N,kod,T,HV1,HV10
13509,82,3.9,-92.9,-979.0
13510,82,3.9,-92.9,-979.0
13511,82,3.9,-92.9,-979.0
13512,82,3.9,-92.9,-979.0
13513,82,3.9,-92.9,-979.0
13514,82,3.9,-92.9,-979.0
13515,82,3.9,-92.9,-979.0
13516,82,3.9,-92.9,-979.0
13517,82,3.9,-92.9,-979.0
13518,82,3.9,-92.9,-979.0
13519,82,3.9,-92.9,-979.0
13520,82,3.9,-92.9,-979.0
13521,82,3.9,-92.9,-979.0
13522,82,3.9,-92.9,-979.0
13523,82,3.9,-92.9,-979.0
13524,82,3.9,-92.9,-979.0
13525,82,3.9,-92.9,-979.0
13526,82,3.9,-92.9,-979.0
13527,82,3.9,-92.9,-979.0
13528,82,3.9,-92.9,-979.0
13529,82,3.9,-92.9,-979.0
13530,82,3.9,-92.9,-979.0
13531,82,3.9,-92.9,-979.0
13532,82,3.9,-92.9,-979.0
13533,82,3.9,-92.9,-979.0
13534,82,3.9,-92.9,-979.0
13535,82,3.9,-92.9,-979.0
13536,82,3.9,-92.9,-979.0
13537,82,3.9,-92.9,-979.0
13538,82,3.9,-92.9,-979.0
13539,82,3.9,-92.9,-979.0
13540,82,3.9,-92.9,-979.0
13541,82,3.9,-92.9,-979.0
13542,82,3.9,-92.9,-979.0
13543,82,3.9,-92.9,-979.0
13544,82,4.0,-92.9,-979.0
13545,82,4.0,-92.9,-979.0
13546,82,4.0,-92.9,-979.0
13547,82,4.0,-92.9,-979.0
13548,82,4.0,-92.9,-979.0
13549,82,4.0,-92.9,-979.0
13550,82,4.0,-92.9,-979.0
13551,82,4.0,-92.9,-979.0
13552,82,4.0,-92.9,-979.0
13553,82,4.0,-92.9,-979.0
13554,82,4.0,-92.9,-979.0
13555,82,4.0,-92.9,-979.0
13556,82,4.0,-92.9,-979.0
13557,82,4.0,-92.9,-979.0
13558,82,4.0,-92.9,-979.0
13559,82,4.0,-92.9,-979.0
13560,82,4.0,-92.9,-979.0
13561,82,4.0,-92.9,-979.0
13562,82,4.0,-92.9,-979.0
13563,82,4.0,-92.9,-979.0
13564,82,4.0,-92.9,-979.0
13565,82,4.0,-92.9,-979.0
13566,82,4.0,-92.9,-979.0
13567,82,4.0,-92.9,-979.0
13568,82,4.0,-92.9,-979.0
13569,82,4.0,-92.9,-979.0
13570,82,4.0,-92.9,-979.0
13571,82,4.0,-92.9,-979.0
13572,82,4.0,-92.9,-979.0
13573,82,4.0,-92.9,-979.0
13574,82,4.0,-92.9,-979.0
13575,82,4.0,-92.9,-979.0
13576,82,4.0,-92.9,-979.0
13577,82,4.0,-92.9,-979.0
13578,82,4.0,-92.9,-979.0
13579,82,4.0,-92.9,-979.0
13580,82,4.0,-92.8,-978.1
13581,82,4.0,-92.8,-978.1
13582,82,4.0,-92.8,-978.1
13583,82,4.0,-92.8,-978.1
13584,82,4.0,-92.8,-978.1
13585,82,4.0,-92.8,-978.1
13586,82,4.0,-92.8,-978.1
13587,82,4.0,-92.8,-978.1
13588,82,4.0,-92.8,-978.1
13589,82,4.0,-92.8,-978.1
13590,82,4.0,-92.8,-978.1
13591,82,4.0,-92.8,-978.1
13592,82,4.0,-92.8,-978.1
13593,82,4.0,-92.8,-978.1
13594,82,4.0,-92.8,-978.1
13595,82,4.0,-92.8,-978.1
13596,82,4.0,-92.8,-978.1
13597,82,4.0,-92.8,-978.1
13598,82,4.0,-92.8,-978.1
13599,82,4.0,-92.8,-978.1
13600,82,4.0,-92.8,-978.1
13601,82,4.0,-92.8,-978.1
13602,82,4.0,-92.8,-978.1
13603,82,4.0,-92.8,-978.1
13604,82,4.0,-92.8,-978.1
13605,82,4.0,-92.8,-978.1
13606,82,4.0,-92.8,-978.1
13607,82,4.0,-92.8,-978.1
13608,82,4.0,-92.8,-978.1
13609,82,4.0,-92.8,-978.1
13610,82,4.0,-92.8,-978.1
13611,82,4.0,-92.8,-978.1
13612,82,4.0,-92.8,-978.1
13613,82,4.0,-92.8,-978.1
13614,82,4.0,-92.8,-978.1
13615,82,4.0,-92.8,-978.1
13616,82,4.0,-92.8,-978.1
13617,82,4.0,-92.8,-978.1
13618,82,4.0,-92.8,-978.1
13619,82,4.0,-92.8,-978.1
13620,82,4.0,-92.8,-978.1
13621,82,4.0,-92.8,-978.1
13622,82,4.0,-92.8,-978.1
13623,82,4.0,-92.8,-978.1
13624,82,4.0,-92.8,-978.1
13625,82,4.0,-92.8,-978.1
13626,82,4.0,-92.8,-978.1
13627,82,4.0,-92.8,-978.1
13628,82,4.0,-92.8,-978.1
13629,82,4.0,-92.8,-978.1
13630,82,4.0,-92.8,-978.1
13631,82,4.0,-92.8,-978.1
13632,82,4.2,-93.1,-981.1
13633,82,4.2,-93.1,-981.1
13634,82,4.2,-93.1,-981.1
13635,82,4.2,-93.1,-981.1
13636,82,4.2,-93.1,-981.1
13637,82,4.2,-93.1,-981.1
13638,82,4.2,-93.1,-981.1
13639,82,4.2,-93.1,-981.1
13640,82,4.2,-93.1,-981.1
13641,82,4.2,-93.1,-981.1
13642,82,4.2,-93.1,-981.1
13643,82,4.2,-93.1,-981.1
13644,82,4.2,-93.1,-981.1
13645,82,4.2,-93.1,-981.1
13646,82,4.2,-93.1,-981.1
13647,82,4.2,-93.1,-981.1
13648,82,4.2,-93.1,-981.1
13649,82,4.2,-93.1,-981.1
13650,82,4.2,-93.1,-981.1
13651,82,4.2,-93.1,-981.1
13652,82,4.2,-93.1,-981.1
13653,82,4.2,-93.1,-981.1
13654,82,4.2,-93.1,-981.1
13655,82,4.2,-93.1,-981.1
13656,82,4.2,-93.1,-981.1
13657,82,4.2,-93.1,-981.1
13658,82,4.2,-93.1,-981.1
13659,82,4.2,-93.1,-981.1
13660,82,4.2,-93.1,-981.1
13661,82,4.2,-93.1,-981.1
13662,82,4.2,-93.1,-981.1
13663,82,4.2,-93.1,-981.1
13664,82,4.2,-93.1,-981.1
13665,82,4.2,-93.1,-981.1
13666,82,4.2,-93.1,-981.1
13667,82,4.2,-93.1,-981.1
13668,82,4.2,-93.1,-981.1
13669,82,4.2,-93.1,-981.1
13670,82,4.2,-93.1,-981.1
13671,82,4.2,-93.1,-981.1
13672,82,4.2,-93.1,-981.1
13673,82,4.2,-93.1,-981.1
13674,82,4.2,-93.1,-981.1
13675,82,4.2,-93.1,-981.1
13676,82,4.2,-93.1,-981.1
13677,82,4.2,-93.1,-981.1
13678,82,4.2,-93.1,-981.1
13679,82,4.2,-93.1,-981.1
13680,82,4.2,-93.1,-981.1
13681,82,4.2,-93.1,-981.1
13682,82,4.2,-93.1,-981.1
13683,82,4.2,-93.1,-981.1
13684,82,4.2,-93.1,-981.1
13685,82,4.2,-93.1,-981.1
13686,82,4.2,-93.1,-981.1
13687,82,4.2,-93.1,-981.1
13688,82,4.2,-93.1,-981.1
13689,82,4.2,-93.1,-981.1
13690,82,4.3,-92.8,-977.6
13691,82,4.3,-92.8,-977.6
13692,82,4.3,-92.8,-977.6
13693,82,4.3,-92.8,-977.6
13694,82,4.3,-92.8,-977.6
13695,82,4.3,-92.8,-977.6
13696,82,4.3,-92.8,-977.6
13697,82,4.3,-92.8,-977.6
13698,82,4.3,-92.8,-977.6
13699,82,4.3,-92.8,-977.6
13700,82,4.3,-92.8,-977.6
13701,82,4.3,-92.8,-977.6
13702,82,4.3,-92.8,-977.6
13703,82,4.3,-92.8,-977.6
13704,82,4.3,-92.8,-977.6
13705,82,4.3,-92.8,-977.6
13706,82,4.3,-92.8,-977.6
13707,82,4.3,-92.8,-977.6
13708,82,4.3,-92.8,-977.6
13709,82,4.3,-92.8,-977.6
13710,82,4.3,-92.8,-977.6
13711,82,4.3,-92.8,-977.6
13712,82,4.3,-92.8,-977.6
13713,82,4.3,-92.8,-977.6
13714,82,4.3,-92.8,-977.6
13715,82,4.3,-92.8,-977.6
13716,82,4.3,-92.8,-977.6
13717,82,4.3,-92.8,-977.6
13718,82,4.3,-92.8,-977.6
13719,82,4.3,-92.8,-977.6
13720,82,4.3,-92.8,-977.6
13721,82,4.3,-92.8,-977.6
13722,82,4.3,-92.8,-977.6
13723,82,4.3,-92.8,-977.6
13724,82,4.3,-92.8,-977.6
13725,82,4.3,-92.8,-977.6
13726,82,4.4,-92.9,-979.5
13727,82,4.4,-92.9,-979.5
13728,82,4.4,-92.9,-979.5
13729,82,4.4,-92.9,-979.5
13730,82,4.4,-92.9,-979.5
13731,82,4.4,-92.9,-979.5
13732,82,4.4,-92.9,-979.5
13733,82,4.4,-92.9,-979.5
13734,82,4.4,-92.9,-979.5
13735,82,4.4,-92.9,-979.5
13736,82,4.4,-92.9,-979.5
13737,82,4.4,-92.9,-979.5
13738,82,4.4,-92.9,-979.5
13739,82,4.4,-92.9,-979.5
13740,82,4.4,-92.9,-979.5
13741,82,4.4,-92.9,-979.5
13742,82,4.4,-92.9,-979.5
13743,82,4.4,-92.9,-979.5
13744,82,4.4,-92.9,-979.5
13745,82,4.4,-92.9,-979.5
13746,82,4.4,-92.9,-979.5
13747,82,4.4,-92.9,-979.5
13748,82,4.4,-92.9,-979.5
13749,82,4.4,-92.9,-979.5
13750,82,4.4,-92.9,-979.5
13751,82,4.4,-92.9,-979.5
13752,82,4.4,-92.9,-979.5
13753,82,4.4,-92.9,-979.5
13754,82,4.4,-92.9,-979.5
13755,82,4.4,-92.9,-979.5
13756,82,4.4,-92.9,-979.5
13757,82,4.4,-92.9,-979.5
13758,82,4.4,-92.9,-979.5
13759,82,4.4,-92.9,-979.5
13760,82,4.4,-92.9,-979.5
13761,82,4.4,-92.9,-979.5
13762,82,4.4,-92.9,-979.5
13763,82,4.4,-92.9,-979.5
13764,82,4.4,-92.9,-979.5
13765,82,4.4,-92.9,-979.5
13766,82,4.4,-92.9,-979.5
13767,82,4.4,-92.9,-979.5
13768,82,4.4,-92.9,-979.5
13769,82,4.4,-92.9,-979.5
13770,82,4.4,-92.9,-979.5
13771,82,4.4,-92.9,-979.5
13772,82,4.4,-92.9,-979.5
13773,82,4.4,-92.9,-979.5
13774,82,4.4,-92.9,-979.5
13775,82,4.4,-92.9,-979.5
13776,82,4.4,-92.9,-979.5
13777,82,4.4,-92.9,-979.5
13778,82,4.4,-92.9,-979.5
13779,82,4.4,-92.9,-979.5
13780,82,4.4,-92.9,-979.5
13781,82,4.4,-92.9,-979.5
13782,82,4.4,-92.9,-979.5
13783,82,4.4,-92.9,-979.5
13784,82,4.4,-92.9,-979.5
13785,82,4.4,-92.9,-979.5
13786,82,4.4,-92.9,-979.5
13787,82,4.4,-92.9,-979.5
13788,82,4.4,-92.9,-979.5
13789,82,4.4,-92.9,-979.5
13790,82,4.4,-92.9,-979.5
13791,82,4.4,-92.9,-979.5
13792,82,4.4,-92.9,-979.5
13793,82,4.4,-92.9,-979.5
13794,82,4.4,-92.9,-979.5
13795,82,4.4,-92.9,-979.5
13796,82,4.4,-92.9,-979.5
13797,82,4.4,-92.9,-979.5
13798,82,4.4,-92.9,-979.5
13799,82,4.4,-92.9,-979.5
13800,82,4.4,-92.9,-979.5
13801,82,4.4,-92.9,-979.5
13802,82,4.4,-92.9,-979.5
13803,82,4.4,-92.9,-979.5
13804,82,4.4,-92.9,-979.5
13805,82,4.4,-92.9,-979.5
13806,82,4.4,-92.9,-979.5
13807,82,4.4,-92.9,-979.5
13808,82,4.4,-92.9,-979.5
13809,82,4.4,-92.9,-979.5
13810,82,4.4,-92.9,-979.5
13811,82,4.4,-92.9,-979.5
13812,82,4.4,-92.9,-979.5
13813,82,4.4,-92.9,-979.5
13814,82,4.4,-92.9,-979.5
13815,82,4.4,-92.9,-979.5
13816,82,4.4,-92.9,-979.5
13817,82,4.4,-92.9,-979.5
13818,82,4.4,-92.9,-979.5
13819,82,4.4,-92.9,-979.5
13820,82,4.4,-92.9,-979.5
13821,82,4.4,-92.9,-979.5
13822,82,4.4,-92.9,-979.5
13823,82,4.4,-92.9,-979.5
13824,82,4.4,-92.9,-979.5
13825,82,4.4,-92.9,-979.5
13826,82,4.4,-92.9,-979.5
13827,82,4.4,-92.9,-979.5
13828,82,4.4,-92.9,-979.5
13829,82,4.4,-92.9,-979.5
13830,82,4.4,-92.9,-979.5
13831,82,4.4,-92.9,-979.5
13832,82,4.4,-92.9,-979.5
13833,82,4.4,-92.9,-979.5
13834,82,4.5,-92.9,-978.9
13835,82,4.5,-92.9,-978.9
13836,82,4.5,-92.9,-978.9
13837,82,4.5,-92.9,-978.9
13838,82,4.5,-92.9,-978.9
13839,82,4.5,-92.9,-978.9
13840,82,4.5,-92.9,-978.9
13841,82,4.5,-92.9,-978.9
13842,82,4.5,-92.9,-978.9
13843,82,4.5,-92.9,-978.9
13844,82,4.5,-92.9,-978.9
13845,82,4.5,-92.9,-978.9
13846,82,4.5,-92.9,-978.9
13847,82,4.5,-92.9,-978.9
13848,82,4.5,-92.9,-978.9
13849,82,4.5,-92.9,-978.9
13850,82,4.5,-92.9,-978.9
13851,82,4.5,-92.9,-978.9
13852,82,4.5,-92.9,-978.9
13853,82,4.5,-92.9,-978.9
13854,82,4.5,-92.9,-978.9
13855,82,4.5,-92.9,-978.9
13856,82,4.5,-92.9,-978.9
13857,82,4.5,-92.9,-978.9
13858,82,4.5,-92.9,-978.9
13859,82,4.5,-92.9,-978.9
13860,82,4.5,-92.9,-978.9
13861,82,4.5,-92.9,-978.9
13862,82,4.5,-92.9,-978.9
13863,82,4.5,-92.9,-978.9
13864,82,4.5,-92.9,-978.9
13865,82,4.5,-92.9,-978.9
13866,82,4.5,-92.9,-978.9
13867,82,4.5,-92.9,-978.9
13868,82,4.5,-92.9,-978.9
13869,82,4.5,-92.9,-978.9
13870,82,4.5,-92.9,-978.9
13871,82,4.5,-92.9,-978.9
13872,82,4.5,-92.9,-978.9
13873,82,4.5,-92.9,-978.9
13874,82,4.5,-92.9,-978.9
13875,82,4.5,-92.9,-978.9
13876,82,4.5,-92.9,-978.9
13877,82,4.5,-92.9,-978.9
13878,82,4.5,-92.9,-978.9
13879,82,4.5,-92.9,-978.9
13880,82,4.5,-92.9,-978.9
13881,82,4.5,-92.9,-978.9
13882,82,4.5,-92.9,-978.9
13883,82,4.5,-92.9,-978.9
13884,82,4.5,-92.9,-978.9
13885,82,4.5,-92.9,-978.9
13886,82,4.6,-93.1,-981.6
13887,82,4.6,-93.1,-981.6
13888,82,4.6,-93.1,-981.6
13889,82,4.6,-93.1,-981.6
13890,82,4.6,-93.1,-981.6
13891,82,4.6,-93.1,-981.6
13892,82,4.6,-93.1,-981.6
13893,82,4.6,-93.1,-981.6
13894,82,4.6,-93.1,-981.6
13895,82,4.6,-93.1,-981.6
13896,82,4.6,-93.1,-981.6
13897,82,4.6,-93.1,-981.6
13898,82,4.6,-93.1,-981.6
13899,82,4.6,-93.1,-981.6
13900,82,4.6,-93.1,-981.6
13901,82,4.6,-93.1,-981.6
13902,82,4.6,-93.1,-981.6
13903,82,4.6,-93.1,-981.6
13904,82,4.6,-93.1,-981.6
13905,82,4.6,-93.1,-981.6
13906,82,4.6,-93.1,-981.6
13907,82,4.6,-93.1,-981.6
13908,82,4.6,-93.1,-981.6
13909,82,4.6,-93.1,-981.6
13910,82,4.6,-93.1,-981.6
13911,82,4.6,-93.1,-981.6
13912,82,4.6,-93.1,-981.6
13913,82,4.6,-93.1,-981.6
13914,82,4.6,-93.1,-981.6
13915,82,4.6,-93.1,-981.6
13916,82,4.6,-93.1,-981.6
13917,82,4.6,-93.1,-981.6
13918,82,4.6,-93.1,-981.6
13919,82,4.6,-93.1,-981.6
13920,82,4.6,-93.1,-981.6
13921,82,4.6,-93.1,-981.6
13922,82,4.6,-93.1,-981.6
13923,82,4.6,-93.1,-981.6
13924,82,4.6,-93.1,-981.6
13925,82,4.6,-93.1,-981.6
13926,82,4.6,-93.1,-981.6
13927,82,4.6,-93.1,-981.6
13928,82,4.6,-93.1,-981.6
13929,82,4.6,-93.1,-981.6
13930,82,4.6,-93.1,-981.6
13931,82,4.6,-93.1,-981.6
13932,82,4.6,-93.1,-981.6
13933,82,4.6,-93.1,-981.6
13934,82,4.6,-93.1,-981.6
13935,82,4.6,-93.1,-981.6
13936,82,4.6,-93.1,-981.6
13937,82,4.6,-93.1,-981.6
13938,82,4.6,-93.1,-981.6
13939,82,4.6,-93.1,-981.6
13940,82,4.6,-93.1,-981.6
13941,82,4.6,-93.1,-981.6
13942,82,4.6,-93.1,-981.6
13943,82,4.6,-93.1,-981.6
13944,82,4.6,-93.1,-981.6
13945,82,4.6,-93.1,-981.6
13946,82,4.6,-93.1,-981.6
13947,82,4.6,-93.1,-981.6
13948,82,4.6,-93.1,-981.6
13949,82,4.6,-93.1,-981.6
13950,82,4.7,-93.3,-983.5
13951,82,4.7,-93.3,-983.5
13952,82,4.7,-93.3,-983.5
13953,82,4.7,-93.3,-983.5
13954,82,4.7,-93.3,-983.5
13955,82,4.7,-93.3,-983.5
13956,82,4.7,-93.3,-983.5
13957,82,4.7,-93.3,-983.5
13958,82,4.7,-93.3,-983.5
13959,82,4.7,-93.3,-983.5
13960,82,4.7,-93.3,-983.5
13961,82,4.7,-93.3,-983.5
13962,82,4.7,-93.3,-983.5
13963,82,4.7,-93.3,-983.5
13964,82,4.7,-93.3,-983.5
13965,82,4.7,-93.3,-983.5
13966,82,4.7,-93.3,-983.5
13967,82,4.7,-93.3,-983.5
13968,82,4.7,-93.3,-983.5
13969,82,4.7,-93.3,-983.5
13970,82,4.7,-93.3,-983.5
13971,82,4.7,-93.3,-983.5
13972,82,4.7,-93.3,-983.5
13973,82,4.7,-93.3,-983.5
13974,82,4.7,-93.3,-983.5
13975,82,4.7,-93.3,-983.5
13976,82,4.7,-93.3,-983.5
13977,82,4.7,-93.3,-983.5
13978,82,4.7,-93.3,-983.5
13979,82,4.7,-93.3,-983.5
13980,82,4.7,-93.3,-983.5
13981,82,4.7,-93.3,-983.5
13982,82,4.7,-93.3,-983.5
13983,82,4.7,-93.3,-983.5
13984,82,4.7,-93.3,-983.5
13985,82,4.7,-93.3,-983.5
13986,82,4.7,-93.3,-983.5
13987,82,4.7,-93.3,-983.5
13988,82,4.7,-93.3,-983.5
13989,82,4.7,-93.3,-983.5
13990,82,4.7,-93.3,-983.5
13991,82,4.7,-93.3,-983.5
13992,82,4.7,-93.3,-983.5
13993,82,4.7,-93.3,-983.5
13994,82,4.7,-93.3,-983.5
13995,82,4.7,-93.3,-983.5
13996,82,4.7,-93.3,-983.5
13997,82,4.7,-93.3,-983.5
13998,82,4.7,-93.3,-983.5
13999,82,4.7,-93.3,-983.5
14000,82,4.7,-93.3,-983.5
14001,82,4.7,-93.3,-983.5
14002,82,4.7,-93.3,-983.5
14003,82,4.7,-93.3,-983.5
14004,82,4.7,-93.3,-983.5
14005,82,4.7,-93.3,-983.5
14006,82,4.7,-93.3,-983.5
14007,82,4.7,-93.3,-983.5
14008,82,4.7,-93.3,-983.5
14009,82,4.7,-93.3,-983.5
14010,82,4.7,-93.3,-983.5
14011,82,4.7,-93.3,-983.5
14012,82,4.7,-93.3,-983.5
14013,82,4.7,-93.3,-983.5
14014,82,4.8,-93.1,-981.5
14015,82,4.8,-93.1,-981.5
14016,82,4.8,-93.1,-981.5
14017,82,4.8,-93.1,-981.5
14018,82,4.8,-93.1,-981.5
14019,82,4.8,-93.1,-981.5
14020,82,4.8,-93.1,-981.5
14021,82,4.8,-93.1,-981.5
14022,82,4.8,-93.1,-981.5
14023,82,4.8,-93.1,-981.5
14024,82,4.8,-93.1,-981.5
14025,82,4.8,-93.1,-981.5
14026,82,4.8,-93.1,-981.5
14027,82,4.8,-93.1,-981.5
14028,82,4.8,-93.1,-981.5
14029,82,4.8,-93.1,-981.5
14030,82,4.8,-93.1,-981.5
14031,82,4.8,-93.1,-981.5
14032,82,4.8,-93.1,-981.5
14033,82,4.8,-93.1,-981.5
14034,82,4.8,-93.1,-981.5
14035,82,4.8,-93.1,-981.5
14036,82,4.8,-93.1,-981.5
14037,82,4.8,-93.1,-981.5
14038,82,4.8,-93.1,-981.5
14039,82,4.8,-93.1,-981.5
14040,82,4.8,-93.1,-981.5
14041,82,4.8,-93.1,-981.5
14042,82,4.8,-93.1,-981.5
14043,82,4.8,-93.1,-981.5
14044,82,4.8,-93.1,-981.5
14045,82,4.8,-93.1,-981.5
14046,82,4.8,-93.1,-981.5
14047,82,4.8,-93.1,-981.5
14048,82,4.8,-93.1,-981.5
14049,82,4.8,-93.1,-981.5
14050,82,4.8,-93.1,-981.5
14051,82,4.8,-93.1,-981.5
14052,82,4.8,-93.1,-981.5
14053,82,4.8,-93.1,-981.5
14054,82,4.8,-93.1,-981.5
14055,82,4.8,-93.1,-981.5
14056,82,4.8,-93.1,-981.5
14057,82,4.8,-93.1,-981.5
14058,82,4.8,-93.1,-981.5
14059,82,4.8,-93.1,-981.5
14060,82,4.8,-93.1,-981.5
14061,82,4.8,-93.1,-981.5
14062,82,4.8,-93.1,-981.5
14063,82,4.8,-93.1,-981.5
14064,82,4.8,-93.1,-981.5
14065,82,4.8,-93.1,-981.5
14066,82,4.8,-93.1,-981.5
14067,82,4.8,-93.1,-981.5
14068,82,4.8,-93.1,-981.5
14069,82,4.8,-93.1,-981.5
14070,82,5.0,-92.7,-976.9
14071,82,5.0,-92.7,-976.9
14072,82,5.0,-92.7,-976.9
14073,82,5.0,-92.7,-976.9
14074,82,5.0,-92.7,-976.9
14075,82,5.0,-92.7,-976.9
14076,82,5.0,-92.7,-976.9
14077,82,5.0,-92.7,-976.9
14078,82,5.0,-92.7,-976.9
14079,82,5.0,-92.7,-976.9
14080,82,5.0,-92.7,-976.9
14081,82,5.0,-92.7,-976.9
14082,82,5.0,-92.7,-976.9
14083,82,5.0,-92.7,-976.9
14084,82,5.0,-92.7,-976.9
14085,82,5.0,-92.7,-976.9
14086,82,5.0,-92.7,-976.9
14087,82,5.0,-92.7,-976.9
14088,82,5.0,-92.7,-976.9
14089,82,5.0,-92.7,-976.9
14090,82,5.0,-92.7,-976.9
14091,82,5.0,-92.7,-976.9
14092,82,5.0,-92.7,-976.9
14093,82,5.0,-92.7,-976.9
14094,82,5.0,-92.7,-976.9
14095,82,5.0,-92.7,-976.9
14096,82,5.0,-92.7,-976.9
14097,82,5.0,-92.7,-976.9
14098,82,5.0,-92.7,-976.9
14099,82,5.0,-92.7,-976.9
14100,82,5.0,-92.7,-976.9
14101,82,5.0,-92.7,-976.9
14102,82,5.0,-92.7,-976.9
14103,82,5.0,-92.7,-976.9
14104,82,5.0,-92.7,-976.9
14105,82,5.0,-92.7,-976.9
14106,82,5.0,-92.7,-976.9
14107,82,5.0,-92.7,-976.9
14108,82,5.0,-92.7,-976.9
14109,82,5.0,-92.7,-976.9
14110,82,5.0,-92.7,-976.9
14111,82,5.0,-92.7,-976.9
14112,82,5.0,-92.7,-976.9
14113,82,5.0,-92.7,-976.9
14114,82,5.0,-92.7,-976.9
14115,82,5.0,-92.7,-976.9
14116,82,5.0,-92.7,-976.9
14117,82,5.0,-92.7,-976.9
14118,82,5.0,-92.7,-976.9
14119,82,5.0,-92.7,-976.9
14120,82,5.0,-92.7,-976.9
14121,82,5.0,-92.7,-976.9
14122,82,5.0,-93.0,-980.3
14123,82,5.0,-93.0,-980.3
14124,82,5.0,-93.0,-980.3
14125,82,5.0,-93.0,-980.3
14126,82,5.0,-93.0,-980.3
14127,82,5.0,-93.0,-980.3
14128,82,5.0,-93.0,-980.3
14129,82,5.0,-93.0,-980.3
14130,82,5.0,-93.0,-980.3
14131,82,5.0,-93.0,-980.3
14132,82,5.0,-93.0,-980.3
14133,82,5.0,-93.0,-980.3
14134,82,5.0,-93.0,-980.3
14135,82,5.0,-93.0,-980.3
14136,82,5.0,-93.0,-980.3
14137,82,5.0,-93.0,-980.3
14138,82,5.0,-93.0,-980.3
14139,82,5.0,-93.0,-980.3
14140,82,5.0,-93.0,-980.3
14141,82,5.0,-93.0,-980.3
14142,82,5.0,-93.0,-980.3
14143,82,5.0,-93.0,-980.3
14144,82,5.0,-93.0,-980.3
14145,82,5.0,-93.0,-980.3
14146,82,5.0,-93.0,-980.3
14147,82,5.0,-93.0,-980.3
14148,82,5.0,-93.0,-980.3
14149,82,5.0,-93.0,-980.3
14150,82,5.0,-93.0,-980.3
14151,82,5.0,-93.0,-980.3
14152,82,5.0,-93.0,-980.3
14153,82,5.0,-93.0,-980.3
14154,82,5.0,-93.0,-980.3
14155,82,5.0,-93.0,-980.3
14156,82,5.0,-93.0,-980.3
14157,82,5.0,-93.0,-980.3
14158,82,5.0,-93.0,-980.3
14159,82,5.0,-93.0,-980.3
14160,82,5.0,-93.0,-980.3
14161,82,5.0,-93.0,-980.3
14162,82,5.0,-93.0,-980.3
14163,82,5.0,-93.0,-980.3
14164,82,5.0,-93.0,-980.3
14165,82,5.0,-93.0,-980.3
14166,82,5.0,-93.0,-980.3
14167,82,5.0,-93.0,-980.3
14168,82,5.0,-93.0,-980.3
14169,82,5.0,-93.0,-980.3
14170,82,5.0,-93.0,-980.3
14171,82,5.0,-93.0,-980.3
14172,82,5.0,-93.0,-980.3
14173,82,5.0,-93.0,-980.3
14174,82,5.0,-93.0,-980.3
14175,82,5.0,-93.0,-980.3
14176,82,5.0,-93.0,-980.3
14177,82,5.0,-93.0,-980.3
14178,82,5.1,-93.1,-981.0
14179,82,5.1,-93.1,-981.0
14180,82,5.1,-93.1,-981.0
14181,82,5.1,-93.1,-981.0
14182,82,5.1,-93.1,-981.0
14183,82,5.1,-93.1,-981.0
14184,82,5.1,-93.1,-981.0
14185,82,5.1,-93.1,-981.0
14186,82,5.1,-93.1,-981.0
14187,82,5.1,-93.1,-981.0
14188,82,5.1,-93.1,-981.0
14189,82,5.1,-93.1,-981.0
14190,82,5.1,-93.1,-981.0
14191,82,5.1,-93.1,-981.0
14192,82,5.1,-93.1,-981.0
14193,82,5.1,-93.1,-981.0
14194,82,5.1,-93.1,-981.0
14195,82,5.1,-93.1,-981.0
14196,82,5.1,-93.1,-981.0
14197,82,5.1,-93.1,-981.0
14198,82,5.1,-93.1,-981.0
14199,82,5.1,-93.1,-981.0
14200,82,5.1,-93.1,-981.0
14201,82,5.1,-93.1,-981.0
14202,82,5.1,-93.1,-981.0
14203,82,5.1,-93.1,-981.0
14204,82,5.1,-93.1,-981.0
14205,82,5.1,-93.1,-981.0
14206,82,5.1,-93.1,-981.0
14207,82,5.1,-93.1,-981.0
14208,82,5.1,-93.1,-981.0
14209,82,5.1,-93.1,-981.0
14210,82,5.1,-93.1,-981.0
14211,82,5.1,-93.1,-981.0
14212,82,5.1,-93.1,-981.0
14213,82,5.1,-93.1,-981.0
14214,82,5.1,-93.1,-981.0
14215,82,5.1,-93.1,-981.0
14216,82,5.1,-93.1,-981.0
14217,82,5.1,-93.1,-981.0
14218,82,5.1,-93.1,-981.0
14219,82,5.1,-93.1,-981.0
14220,82,5.1,-93.1,-981.0
14221,82,5.1,-93.1,-981.0
14222,82,5.1,-93.1,-981.0
14223,82,5.1,-93.1,-981.0
14224,82,5.1,-93.1,-981.0
14225,82,5.1,-93.1,-981.0
14226,82,5.1,-93.1,-981.0
14227,82,5.1,-93.1,-981.0
14228,82,5.1,-93.1,-981.6
14229,82,5.1,-93.1,-981.6
14230,82,5.1,-93.1,-981.6
14231,82,5.1,-93.1,-981.6
14232,82,5.1,-93.1,-981.6
14233,82,5.1,-93.1,-981.6
14234,82,5.1,-93.1,-981.6
14235,82,5.1,-93.1,-981.6
14236,82,5.1,-93.1,-981.6
14237,82,5.1,-93.1,-981.6
14238,82,5.1,-93.1,-981.6
14239,82,5.1,-93.1,-981.6
14240,82,5.1,-93.1,-981.6
14241,82,5.1,-93.1,-981.6
14242,82,5.1,-93.1,-981.6
14243,82,5.1,-93.1,-981.6
14244,82,5.1,-93.1,-981.6
