EID,Date,Time,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER
13042,2013-03-15,23:51:16,L,4,1784,243,243,243,243
13043,2013-03-15,23:51:17,C,0,6245786,242,242,243,242
13044,2013-03-15,23:52:14,L,5,1667,241,241,242,241
13045,2013-03-15,23:52:15,C,0,6243268,242,242,243,242
13046,2013-03-15,23:52:22,L,5,2244,240,240,240,240
13047,2013-03-15,23:52:22,C,0,6258453,242,242,243,242
13048,2013-03-15,23:52:28,E,5,700,243,243,472,243
13049,2013-03-15,23:52:29,C,0,6260175,242,242,243,242
13050,2013-03-15,23:52:45,E,5,513,243,242,472,242
13051,2013-03-15,23:52:45,C,0,6245404,242,242,243,242
13052,2013-03-15,23:52:46,L,4,1230,240,240,472,240
13053,2013-03-15,23:52:46,C,0,6265186,242,242,242,242
13054,2013-03-15,23:53:18,E,4,337,241,241,472,241
13055,2013-03-15,23:53:18,C,0,6253096,242,242,243,242
13056,2013-03-15,23:53:20,E,5,833,240,240,472,240
13057,2013-03-15,23:53:20,C,0,6235472,242,242,243,242
13058,2013-03-15,23:53:40,L,4,1086,240,240,472,240
13059,2013-03-15,23:53:40,C,0,6254383,242,242,242,242
13060,2013-03-15,23:54:17,L,5,3006,243,243,244,243
13061,2013-03-15,23:54:18,C,0,6255078,242,242,243,242
13062,2013-03-15,23:54:35,L,6,1327,242,242,243,242
13063,2013-03-15,23:54:35,C,0,6252189,242,242,243,242
13064,2013-03-15,23:54:36,E,5,756,241,241,242,241
13065,2013-03-15,23:54:36,C,0,6274433,242,242,242,242
13066,2013-03-15,23:54:44,L,5,2629,243,243,472,243
13067,2013-03-15,23:54:44,C,0,6232438,242,242,243,242
13068,2013-03-15,23:54:51,E,5,680,240,240,472,240
13069,2013-03-15,23:54:51,C,0,6236654,242,242,243,242
13070,2013-03-15,23:55:07,L,5,3133,242,242,243,242
13071,2013-03-15,23:55:07,C,0,6233959,242,242,243,242
13072,2013-03-15,23:55:10,L,5,877,243,242,472,242
13073,2013-03-15,23:55:11,C,0,6260648,242,242,243,242
13074,2013-03-15,23:55:21,L,4,2676,241,240,240,240
13075,2013-03-15,23:55:23,C,0,6276719,242,242,243,242
13076,2013-03-15,23:55:38,L,4,1545,243,242,472,242
13077,2013-03-15,23:55:39,C,0,6243443,242,242,243,242
13078,2013-03-15,23:55:40,L,5,3148,242,242,242,242
13079,2013-03-15,23:55:40,C,0,6275236,242,242,243,242
13080,2013-03-15,23:55:48,L,4,1312,241,241,472,241
13081,2013-03-15,23:55:48,C,0,6259903,242,242,243,242
13082,2013-03-15,23:55:53,L,4,635,244,244,244,244
13083,2013-03-15,23:55:54,C,0,6264092,242,242,243,242
13084,2013-03-15,23:56:00,L,4,1794,241,240,472,240
13085,2013-03-15,23:56:01,C,0,6249813,242,242,243,242
13086,2013-03-15,23:56:05,L,5,1265,241,241,241,241
13087,2013-03-15,23:56:06,C,0,6269036,242,242,243,242
13088,2013-03-15,23:56:27,L,4,1152,241,241,472,241
13089,2013-03-15,23:56:28,C,0,6239949,242,242,242,242
13090,2013-03-15,23:56:36,L,5,1516,242,242,472,242
13091,2013-03-15,23:56:36,C,0,6252756,242,242,243,242
13092,2013-03-15,23:56:43,E,14,363,472,241,242,241
13093,2013-03-15,23:56:44,C,0,6250545,242,242,243,242
13094,2013-03-15,23:56:50,L,4,944,242,242,243,242
13095,2013-03-15,23:56:50,C,0,6241062,242,242,242,242
13096,2013-03-15,23:56:57,L,4,1189,243,243,244,243
13097,2013-03-15,23:56:57,C,0,6230283,242,242,243,242
13098,2013-03-15,23:57:44,E,27,1370,242,240,242,240
13099,2013-03-15,23:57:44,C,0,6247601,242,242,243,242
13100,2013-03-15,23:57:50,L,5,1959,242,242,472,242
13101,2013-03-15,23:57:50,C,0,6260176,242,242,243,242
13102,2013-03-15,23:57:55,L,4,763,243,472,472,243
13103,2013-03-15,23:57:55,C,0,6259324,242,243,243,242
13104,2013-03-15,23:57:57,L,4,1635,243,242,472,242
13105,2013-03-15,23:57:57,C,0,6225364,242,242,243,242
13106,2013-03-15,23:58:14,L,5,929,242,242,472,242
13107,2013-03-15,23:58:14,C,0,6230722,242,242,242,242
13108,2013-03-15,23:58:25,L,5,2579,243,242,472,242
13109,2013-03-15,23:58:25,C,0,6256643,242,242,242,242
13110,2013-03-15,23:58:34,E,5,827,243,244,472,243
13111,2013-03-15,23:58:34,C,0,6242568,242,242,243,242
13112,2013-03-15,23:58:42,L,4,1449,240,240,472,240
13113,2013-03-15,23:58:42,C,0,6274103,242,242,243,242
13114,2013-03-15,23:59:02,L,5,1033,242,242,472,242
13115,2013-03-15,23:59:03,C,0,6271499,242,242,242,242
13116,2013-03-15,23:59:16,L,5,2051,243,243,243,243
13117,2013-03-15,23:59:16,C,0,6247381,242,242,243,242
13118,2013-03-15,23:59:21,L,5,3393,240,240,241,240
13119,2013-03-15,23:59:21,C,0,6236633,242,242,242,242
13120,2013-03-15,23:59:52,L,4,2323,243,243,244,243
13121,2013-03-15,23:59:52,C,0,6248153,242,242,242,242
13122,2013-03-16,00:00:25,E,5,835,244,243,472,243
13123,2013-03-16,00:00:26,C,0,6247794,242,242,242,242
13124,2013-03-16,00:01:08,E,5,514,241,241,472,241
13125,2013-03-16,00:01:09,C,0,6246845,242,243,243,242
13126,2013-03-16,00:01:13,L,4,1517,240,240,241,240
13127,2013-03-16,00:01:13,C,0,6256302,242,242,242,242
13128,2013-03-16,00:01:34,L,4,682,472,472,472,472
13129,2013-03-16,00:01:34,C,0,6234915,242,242,243,242
13130,2013-03-16,00:01:54,L,4,923,240,240,472,240
13131,2013-03-16,00:01:54,C,0,6222798,243,243,243,243
13132,2013-03-16,00:01:57,E,5,684,240,239,240,239
13133,2013-03-16,00:01:58,C,0,6249718,242,242,243,242
13134,2013-03-16,00:02:09,L,5,1648,241,241,241,241
13135,2013-03-16,00:02:09,C,0,6233246,242,242,243,242
13136,2013-03-16,00:02:12,L,5,2483,240,240,472,240
13137,2013-03-16,00:02:12,C,0,6257334,242,242,243,242
13138,2013-03-16,00:02:20,E,5,492,242,242,242,242
13139,2013-03-16,00:02:20,C,0,6252156,242,242,243,242
13140,2013-03-16,00:02:45,L,5,1253,241,241,472,241
13141,2013-03-16,00:02:46,C,0,6263762,242,242,242,242
13142,2013-03-16,00:02:50,E,11,407,472,239,240,239
13143,2013-03-16,00:02:51,C,0,6268640,242,242,243,242
13144,2013-03-16,00:03:10,L,4,2220,242,243,472,242
13145,2013-03-16,00:03:10,C,0,6265211,242,242,242,242
13146,2013-03-16,00:03:16,L,4,545,243,242,243,242
13147,2013-03-16,00:03:16,C,0,6257645,242,242,243,242
13148,2013-03-16,00:03:21,E,6,1178,241,241,241,241
13149,2013-03-16,00:03:22,C,0,6278922,242,242,243,242
13150,2013-03-16,00:03:26,L,4,651,242,242,472,242
13151,2013-03-16,00:03:27,C,0,6247049,242,242,243,242
13152,2013-03-16,00:03:32,L,5,1940,243,243,244,243
13153,2013-03-16,00:03:32,C,0,6258201,242,242,243,242
13154,2013-03-16,00:03:53,L,5,1564,241,242,472,241
13155,2013-03-16,00:03:53,C,0,6270159,242,242,243,242
13156,2013-03-16,00:04:28,L,5,3849,242,242,242,242
13157,2013-03-16,00:04:28,C,0,6225422,242,242,243,242
13158,2013-03-16,00:04:33,E,7,1450,240,240,241,240
13159,2013-03-16,00:04:33,C,0,6224527,242,242,243,242
13160,2013-03-16,00:04:34,L,6,2304,240,239,240,239
13161,2013-03-16,00:04:34,C,0,6232068,242,242,242,242
13162,2013-03-16,00:04:53,L,5,2217,242,242,244,242
13163,2013-03-16,00:04:53,C,0,6257769,242,242,243,242
13164,2013-03-16,00:05:29,L,5,5056,241,242,242,241
13165,2013-03-16,00:05:29,C,0,6249100,242,242,243,242
13166,2013-03-16,00:05:42,L,4,876,240,240,472,240
13167,2013-03-16,00:05:43,C,0,6230235,242,242,243,242
13168,2013-03-16,00:06:10,L,5,2102,243,243,472,243
13169,2013-03-16,00:06:10,C,0,6239070,242,242,243,242
13170,2013-03-16,00:06:24,E,6,528,243,243,243,243
13171,2013-03-16,00:06:24,C,0,6225921,242,242,242,242
13172,2013-03-16,00:06:33,L,4,938,242,242,472,242
13173,2013-03-16,00:06:33,C,0,6240647,242,242,243,242
13174,2013-03-16,00:06:39,L,5,1112,243,242,472,242
13175,2013-03-16,00:06:39,C,0,6242111,242,242,243,242
13176,2013-03-16,00:07:08,E,5,743,242,242,472,242
13177,2013-03-16,00:07:09,C,0,6212751,242,242,243,242
13178,2013-03-16,00:07:32,L,6,2098,242,243,472,242
13179,2013-03-16,00:07:32,C,0,6234571,242,242,243,242
13180,2013-03-16,00:07:33,L,4,1344,241,241,472,241
13181,2013-03-16,00:07:33,C,0,6225663,242,242,243,242
13182,2013-03-16,00:07:38,E,5,801,240,239,472,239
13183,2013-03-16,00:07:39,C,0,6219619,242,243,243,242
13184,2013-03-16,00:08:08,E,5,829,241,240,241,240
13185,2013-03-16,00:08:09,C,0,6238039,242,242,243,242
13186,2013-03-16,00:08:14,L,4,1042,241,241,472,241
13187,2013-03-16,00:08:15,C,0,6235121,242,243,243,242
13188,2013-03-16,00:09:12,L,4,1489,241,472,472,241
13189,2013-03-16,00:09:12,C,0,6199598,242,242,243,242
13190,2013-03-16,00:09:36,E,21,1300,242,239,242,239
13191,2013-03-16,00:09:37,C,0,6246664,242,243,243,242
13192,2013-03-16,00:09:42,L,4,925,242,242,242,242
13193,2013-03-16,00:09:42,C,0,6244887,242,243,243,242
13194,2013-03-16,00:09:45,L,4,998,240,239,472,239
13195,2013-03-16,00:09:45,C,0,6208471,242,242,242,242
13196,2013-03-16,00:10:08,L,4,632,243,243,472,243
13197,2013-03-16,00:10:09,C,0,6213247,242,242,243,242
13198,2013-03-16,00:10:21,L,4,1186,241,240,472,240
13199,2013-03-16,00:10:21,C,0,6231212,242,242,243,242
13200,2013-03-16,00:10:25,L,5,2258,242,242,472,242
13201,2013-03-16,00:10:25,C,0,6222547,242,242,243,242
13202,2013-03-16,00:10:30,L,5,1028,243,243,244,243
13203,2013-03-16,00:10:30,C,0,6249580,242,242,243,242
13204,2013-03-16,00:10:45,E,5,697,242,240,472,240
13205,2013-03-16,00:10:46,C,0,6225963,242,242,242,242
13206,2013-03-16,00:11:15,L,5,5847,244,244,244,244
13207,2013-03-16,00:11:15,C,0,6235494,242,242,243,242
13208,2013-03-16,00:11:20,L,5,3915,240,240,240,240
13209,2013-03-16,00:11:20,C,0,6242328,242,242,243,242
13210,2013-03-16,00:11:24,E,5,508,241,241,472,241
13211,2013-03-16,00:11:24,C,0,6232433,242,242,243,242
13212,2013-03-16,00:11:54,L,4,710,472,242,242,242
13213,2013-03-16,00:11:55,C,0,6241909,242,242,243,242
13214,2013-03-16,00:11:56,L,4,1232,243,242,472,242
13215,2013-03-16,00:11:56,C,0,6241467,242,242,242,242
13216,2013-03-16,00:12:08,L,5,1998,242,242,243,242
13217,2013-03-16,00:12:08,C,0,6225878,243,243,243,243
13218,2013-03-16,00:12:19,L,5,2368,243,242,472,242
13219,2013-03-16,00:12:19,C,0,6226461,242,242,243,242
13220,2013-03-16,00:12:28,L,4,916,240,240,472,240
13221,2013-03-16,00:12:28,C,0,6215053,242,242,243,242
13222,2013-03-16,00:13:02,L,4,1000,241,241,472,241
13223,2013-03-16,00:13:02,C,0,6262700,242,242,242,242
13224,2013-03-16,00:13:15,L,5,934,241,240,242,240
13225,2013-03-16,00:13:16,C,0,6229072,242,242,242,242
13226,2013-03-16,00:13:29,L,4,1421,242,242,242,242
13227,2013-03-16,00:13:30,C,0,6229305,242,242,242,242
13228,2013-03-16,00:13:49,L,5,1291,242,242,472,242
13229,2013-03-16,00:13:49,C,0,6247050,242,242,242,242
13230,2013-03-16,00:14:18,L,5,2951,241,241,472,241
13231,2013-03-16,00:14:18,C,0,6234923,242,242,243,242
13232,2013-03-16,00:14:50,E,4,335,242,242,472,242
13233,2013-03-16,00:14:50,C,0,6222655,242,242,243,242
13234,2013-03-16,00:15:10,L,5,1450,241,240,241,240
13235,2013-03-16,00:15:10,C,0,6248438,242,242,243,242
13236,2013-03-16,00:15:14,L,5,844,240,240,240,240
13237,2013-03-16,00:15:14,C,0,6255018,242,242,243,242
13238,2013-03-16,00:15:24,L,5,1806,240,240,241,240
13239,2013-03-16,00:15:24,C,0,6256662,242,242,243,242
13240,2013-03-16,00:15:40,L,6,6331,244,244,244,244
13241,2013-03-16,00:15:40,C,0,6245770,242,242,243,242
13242,2013-03-16,00:15:49,L,6,1496,242,242,472,242
13243,2013-03-16,00:15:50,C,0,6229724,242,242,242,242
13244,2013-03-16,00:15:52,L,5,2142,242,242,472,242
13245,2013-03-16,00:15:52,C,0,6275180,242,242,242,242
13246,2013-03-16,00:15:56,L,4,723,240,239,239,239
13247,2013-03-16,00:15:56,C,0,6241980,242,242,242,242
13248,2013-03-16,00:16:02,L,4,867,243,242,472,242
13249,2013-03-16,00:16:03,C,0,6264069,242,242,243,242
13250,2013-03-16,00:16:23,L,5,1623,242,241,242,241
13251,2013-03-16,00:16:24,C,0,6244010,242,242,242,242
13252,2013-03-16,00:16:28,L,5,1395,242,242,472,242
13253,2013-03-16,00:16:28,C,0,6250847,242,242,243,242
13254,2013-03-16,00:16:30,E,18,375,472,239,243,239
13255,2013-03-16,00:16:30,C,0,6243474,242,242,243,242
13256,2013-03-16,00:16:38,L,5,1225,240,240,240,240
13257,2013-03-16,00:16:38,C,0,6258948,242,243,243,242
13258,2013-03-16,00:16:56,L,5,1697,244,244,245,244
13259,2013-03-16,00:16:56,C,0,6261127,242,242,242,242
13260,2013-03-16,00:17:04,L,5,2284,239,239,472,239
13261,2013-03-16,00:17:04,C,0,6242209,242,242,242,242
13262,2013-03-16,00:17:12,L,5,1914,243,243,244,243
13263,2013-03-16,00:17:12,C,0,6251073,242,242,243,242
13264,2013-03-16,00:17:55,L,5,2160,242,242,242,242
13265,2013-03-16,00:17:55,C,0,6254893,242,242,243,242
13266,2013-03-16,00:18:24,L,4,2243,240,240,240,240
13267,2013-03-16,00:18:24,C,0,6253626,242,242,243,242
13268,2013-03-16,00:18:35,L,4,972,240,240,472,240
13269,2013-03-16,00:18:35,C,0,6248831,242,242,243,242
13270,2013-03-16,00:18:38,L,5,4197,240,240,240,240
13271,2013-03-16,00:18:38,C,0,6261959,242,242,243,242
13272,2013-03-16,00:18:41,L,6,5238,241,242,472,241
13273,2013-03-16,00:18:41,C,0,6259153,242,243,243,242
13274,2013-03-16,00:18:48,L,4,2286,243,244,472,243
13275,2013-03-16,00:18:48,C,0,6260746,242,242,243,242
13276,2013-03-16,00:18:51,E,5,831,243,242,472,242
13277,2013-03-16,00:18:51,C,0,6255774,242,242,243,242
13278,2013-03-16,00:19:18,L,4,1005,242,242,243,242
13279,2013-03-16,00:19:19,C,0,6243097,242,242,243,242
13280,2013-03-16,00:19:28,L,5,1048,240,240,240,240
13281,2013-03-16,00:19:28,C,0,6261468,242,242,243,242
13282,2013-03-16,00:19:34,L,5,4685,241,241,241,241
13283,2013-03-16,00:19:34,C,0,6281148,242,242,243,242
13284,2013-03-16,00:19:49,L,5,1186,241,241,472,241
13285,2013-03-16,00:19:50,C,0,6229362,242,242,243,242
13286,2013-03-16,00:19:58,L,5,1759,242,240,472,240
13287,2013-03-16,00:19:59,C,0,6258906,242,242,243,242
13288,2013-03-16,00:20:23,L,5,1452,240,240,240,240
13289,2013-03-16,00:20:23,C,0,6244390,242,243,243,242
13290,2013-03-16,00:20:55,L,5,856,240,240,472,240
13291,2013-03-16,00:20:56,C,0,6236739,242,242,242,242
13292,2013-03-16,00:21:19,L,4,607,242,242,472,242
13293,2013-03-16,00:21:20,C,0,6252358,242,242,242,242
13294,2013-03-16,00:21:26,L,5,1714,241,241,472,241
13295,2013-03-16,00:21:26,C,0,6220806,242,242,243,242
13296,2013-03-16,00:21:52,L,4,1103,240,240,472,240
13297,2013-03-16,00:21:52,C,0,6251321,242,242,243,242
13298,2013-03-16,00:22:19,L,5,2087,241,241,241,241
13299,2013-03-16,00:22:19,C,0,6253408,242,242,242,242
13300,2013-03-16,00:22:51,E,20,8899,242,242,242,242
13301,2013-03-16,00:22:52,C,0,6231133,242,242,243,242
13302,2013-03-16,00:23:18,E,5,825,242,242,472,242
13303,2013-03-16,00:23:18,C,0,6229304,242,242,243,242
13304,2013-03-16,00:23:23,L,5,1409,240,240,472,240
13305,2013-03-16,00:23:23,C,0,6265037,242,242,243,242
13306,2013-03-16,00:23:32,L,5,1092,242,241,472,241
13307,2013-03-16,00:23:33,C,0,6250324,242,243,243,242
13308,2013-03-16,00:23:36,E,5,705,242,241,243,241
13309,2013-03-16,00:23:36,C,0,6262839,242,242,243,242
13310,2013-03-16,00:24:00,L,5,2397,243,243,472,243
13311,2013-03-16,00:24:00,C,0,6266475,242,242,243,242
13312,2013-03-16,00:24:06,L,5,1592,243,241,472,241
13313,2013-03-16,00:24:06,C,0,6257517,242,242,243,242
13314,2013-03-16,00:24:31,E,5,830,243,243,472,243
13315,2013-03-16,00:24:31,C,0,6234061,242,242,243,242
13316,2013-03-16,00:24:34,L,5,2218,243,243,244,243
13317,2013-03-16,00:24:35,C,0,6263538,242,242,243,242
13318,2013-03-16,00:24:44,L,5,1019,240,240,472,240
13319,2013-03-16,00:24:45,C,0,6257684,242,242,243,242
13320,2013-03-16,00:25:10,L,5,2199,243,243,243,243
13321,2013-03-16,00:25:10,C,0,6253810,242,242,243,242
13322,2013-03-16,00:25:25,L,5,1041,239,239,472,239
13323,2013-03-16,00:25:25,C,0,6249563,242,242,242,242
13324,2013-03-16,00:25:38,L,4,899,242,241,472,241
13325,2013-03-16,00:25:38,C,0,6252409,242,242,242,242
13326,2013-03-16,00:25:49,L,5,3764,240,240,472,240
13327,2013-03-16,00:25:50,C,0,6262925,242,242,243,242
13328,2013-03-16,00:25:51,L,5,3299,241,241,241,241
13329,2013-03-16,00:25:52,C,0,6228296,242,242,243,242
13330,2013-03-16,00:25:52,L,5,896,243,243,472,243
13331,2013-03-16,00:25:53,C,0,6250609,242,242,243,242
13332,2013-03-16,00:26:16,E,30,1168,243,242,244,242
13333,2013-03-16,00:26:17,C,0,6251674,242,242,243,242
13334,2013-03-16,00:26:17,L,5,1146,241,241,242,241
13335,2013-03-16,00:26:18,C,0,6236671,242,242,242,242
13336,2013-03-16,00:26:35,L,5,4758,241,241,241,241
13337,2013-03-16,00:26:35,C,0,6245340,242,242,242,242
13338,2013-03-16,00:26:47,L,6,4650,242,242,242,242
13339,2013-03-16,00:26:48,C,0,6261591,242,242,243,242
13340,2013-03-16,00:27:17,L,4,925,240,240,241,240
13341,2013-03-16,00:27:18,C,0,6240395,242,242,243,242
13342,2013-03-16,00:27:32,E,33,2497,242,241,242,241
13343,2013-03-16,00:27:33,C,0,6248601,243,243,243,243
13344,2013-03-16,00:27:36,L,5,3499,240,240,240,240
13345,2013-03-16,00:27:37,C,0,6247878,242,242,242,242
13346,2013-03-16,00:27:45,L,5,1709,242,243,472,242
13347,2013-03-16,00:27:45,C,0,6246806,242,242,243,242
13348,2013-03-16,00:27:56,L,5,1476,240,472,472,240
13349,2013-03-16,00:27:57,C,0,6246199,242,242,242,242
13350,2013-03-16,00:28:03,L,4,1047,243,243,243,243
13351,2013-03-16,00:28:03,C,0,6249836,242,242,243,242
13352,2013-03-16,00:28:50,E,5,821,240,239,472,239
13353,2013-03-16,00:28:51,C,0,6242530,242,242,243,242
13354,2013-03-16,00:29:26,E,5,505,242,242,472,242
13355,2013-03-16,00:29:26,C,0,6228018,242,242,243,242
13356,2013-03-16,00:29:32,L,4,1238,240,240,240,240
13357,2013-03-16,00:29:33,C,0,6229841,242,242,243,242
13358,2013-03-16,00:29:34,L,5,1645,244,244,472,244
13359,2013-03-16,00:29:34,C,0,6258856,242,242,243,242
13360,2013-03-16,00:29:45,E,5,829,240,240,472,240
13361,2013-03-16,00:29:45,C,0,6248766,242,242,243,242
13362,2013-03-16,00:30:23,L,5,2388,242,242,472,242
13363,2013-03-16,00:30:23,C,0,6250259,242,242,243,242
13364,2013-03-16,00:30:26,L,5,863,243,243,472,243
13365,2013-03-16,00:30:27,C,0,6264204,242,242,243,242
13366,2013-03-16,00:30:27,E,5,626,242,242,242,242
13367,2013-03-16,00:30:28,C,0,6283037,242,242,242,242
13368,2013-03-16,00:30:35,L,5,1842,244,244,472,244
13369,2013-03-16,00:30:35,C,0,6297934,242,242,242,242
13370,2013-03-16,00:30:43,L,4,815,241,240,472,240
13371,2013-03-16,00:30:43,C,0,6286377,242,242,242,242
13372,2013-03-16,00:30:47,E,4,469,240,239,472,239
13373,2013-03-16,00:30:48,C,0,6248760,242,242,243,242
13374,2013-03-16,00:31:02,L,5,1052,242,242,243,242
13375,2013-03-16,00:31:03,C,0,6241611,242,242,242,242
13376,2013-03-16,00:31:21,L,5,2604,242,243,472,242
13377,2013-03-16,00:31:21,C,0,6228040,242,242,242,242
13378,2013-03-16,00:31:29,L,5,2507,239,239,240,239
13379,2013-03-16,00:31:29,C,0,6291690,242,242,242,242
13380,2013-03-16,00:31:34,L,4,832,240,240,472,240
13381,2013-03-16,00:31:34,C,0,6249495,242,242,243,242
13382,2013-03-16,00:31:37,L,5,1468,240,240,472,240
13383,2013-03-16,00:31:37,C,0,6250850,242,242,242,242
13384,2013-03-16,00:31:41,L,5,2583,239,239,240,239
13385,2013-03-16,00:31:42,C,0,6264310,242,242,243,242
13386,2013-03-16,00:31:47,E,5,698,243,242,243,242
13387,2013-03-16,00:31:48,C,0,6272434,242,242,243,242
13388,2013-03-16,00:32:04,L,5,2548,242,242,243,242
13389,2013-03-16,00:32:05,C,0,6243297,242,242,243,242
13390,2013-03-16,00:32:12,L,6,1819,242,242,242,242
13391,2013-03-16,00:32:13,C,0,6269971,242,242,243,242
13392,2013-03-16,00:32:14,L,5,1501,241,240,472,240
13393,2013-03-16,00:32:15,C,0,6230988,242,242,242,242
13394,2013-03-16,00:32:32,L,5,1542,241,241,244,241
13395,2013-03-16,00:32:32,C,0,6248568,242,242,242,242
13396,2013-03-16,00:32:34,L,5,2011,243,243,244,243
13397,2013-03-16,00:32:35,C,0,6254040,242,242,243,242
13398,2013-03-16,00:32:55,E,5,597,239,239,472,239
13399,2013-03-16,00:32:56,C,0,6251369,242,242,243,242
13400,2013-03-16,00:33:22,L,6,1594,241,241,242,241
13401,2013-03-16,00:33:23,C,0,6254039,242,242,243,242
13402,2013-03-16,00:33:28,L,5,2515,241,240,241,240
13403,2013-03-16,00:33:29,C,0,6261001,242,242,242,242
13404,2013-03-16,00:33:47,L,5,2241,241,242,472,241
13405,2013-03-16,00:33:47,C,0,6238091,242,242,243,242
13406,2013-03-16,00:33:53,E,5,723,242,242,472,242
13407,2013-03-16,00:33:54,C,0,6234097,242,242,243,242
13408,2013-03-16,00:33:55,L,4,1195,242,242,472,242
13409,2013-03-16,00:33:56,C,0,6274636,242,242,243,242
13410,2013-03-16,00:33:59,L,4,1473,242,241,472,241
13411,2013-03-16,00:34:00,C,0,6235474,242,243,243,242
13412,2013-03-16,00:34:25,L,4,1464,240,240,472,240
13413,2013-03-16,00:34:25,C,0,6253457,242,242,243,242
13414,2013-03-16,00:34:26,E,6,1012,242,241,472,241
13415,2013-03-16,00:34:27,C,0,6251532,242,243,243,242
13416,2013-03-16,00:34:30,L,5,853,240,240,472,240
13417,2013-03-16,00:34:31,C,0,6259829,242,242,243,242
13418,2013-03-16,00:34:53,L,4,778,240,472,472,240
13419,2013-03-16,00:34:54,C,0,6256191,242,243,243,242
13420,2013-03-16,00:34:59,L,4,1187,244,244,244,244
13421,2013-03-16,00:34:59,C,0,6280236,242,242,242,242
13422,2013-03-16,00:35:01,L,4,1815,242,242,472,242
13423,2013-03-16,00:35:01,C,0,6243916,242,243,243,242
13424,2013-03-16,00:35:22,L,5,4077,242,242,242,242
13425,2013-03-16,00:35:22,C,0,6242481,242,242,243,242
13426,2013-03-16,00:35:39,L,5,902,242,242,472,242
13427,2013-03-16,00:35:40,C,0,6259268,242,242,242,242
13428,2013-03-16,00:35:52,L,4,581,243,242,472,242
13429,2013-03-16,00:35:53,C,0,6230656,242,242,242,242
13430,2013-03-16,00:36:15,L,5,1317,242,242,242,242
13431,2013-03-16,00:36:16,C,0,6235795,242,242,243,242
13432,2013-03-16,00:36:19,L,4,680,242,241,472,241
13433,2013-03-16,00:36:20,C,0,6247861,242,242,243,242
13434,2013-03-16,00:36:25,L,5,1776,242,242,242,242
13435,2013-03-16,00:36:26,C,0,6255166,242,242,243,242
13436,2013-03-16,00:36:55,E,5,695,241,240,472,240
13437,2013-03-16,00:36:55,C,0,6233577,242,242,243,242
13438,2013-03-16,00:36:59,L,4,804,242,242,472,242
13439,2013-03-16,00:36:59,C,0,6261834,242,242,242,242
13440,2013-03-16,00:37:18,L,4,665,240,239,472,239
13441,2013-03-16,00:37:18,C,0,6216863,242,242,243,242
13442,2013-03-16,00:37:34,L,4,1407,244,244,244,244
13443,2013-03-16,00:37:34,C,0,6262611,242,242,243,242
13444,2013-03-16,00:37:35,L,5,1375,240,240,240,240
13445,2013-03-16,00:37:36,C,0,6271693,242,242,242,242
13446,2013-03-16,00:37:52,L,5,918,243,242,472,242
13447,2013-03-16,00:37:52,C,0,6243484,242,242,243,242
13448,2013-03-16,00:38:20,L,5,2249,242,242,242,242
13449,2013-03-16,00:38:20,C,0,6230562,242,242,242,242
13450,2013-03-16,00:38:24,L,5,2736,243,243,243,243
13451,2013-03-16,00:38:24,C,0,6254078,242,242,243,242
13452,2013-03-16,00:38:42,L,4,2139,243,243,244,243
13453,2013-03-16,00:38:42,C,0,6246443,242,242,243,242
13454,2013-03-16,00:38:53,L,4,2565,243,244,472,243
13455,2013-03-16,00:38:54,C,0,6257335,242,242,243,242
13456,2013-03-16,00:39:13,L,5,871,242,241,472,241
