,date,time,On,u,i,t,u5,dac,CH0,CH1,CH2,CH3,U,I,U5,T
3429,08.11.2018,22:41:27,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1140.0,-26.764079999999996,38.95102198225993,4.94,7.0
3430,08.11.2018,22:41:28,ON,-U=-26.8V,I=38.8uA,T=7.0C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1140.0,-26.764079999999996,38.7581951407636,4.94,7.0
3431,08.11.2018,22:41:29,ON,-U=-26.8V,I=38.7uA,T=7.0C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1140.0,-26.764079999999996,38.661781720015426,4.94,7.0
3432,08.11.2018,22:41:31,ON,-U=-26.8V,I=38.9uA,T=7.0C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1140.0,-26.764079999999996,38.85460856151176,4.94,7.0
3433,08.11.2018,22:41:32,ON,-U=-26.8V,I=38.6uA,T=7.0C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1140.0,-26.764079999999996,38.565368299267256,4.94,7.0
3434,08.11.2018,22:41:33,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1139.0,-26.764079999999996,38.95102198225993,4.94,6.95
3435,08.11.2018,22:41:34,ON,-U=-26.8V,I=38.9uA,T=7.0C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1140.0,-26.764079999999996,38.85460856151176,4.94,7.0
3436,08.11.2018,22:41:35,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1139.0,-26.764079999999996,38.95102198225993,4.94,6.95
3437,08.11.2018,22:41:36,ON,-U=-26.8V,I=39.2uA,T=7.0C,Us=4.9V,DAC:250,664.0,3687.0,474.0,1140.0,-26.764079999999996,39.240262244504436,4.94,7.0
3438,08.11.2018,22:41:37,ON,-U=-26.8V,I=38.8uA,T=7.0C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1140.0,-26.764079999999996,38.7581951407636,4.94,7.0
3439,08.11.2018,22:41:38,ON,-U=-26.8V,I=38.8uA,T=7.0C,Us=4.9V,DAC:250,663.0,3692.0,474.0,1139.0,-26.779359999999997,38.7581951407636,4.94,6.95
3440,08.11.2018,22:41:39,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1140.0,-26.764079999999996,38.95102198225993,4.94,7.0
3441,08.11.2018,22:41:40,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1140.0,-26.764079999999996,38.95102198225993,4.94,7.0
3442,08.11.2018,22:41:41,ON,-U=-26.8V,I=38.8uA,T=7.0C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1139.0,-26.764079999999996,38.7581951407636,4.94,6.95
3443,08.11.2018,22:41:42,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1139.0,-26.764079999999996,39.0474354030081,4.94,6.95
3444,08.11.2018,22:41:43,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,663.0,3690.0,474.0,1139.0,-26.779359999999997,38.95102198225993,4.94,6.95
3445,08.11.2018,22:41:44,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1139.0,-26.764079999999996,39.0474354030081,4.94,6.95
3446,08.11.2018,22:41:45,ON,-U=-26.8V,I=38.6uA,T=7.0C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1139.0,-26.764079999999996,38.565368299267256,4.94,6.95
3447,08.11.2018,22:41:46,ON,-U=-26.8V,I=39.1uA,T=7.0C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1139.0,-26.764079999999996,39.143848823756265,4.94,6.95
3448,08.11.2018,22:41:47,ON,-U=-26.8V,I=38.9uA,T=7.0C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1139.0,-26.764079999999996,38.85460856151176,4.94,6.95
3449,08.11.2018,22:41:48,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1139.0,-26.764079999999996,39.0474354030081,4.94,6.95
3450,08.11.2018,22:41:49,ON,-U=-26.8V,I=38.7uA,T=7.0C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1139.0,-26.764079999999996,38.661781720015426,4.94,6.95
3451,08.11.2018,22:41:50,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1139.0,-26.764079999999996,39.0474354030081,4.94,6.95
3452,08.11.2018,22:41:51,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1139.0,-26.764079999999996,38.95102198225993,4.94,6.95
3453,08.11.2018,22:41:52,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1139.0,-26.764079999999996,38.95102198225993,4.94,6.95
3454,08.11.2018,22:41:53,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1138.0,-26.764079999999996,38.95102198225993,4.94,6.9
3455,08.11.2018,22:41:54,ON,-U=-26.8V,I=38.8uA,T=6.9C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1138.0,-26.764079999999996,38.7581951407636,4.94,6.9
3456,08.11.2018,22:41:55,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1138.0,-26.764079999999996,38.95102198225993,4.94,6.9
3457,08.11.2018,22:41:56,ON,-U=-26.8V,I=39.2uA,T=6.9C,Us=4.9V,DAC:250,664.0,3687.0,474.0,1138.0,-26.764079999999996,39.240262244504436,4.94,6.9
3458,08.11.2018,22:41:57,ON,-U=-26.8V,I=38.9uA,T=7.0C,Us=4.9V,DAC:250,663.0,3691.0,475.0,1139.0,-26.779359999999997,38.85460856151176,4.95,6.95
3459,08.11.2018,22:41:59,ON,-U=-26.8V,I=39.2uA,T=7.0C,Us=4.9V,DAC:250,664.0,3687.0,474.0,1139.0,-26.764079999999996,39.240262244504436,4.94,6.95
3460,08.11.2018,22:42:00,ON,-U=-26.8V,I=38.7uA,T=6.9C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1138.0,-26.764079999999996,38.661781720015426,4.94,6.9
3461,08.11.2018,22:42:01,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1138.0,-26.764079999999996,38.95102198225993,4.94,6.9
3462,08.11.2018,22:42:02,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1138.0,-26.764079999999996,38.95102198225993,4.94,6.9
3463,08.11.2018,22:42:03,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1137.0,-26.764079999999996,38.95102198225993,4.94,6.8500000000000005
3464,08.11.2018,22:42:04,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1138.0,-26.764079999999996,38.95102198225993,4.94,6.9
3465,08.11.2018,22:42:05,ON,-U=-26.8V,I=38.8uA,T=6.9C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1138.0,-26.764079999999996,38.7581951407636,4.94,6.9
3466,08.11.2018,22:42:06,ON,-U=-26.8V,I=38.9uA,T=6.9C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1138.0,-26.764079999999996,38.85460856151176,4.94,6.9
3467,08.11.2018,22:42:07,ON,-U=-26.8V,I=39.0uA,T=7.0C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1139.0,-26.764079999999996,39.0474354030081,4.94,6.95
3468,08.11.2018,22:42:08,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1138.0,-26.764079999999996,39.0474354030081,4.94,6.9
3469,08.11.2018,22:42:09,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,663.0,3692.0,474.0,1137.0,-26.779359999999997,38.7581951407636,4.94,6.8500000000000005
3470,08.11.2018,22:42:10,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1137.0,-26.764079999999996,39.143848823756265,4.94,6.8500000000000005
3471,08.11.2018,22:42:11,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1137.0,-26.764079999999996,38.7581951407636,4.94,6.8500000000000005
3472,08.11.2018,22:42:12,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,664.0,3690.0,475.0,1138.0,-26.764079999999996,38.95102198225993,4.95,6.9
3473,08.11.2018,22:42:13,ON,-U=-26.8V,I=38.9uA,T=6.9C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1138.0,-26.764079999999996,38.85460856151176,4.94,6.9
3474,08.11.2018,22:42:14,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1138.0,-26.764079999999996,38.95102198225993,4.94,6.9
3475,08.11.2018,22:42:15,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1137.0,-26.764079999999996,39.0474354030081,4.94,6.8500000000000005
3476,08.11.2018,22:42:16,ON,-U=-26.8V,I=38.6uA,T=6.9C,Us=4.9V,DAC:250,664.0,3694.0,475.0,1138.0,-26.764079999999996,38.565368299267256,4.95,6.9
3477,08.11.2018,22:42:17,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1136.0,-26.764079999999996,39.143848823756265,4.94,6.800000000000001
3478,08.11.2018,22:42:18,ON,-U=-26.8V,I=39.2uA,T=6.8C,Us=4.9V,DAC:250,664.0,3687.0,474.0,1137.0,-26.764079999999996,39.240262244504436,4.94,6.8500000000000005
3479,08.11.2018,22:42:19,ON,-U=-26.8V,I=38.9uA,T=6.8C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1137.0,-26.764079999999996,38.85460856151176,4.94,6.8500000000000005
3480,08.11.2018,22:42:20,ON,-U=-26.8V,I=39.0uA,T=6.9C,Us=4.9V,DAC:250,663.0,3690.0,474.0,1138.0,-26.779359999999997,38.95102198225993,4.94,6.9
3481,08.11.2018,22:42:21,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,664.0,3688.0,475.0,1137.0,-26.764079999999996,39.143848823756265,4.95,6.8500000000000005
3482,08.11.2018,22:42:22,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1136.0,-26.764079999999996,38.7581951407636,4.94,6.800000000000001
3483,08.11.2018,22:42:23,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1137.0,-26.764079999999996,38.7581951407636,4.94,6.8500000000000005
3484,08.11.2018,22:42:25,ON,-U=-26.8V,I=38.9uA,T=6.8C,Us=4.9V,DAC:250,663.0,3691.0,474.0,1136.0,-26.779359999999997,38.85460856151176,4.94,6.800000000000001
3485,08.11.2018,22:42:26,ON,-U=-26.8V,I=38.9uA,T=6.8C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1137.0,-26.764079999999996,38.85460856151176,4.94,6.8500000000000005
3486,08.11.2018,22:42:27,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1137.0,-26.764079999999996,39.143848823756265,4.94,6.8500000000000005
3487,08.11.2018,22:42:28,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1136.0,-26.764079999999996,38.7581951407636,4.94,6.800000000000001
3488,08.11.2018,22:42:29,ON,-U=-26.8V,I=38.7uA,T=6.8C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1137.0,-26.764079999999996,38.661781720015426,4.94,6.8500000000000005
3489,08.11.2018,22:42:30,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1136.0,-26.764079999999996,38.95102198225993,4.94,6.800000000000001
3490,08.11.2018,22:42:31,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1136.0,-26.764079999999996,38.95102198225993,4.94,6.800000000000001
3491,08.11.2018,22:42:32,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1136.0,-26.764079999999996,39.143848823756265,4.94,6.800000000000001
3492,08.11.2018,22:42:33,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3689.0,475.0,1136.0,-26.764079999999996,39.0474354030081,4.95,6.800000000000001
3493,08.11.2018,22:42:34,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1137.0,-26.764079999999996,39.0474354030081,4.94,6.8500000000000005
3494,08.11.2018,22:42:35,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1137.0,-26.764079999999996,38.95102198225993,4.94,6.8500000000000005
3495,08.11.2018,22:42:36,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1136.0,-26.764079999999996,38.7581951407636,4.94,6.800000000000001
3496,08.11.2018,22:42:37,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,663.0,3690.0,474.0,1136.0,-26.779359999999997,38.95102198225993,4.94,6.800000000000001
3497,08.11.2018,22:42:38,ON,-U=-26.8V,I=39.2uA,T=6.8C,Us=4.9V,DAC:250,664.0,3687.0,474.0,1135.0,-26.764079999999996,39.240262244504436,4.94,6.75
3498,08.11.2018,22:42:39,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1136.0,-26.764079999999996,38.95102198225993,4.94,6.800000000000001
3499,08.11.2018,22:42:40,ON,-U=-26.7V,I=38.6uA,T=6.8C,Us=4.9V,DAC:250,665.0,3694.0,474.0,1136.0,-26.748799999999996,38.565368299267256,4.94,6.800000000000001
3500,08.11.2018,22:42:41,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1136.0,-26.764079999999996,38.95102198225993,4.94,6.800000000000001
3501,08.11.2018,22:42:42,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,475.0,1136.0,-26.764079999999996,38.95102198225993,4.95,6.800000000000001
3502,08.11.2018,22:42:43,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,663.0,3692.0,474.0,1135.0,-26.779359999999997,38.7581951407636,4.94,6.75
3503,08.11.2018,22:42:44,ON,-U=-26.8V,I=39.4uA,T=6.8C,Us=4.9V,DAC:250,664.0,3685.0,475.0,1135.0,-26.764079999999996,39.43308908600077,4.95,6.75
3504,08.11.2018,22:42:45,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,663.0,3692.0,475.0,1136.0,-26.779359999999997,38.7581951407636,4.95,6.800000000000001
3505,08.11.2018,22:42:46,ON,-U=-26.8V,I=39.4uA,T=6.8C,Us=4.9V,DAC:250,664.0,3685.0,474.0,1135.0,-26.764079999999996,39.43308908600077,4.94,6.75
3506,08.11.2018,22:42:47,ON,-U=-26.8V,I=39.2uA,T=6.8C,Us=4.9V,DAC:250,664.0,3687.0,474.0,1136.0,-26.764079999999996,39.240262244504436,4.94,6.800000000000001
3507,08.11.2018,22:42:48,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,663.0,3689.0,474.0,1135.0,-26.779359999999997,39.0474354030081,4.94,6.75
3508,08.11.2018,22:42:49,ON,-U=-26.8V,I=38.2uA,T=6.8C,Us=4.9V,DAC:250,664.0,3698.0,474.0,1135.0,-26.764079999999996,38.17971461627459,4.94,6.75
3509,08.11.2018,22:42:50,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,475.0,1135.0,-26.764079999999996,38.95102198225993,4.95,6.75
3510,08.11.2018,22:42:51,ON,-U=-26.8V,I=38.7uA,T=6.8C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1136.0,-26.764079999999996,38.661781720015426,4.94,6.800000000000001
3511,08.11.2018,22:42:53,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1135.0,-26.764079999999996,39.143848823756265,4.94,6.75
3512,08.11.2018,22:42:54,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1136.0,-26.764079999999996,38.95102198225993,4.94,6.800000000000001
3513,08.11.2018,22:42:55,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1136.0,-26.764079999999996,39.143848823756265,4.94,6.800000000000001
3514,08.11.2018,22:42:56,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1135.0,-26.764079999999996,38.95102198225993,4.94,6.75
3515,08.11.2018,22:42:57,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1135.0,-26.764079999999996,39.0474354030081,4.94,6.75
3516,08.11.2018,22:42:58,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,664.0,3688.0,475.0,1135.0,-26.764079999999996,39.143848823756265,4.95,6.75
3517,08.11.2018,22:42:59,ON,-U=-26.8V,I=39.3uA,T=6.7C,Us=4.9V,DAC:250,664.0,3686.0,474.0,1134.0,-26.764079999999996,39.336675665252606,4.94,6.7
3518,08.11.2018,22:43:00,ON,-U=-26.8V,I=38.7uA,T=6.7C,Us=4.9V,DAC:250,664.0,3693.0,475.0,1134.0,-26.764079999999996,38.661781720015426,4.95,6.7
3519,08.11.2018,22:43:01,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,475.0,1135.0,-26.764079999999996,38.95102198225993,4.95,6.75
3520,08.11.2018,22:43:02,ON,-U=-26.8V,I=38.9uA,T=6.7C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1134.0,-26.764079999999996,38.85460856151176,4.94,6.7
3521,08.11.2018,22:43:03,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3689.0,475.0,1135.0,-26.764079999999996,39.0474354030081,4.95,6.75
3522,08.11.2018,22:43:04,ON,-U=-26.8V,I=39.0uA,T=6.8C,Us=4.9V,DAC:250,664.0,3690.0,475.0,1135.0,-26.764079999999996,38.95102198225993,4.95,6.75
3523,08.11.2018,22:43:05,ON,-U=-26.8V,I=39.1uA,T=6.8C,Us=4.9V,DAC:250,663.0,3688.0,474.0,1135.0,-26.779359999999997,39.143848823756265,4.94,6.75
3524,08.11.2018,22:43:06,ON,-U=-26.8V,I=38.5uA,T=6.7C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1134.0,-26.764079999999996,38.46895487851909,4.94,6.7
3525,08.11.2018,22:43:07,ON,-U=-26.8V,I=39.0uA,T=6.7C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1134.0,-26.764079999999996,39.0474354030081,4.94,6.7
3526,08.11.2018,22:43:08,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,664.0,3692.0,475.0,1135.0,-26.764079999999996,38.7581951407636,4.95,6.75
3527,08.11.2018,22:43:09,ON,-U=-26.8V,I=39.3uA,T=6.8C,Us=4.9V,DAC:250,664.0,3686.0,475.0,1135.0,-26.764079999999996,39.336675665252606,4.95,6.75
3528,08.11.2018,22:43:10,ON,-U=-26.8V,I=38.8uA,T=6.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1135.0,-26.764079999999996,38.7581951407636,4.94,6.75
3529,08.11.2018,22:43:11,ON,-U=-26.8V,I=39.0uA,T=6.7C,Us=4.9V,DAC:250,664.0,3689.0,474.0,1134.0,-26.764079999999996,39.0474354030081,4.94,6.7
3530,08.11.2018,22:43:12,ON,-U=-26.8V,I=39.1uA,T=6.7C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1134.0,-26.764079999999996,39.143848823756265,4.94,6.7
3531,08.11.2018,22:43:13,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1134.0,-26.764079999999996,38.7581951407636,4.94,6.7
3532,08.11.2018,22:43:14,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1133.0,-26.764079999999996,38.7581951407636,4.94,6.65
3533,08.11.2018,22:43:15,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1134.0,-26.764079999999996,38.7581951407636,4.94,6.7
3534,08.11.2018,22:43:16,ON,-U=-26.8V,I=38.6uA,T=6.7C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1134.0,-26.764079999999996,38.565368299267256,4.94,6.7
3535,08.11.2018,22:43:17,ON,-U=-26.8V,I=38.7uA,T=6.8C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1135.0,-26.764079999999996,38.661781720015426,4.94,6.75
3536,08.11.2018,22:43:19,ON,-U=-26.8V,I=39.3uA,T=6.7C,Us=4.9V,DAC:250,664.0,3686.0,474.0,1133.0,-26.764079999999996,39.336675665252606,4.94,6.65
3537,08.11.2018,22:43:20,ON,-U=-26.8V,I=38.6uA,T=6.7C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1133.0,-26.764079999999996,38.565368299267256,4.94,6.65
3538,08.11.2018,22:43:21,ON,-U=-26.8V,I=39.0uA,T=6.7C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1134.0,-26.764079999999996,38.95102198225993,4.94,6.7
3539,08.11.2018,22:43:22,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,475.0,1134.0,-26.764079999999996,38.7581951407636,4.95,6.7
3540,08.11.2018,22:43:23,ON,-U=-26.8V,I=38.6uA,T=6.7C,Us=4.9V,DAC:250,664.0,3694.0,475.0,1134.0,-26.764079999999996,38.565368299267256,4.95,6.7
3541,08.11.2018,22:43:24,ON,-U=-26.8V,I=39.1uA,T=6.7C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1134.0,-26.764079999999996,39.143848823756265,4.94,6.7
3542,08.11.2018,22:43:25,ON,-U=-26.8V,I=38.9uA,T=6.7C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1133.0,-26.764079999999996,38.85460856151176,4.94,6.65
3543,08.11.2018,22:43:26,ON,-U=-26.8V,I=38.7uA,T=6.7C,Us=4.9V,DAC:250,663.0,3693.0,475.0,1133.0,-26.779359999999997,38.661781720015426,4.95,6.65
3544,08.11.2018,22:43:27,ON,-U=-26.8V,I=38.7uA,T=6.7C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1133.0,-26.764079999999996,38.661781720015426,4.94,6.65
3545,08.11.2018,22:43:28,ON,-U=-26.8V,I=39.0uA,T=6.7C,Us=4.9V,DAC:250,664.0,3690.0,475.0,1133.0,-26.764079999999996,38.95102198225993,4.95,6.65
3546,08.11.2018,22:43:29,ON,-U=-26.8V,I=39.0uA,T=6.7C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1133.0,-26.764079999999996,38.95102198225993,4.94,6.65
3547,08.11.2018,22:43:30,ON,-U=-26.8V,I=39.0uA,T=6.7C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1133.0,-26.764079999999996,38.95102198225993,4.94,6.65
3548,08.11.2018,22:43:31,ON,-U=-26.8V,I=38.9uA,T=6.8C,Us=4.9V,DAC:250,664.0,3691.0,475.0,1135.0,-26.764079999999996,38.85460856151176,4.95,6.75
3549,08.11.2018,22:43:32,ON,-U=-26.8V,I=39.1uA,T=6.7C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1134.0,-26.764079999999996,39.143848823756265,4.94,6.7
3550,08.11.2018,22:43:33,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1133.0,-26.764079999999996,38.7581951407636,4.94,6.65
3551,08.11.2018,22:43:34,ON,-U=-26.8V,I=38.7uA,T=6.6C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1132.0,-26.764079999999996,38.661781720015426,4.94,6.6000000000000005
3552,08.11.2018,22:43:35,ON,-U=-26.8V,I=38.7uA,T=6.7C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1133.0,-26.764079999999996,38.661781720015426,4.94,6.65
3553,08.11.2018,22:43:36,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1133.0,-26.764079999999996,38.7581951407636,4.94,6.65
3554,08.11.2018,22:43:37,ON,-U=-26.8V,I=38.9uA,T=6.7C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1134.0,-26.764079999999996,38.85460856151176,4.94,6.7
3555,08.11.2018,22:43:38,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,475.0,1133.0,-26.764079999999996,38.7581951407636,4.95,6.65
3556,08.11.2018,22:43:39,ON,-U=-26.8V,I=38.7uA,T=6.7C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1133.0,-26.764079999999996,38.661781720015426,4.94,6.65
3557,08.11.2018,22:43:40,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1133.0,-26.764079999999996,38.7581951407636,4.94,6.65
3558,08.11.2018,22:43:41,ON,-U=-26.8V,I=38.8uA,T=6.6C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1132.0,-26.764079999999996,38.7581951407636,4.94,6.6000000000000005
3559,08.11.2018,22:43:42,ON,-U=-26.8V,I=39.0uA,T=6.6C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1132.0,-26.764079999999996,38.95102198225993,4.94,6.6000000000000005
3560,08.11.2018,22:43:43,ON,-U=-26.8V,I=38.8uA,T=6.7C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1133.0,-26.764079999999996,38.7581951407636,4.94,6.65
3561,08.11.2018,22:43:44,ON,-U=-26.8V,I=39.1uA,T=6.7C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1133.0,-26.764079999999996,39.143848823756265,4.94,6.65
3562,08.11.2018,22:43:45,ON,-U=-26.8V,I=39.1uA,T=6.7C,Us=4.9V,DAC:250,664.0,3688.0,475.0,1134.0,-26.764079999999996,39.143848823756265,4.95,6.7
3563,08.11.2018,22:43:47,ON,-U=-26.8V,I=39.0uA,T=6.6C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1132.0,-26.764079999999996,38.95102198225993,4.94,6.6000000000000005
3564,08.11.2018,22:43:48,ON,-U=-26.8V,I=38.9uA,T=6.6C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1132.0,-26.764079999999996,38.85460856151176,4.94,6.6000000000000005
3565,08.11.2018,22:43:49,ON,-U=-26.8V,I=39.0uA,T=6.7C,Us=4.9V,DAC:250,663.0,3690.0,474.0,1133.0,-26.779359999999997,38.95102198225993,4.94,6.65
