EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,EAS,H,UTC
12959,C,0,6233573,242,242,243,242,0,0.0,384.8,2013-03-15 23:42:12
12960,L,5,2211,242,242,242,242,17,0.0,385.5,2013-03-15 23:42:29
12961,C,0,6207780,242,242,243,242,0,0.0,385.5,2013-03-15 23:42:29
12962,L,5,3257,240,239,240,239,32,0.0,389.2,2013-03-15 23:43:01
12963,C,0,6222030,242,242,243,242,1,0.0,389.2,2013-03-15 23:43:02
12964,L,5,1854,242,242,242,242,8,0.0,388.7,2013-03-15 23:43:10
12965,C,0,6258839,242,242,243,242,1,0.0,388.7,2013-03-15 23:43:11
12966,L,5,1532,241,241,472,241,9,0.0,386.7,2013-03-15 23:43:20
12967,C,0,6245186,242,242,243,242,0,0.0,386.7,2013-03-15 23:43:20
12968,L,4,1313,241,472,472,241,3,0.0,385.9,2013-03-15 23:43:23
12969,C,0,6263959,242,242,243,242,0,0.0,385.9,2013-03-15 23:43:23
12970,L,5,6665,241,241,241,241,19,0.0,384.6,2013-03-15 23:43:42
12971,C,0,6227573,242,242,243,242,0,0.0,384.6,2013-03-15 23:43:42
12972,E,5,764,241,241,241,241,4,0.0,384.8,2013-03-15 23:43:46
12973,C,0,6272079,242,242,243,242,0,0.0,384.8,2013-03-15 23:43:46
12974,L,5,865,241,240,240,240,1,0.0,384.8,2013-03-15 23:43:47
12975,C,0,6250560,242,243,243,242,1,0.0,384.8,2013-03-15 23:43:48
12976,L,5,1334,241,241,242,241,0,0.0,384.6,2013-03-15 23:43:48
12977,C,0,6216825,242,242,243,242,1,0.0,384.6,2013-03-15 23:43:49
12978,L,5,1914,242,242,242,242,8,0.0,385.4,2013-03-15 23:43:57
12979,C,0,6235403,242,242,243,242,0,0.0,385.4,2013-03-15 23:43:57
12980,L,5,2783,241,241,472,241,3,0.0,385.7,2013-03-15 23:44:00
12981,C,0,6276719,242,242,242,242,1,0.0,385.7,2013-03-15 23:44:01
12982,L,4,2501,241,241,241,241,25,0.0,386.2,2013-03-15 23:44:26
12983,C,0,6278323,242,242,242,242,1,0.0,386.2,2013-03-15 23:44:27
12984,L,5,4003,242,242,242,242,30,0.0,385.6,2013-03-15 23:44:57
12985,C,0,6244417,242,242,242,242,1,0.0,385.6,2013-03-15 23:44:58
12986,E,34,2026,243,241,243,241,75,1.0,386.3,2013-03-15 23:46:13
12987,C,0,6253221,242,242,243,242,0,0.0,386.3,2013-03-15 23:46:13
12988,L,4,505,243,242,472,242,31,0.0,385.7,2013-03-15 23:46:44
12989,C,0,6212180,242,243,243,242,0,0.0,385.7,2013-03-15 23:46:44
12990,L,4,1537,241,472,472,241,4,0.0,385.2,2013-03-15 23:46:48
12991,C,0,6278555,242,242,243,242,0,0.0,385.2,2013-03-15 23:46:48
12992,E,5,350,472,242,472,242,9,0.0,383.2,2013-03-15 23:46:57
12993,C,0,6221910,242,242,243,242,0,0.0,383.2,2013-03-15 23:46:57
12994,L,5,1709,242,242,242,242,5,0.0,382.8,2013-03-15 23:47:02
12995,C,0,6227725,242,242,243,242,0,0.0,382.8,2013-03-15 23:47:02
12996,L,4,1102,243,242,472,242,5,0.0,383.8,2013-03-15 23:47:07
12997,C,0,6264714,242,242,242,242,0,0.0,383.8,2013-03-15 23:47:07
12998,L,4,1136,243,243,472,243,31,0.0,381.6,2013-03-15 23:47:38
12999,C,0,6241804,242,242,242,242,1,0.0,381.6,2013-03-15 23:47:39
13000,E,31,1268,244,243,243,243,8,1.0,380.8,2013-03-15 23:47:47
13001,C,0,6269234,242,242,243,242,1,0.0,380.8,2013-03-15 23:47:48
13002,L,4,1185,241,241,241,241,0,0.0,380.8,2013-03-15 23:47:48
13003,C,0,6256145,242,242,243,242,0,0.0,380.8,2013-03-15 23:47:48
13004,E,5,675,243,243,472,243,15,0.0,381.5,2013-03-15 23:48:03
13005,C,0,6227159,242,242,242,242,1,0.0,381.5,2013-03-15 23:48:04
13006,L,4,2531,240,240,241,240,48,0.0,386.2,2013-03-15 23:48:52
13007,C,0,6234607,242,242,243,242,1,0.0,386.2,2013-03-15 23:48:53
13008,E,10,2703,242,242,242,242,11,1.0,386.3,2013-03-15 23:49:04
13009,C,0,6242372,242,243,243,242,1,0.0,386.3,2013-03-15 23:49:05
13010,E,5,330,242,241,472,241,19,0.0,388.2,2013-03-15 23:49:24
13011,C,0,6241858,242,242,243,242,0,0.0,388.2,2013-03-15 23:49:24
13012,L,5,2126,243,243,472,243,3,0.0,387.6,2013-03-15 23:49:27
13013,C,0,6261911,242,242,243,242,0,0.0,387.6,2013-03-15 23:49:27
13014,L,4,610,240,240,472,240,14,0.0,387.7,2013-03-15 23:49:41
13015,C,0,6241076,242,242,243,242,0,0.0,387.7,2013-03-15 23:49:41
13016,L,5,1334,240,472,472,240,1,0.0,387.7,2013-03-15 23:49:42
13017,C,0,6273692,242,243,243,242,0,0.0,387.7,2013-03-15 23:49:42
13018,L,5,3054,242,242,242,242,13,0.0,387.5,2013-03-15 23:49:55
13019,C,0,6254050,242,242,243,242,0,0.0,387.5,2013-03-15 23:49:55
13020,L,4,588,242,241,242,241,4,0.0,387.2,2013-03-15 23:49:59
13021,C,0,6249009,242,242,243,242,1,0.0,387.2,2013-03-15 23:50:00
13022,L,4,851,241,241,472,241,1,0.0,386.9,2013-03-15 23:50:01
13023,C,0,6262515,242,242,243,242,0,0.0,386.9,2013-03-15 23:50:01
13024,L,4,870,243,243,245,243,4,0.0,386.1,2013-03-15 23:50:05
13025,C,0,6248614,242,242,243,242,0,0.0,386.1,2013-03-15 23:50:05
13026,L,5,2178,242,242,242,242,2,0.0,386.2,2013-03-15 23:50:07
13027,C,0,6256619,242,242,243,242,0,0.0,386.2,2013-03-15 23:50:07
13028,L,4,1239,243,243,243,243,5,0.0,385.2,2013-03-15 23:50:12
13029,C,0,6246555,242,242,243,242,0,0.0,385.2,2013-03-15 23:50:12
13030,E,5,445,241,240,472,240,10,0.0,385.4,2013-03-15 23:50:22
13031,C,0,6250230,242,242,242,242,1,0.0,385.4,2013-03-15 23:50:23
13032,E,5,695,243,243,244,243,8,0.0,384.8,2013-03-15 23:50:31
13033,C,0,6239893,242,243,243,242,1,0.0,384.8,2013-03-15 23:50:32
13034,L,6,5702,241,241,472,241,13,0.0,385.4,2013-03-15 23:50:45
13035,C,0,6248225,242,242,243,242,0,0.0,385.4,2013-03-15 23:50:45
13036,L,4,2675,240,241,241,240,12,0.0,385.7,2013-03-15 23:50:57
13037,C,0,6258167,242,242,243,242,0,0.0,385.7,2013-03-15 23:50:57
13038,E,5,412,472,241,472,241,1,0.0,385.7,2013-03-15 23:50:58
13039,C,0,6247272,242,242,243,242,0,0.0,385.7,2013-03-15 23:50:58
13040,E,6,828,243,242,472,242,18,0.0,388.2,2013-03-15 23:51:16
13041,C,0,6262167,242,242,243,242,0,0.0,388.2,2013-03-15 23:51:16
13042,L,4,1784,243,243,243,243,0,0.0,388.3,2013-03-15 23:51:16
13043,C,0,6245786,242,242,243,242,1,0.0,388.3,2013-03-15 23:51:17
13044,L,5,1667,241,241,242,241,57,0.0,386.7,2013-03-15 23:52:14
13045,C,0,6243268,242,242,243,242,1,0.0,386.7,2013-03-15 23:52:15
13046,L,5,2244,240,240,240,240,7,0.0,385.5,2013-03-15 23:52:22
13047,C,0,6258453,242,242,243,242,0,0.0,385.5,2013-03-15 23:52:22
13048,E,5,700,243,243,472,243,6,0.0,385.4,2013-03-15 23:52:28
13049,C,0,6260175,242,242,243,242,1,0.0,385.4,2013-03-15 23:52:29
13050,E,5,513,243,242,472,242,16,0.0,386.2,2013-03-15 23:52:45
13051,C,0,6245404,242,242,243,242,0,0.0,386.2,2013-03-15 23:52:45
13052,L,4,1230,240,240,472,240,1,0.0,385.9,2013-03-15 23:52:46
13053,C,0,6265186,242,242,242,242,0,0.0,385.9,2013-03-15 23:52:46
13054,E,4,337,241,241,472,241,32,0.0,386.3,2013-03-15 23:53:18
13055,C,0,6253096,242,242,243,242,0,0.0,386.3,2013-03-15 23:53:18
13056,E,5,833,240,240,472,240,2,0.0,386.3,2013-03-15 23:53:20
13057,C,0,6235472,242,242,243,242,0,0.0,386.3,2013-03-15 23:53:20
13058,L,4,1086,240,240,472,240,20,0.0,383.9,2013-03-15 23:53:40
13059,C,0,6254383,242,242,242,242,0,0.0,383.9,2013-03-15 23:53:40
13060,L,5,3006,243,243,244,243,37,0.0,381.9,2013-03-15 23:54:17
13061,C,0,6255078,242,242,243,242,1,0.0,381.9,2013-03-15 23:54:18
13062,L,6,1327,242,242,243,242,17,0.0,383.4,2013-03-15 23:54:35
13063,C,0,6252189,242,242,243,242,0,0.0,383.4,2013-03-15 23:54:35
13064,E,5,756,241,241,242,241,1,0.0,383.8,2013-03-15 23:54:36
13065,C,0,6274433,242,242,242,242,0,0.0,383.8,2013-03-15 23:54:36
13066,L,5,2629,243,243,472,243,8,0.0,386.6,2013-03-15 23:54:44
13067,C,0,6232438,242,242,243,242,0,0.0,386.6,2013-03-15 23:54:44
13068,E,5,680,240,240,472,240,7,0.0,386.6,2013-03-15 23:54:51
13069,C,0,6236654,242,242,243,242,0,0.0,386.6,2013-03-15 23:54:51
13070,L,5,3133,242,242,243,242,16,0.0,386.3,2013-03-15 23:55:07
13071,C,0,6233959,242,242,243,242,0,0.0,386.3,2013-03-15 23:55:07
13072,L,5,877,243,242,472,242,3,0.0,385.2,2013-03-15 23:55:10
13073,C,0,6260648,242,242,243,242,1,0.0,385.2,2013-03-15 23:55:11
13074,L,4,2676,241,240,240,240,10,0.0,383.3,2013-03-15 23:55:21
13075,C,0,6276719,242,242,243,242,2,0.0,383.3,2013-03-15 23:55:23
13076,L,4,1545,243,242,472,242,15,0.0,385.5,2013-03-15 23:55:38
13077,C,0,6243443,242,242,243,242,1,0.0,385.5,2013-03-15 23:55:39
13078,L,5,3148,242,242,242,242,1,0.0,385.5,2013-03-15 23:55:40
13079,C,0,6275236,242,242,243,242,0,0.0,385.5,2013-03-15 23:55:40
13080,L,4,1312,241,241,472,241,8,0.0,384.9,2013-03-15 23:55:48
13081,C,0,6259903,242,242,243,242,0,0.0,384.9,2013-03-15 23:55:48
13082,L,4,635,244,244,244,244,5,0.0,384.9,2013-03-15 23:55:53
13083,C,0,6264092,242,242,243,242,1,0.0,384.9,2013-03-15 23:55:54
13084,L,4,1794,241,240,472,240,6,0.0,384.3,2013-03-15 23:56:00
13085,C,0,6249813,242,242,243,242,1,0.0,384.3,2013-03-15 23:56:01
13086,L,5,1265,241,241,241,241,4,0.0,385.2,2013-03-15 23:56:05
13087,C,0,6269036,242,242,243,242,1,0.0,385.2,2013-03-15 23:56:06
13088,L,4,1152,241,241,472,241,21,0.0,384.4,2013-03-15 23:56:27
13089,C,0,6239949,242,242,242,242,1,0.0,384.4,2013-03-15 23:56:28
13090,L,5,1516,242,242,472,242,8,0.0,383.6,2013-03-15 23:56:36
13091,C,0,6252756,242,242,243,242,0,0.0,383.6,2013-03-15 23:56:36
13092,E,14,363,472,241,242,241,7,1.0,384.2,2013-03-15 23:56:43
13093,C,0,6250545,242,242,243,242,1,0.0,384.2,2013-03-15 23:56:44
13094,L,4,944,242,242,243,242,6,0.0,383.9,2013-03-15 23:56:50
13095,C,0,6241062,242,242,242,242,0,0.0,383.9,2013-03-15 23:56:50
13096,L,4,1189,243,243,244,243,7,0.0,383.4,2013-03-15 23:56:57
13097,C,0,6230283,242,242,243,242,0,0.0,383.4,2013-03-15 23:56:57
13098,E,27,1370,242,240,242,240,47,1.0,383.9,2013-03-15 23:57:44
13099,C,0,6247601,242,242,243,242,0,0.0,383.9,2013-03-15 23:57:44
13100,L,5,1959,242,242,472,242,6,0.0,384.5,2013-03-15 23:57:50
13101,C,0,6260176,242,242,243,242,0,0.0,384.5,2013-03-15 23:57:50
13102,L,4,763,243,472,472,243,5,0.0,385.3,2013-03-15 23:57:55
13103,C,0,6259324,242,243,243,242,0,0.0,385.3,2013-03-15 23:57:55
13104,L,4,1635,243,242,472,242,2,0.0,385.5,2013-03-15 23:57:57
13105,C,0,6225364,242,242,243,242,0,0.0,385.5,2013-03-15 23:57:57
13106,L,5,929,242,242,472,242,17,0.0,386.4,2013-03-15 23:58:14
13107,C,0,6230722,242,242,242,242,0,0.0,386.4,2013-03-15 23:58:14
13108,L,5,2579,243,242,472,242,11,0.0,385.8,2013-03-15 23:58:25
13109,C,0,6256643,242,242,242,242,0,0.0,385.8,2013-03-15 23:58:25
13110,E,5,827,243,244,472,243,9,0.0,385.4,2013-03-15 23:58:34
13111,C,0,6242568,242,242,243,242,0,0.0,385.4,2013-03-15 23:58:34
13112,L,4,1449,240,240,472,240,8,0.0,386.5,2013-03-15 23:58:42
13113,C,0,6274103,242,242,243,242,0,0.0,386.5,2013-03-15 23:58:42
13114,L,5,1033,242,242,472,242,20,0.0,387.6,2013-03-15 23:59:02
13115,C,0,6271499,242,242,242,242,1,0.0,387.6,2013-03-15 23:59:03
13116,L,5,2051,243,243,243,243,13,0.0,384.5,2013-03-15 23:59:16
13117,C,0,6247381,242,242,243,242,0,0.0,384.5,2013-03-15 23:59:16
13118,L,5,3393,240,240,241,240,5,0.0,384.0,2013-03-15 23:59:21
13119,C,0,6236633,242,242,242,242,0,0.0,384.0,2013-03-15 23:59:21
13120,L,4,2323,243,243,244,243,31,0.0,385.3,2013-03-15 23:59:52
13121,C,0,6248153,242,242,242,242,0,0.0,385.3,2013-03-15 23:59:52
13122,E,5,835,244,243,472,243,33,0.0,385.2,2013-03-16 00:00:25
13123,C,0,6247794,242,242,242,242,1,0.0,385.2,2013-03-16 00:00:26
13124,E,5,514,241,241,472,241,42,0.0,383.7,2013-03-16 00:01:08
13125,C,0,6246845,242,243,243,242,1,0.0,383.7,2013-03-16 00:01:09
13126,L,4,1517,240,240,241,240,4,0.0,383.8,2013-03-16 00:01:13
13127,C,0,6256302,242,242,242,242,0,0.0,383.8,2013-03-16 00:01:13
13128,L,4,682,472,472,472,472,21,0.0,384.7,2013-03-16 00:01:34
13129,C,0,6234915,242,242,243,242,0,0.0,384.7,2013-03-16 00:01:34
13130,L,4,923,240,240,472,240,20,0.0,385.5,2013-03-16 00:01:54
13131,C,0,6222798,243,243,243,243,0,0.0,385.5,2013-03-16 00:01:54
13132,E,5,684,240,239,240,239,3,0.0,385.5,2013-03-16 00:01:57
13133,C,0,6249718,242,242,243,242,1,0.0,385.5,2013-03-16 00:01:58
13134,L,5,1648,241,241,241,241,11,0.0,385.0,2013-03-16 00:02:09
13135,C,0,6233246,242,242,243,242,0,0.0,385.0,2013-03-16 00:02:09
13136,L,5,2483,240,240,472,240,3,0.0,386.3,2013-03-16 00:02:12
13137,C,0,6257334,242,242,243,242,0,0.0,386.3,2013-03-16 00:02:12
13138,E,5,492,242,242,242,242,8,0.0,387.3,2013-03-16 00:02:20
13139,C,0,6252156,242,242,243,242,0,0.0,387.3,2013-03-16 00:02:20
13140,L,5,1253,241,241,472,241,25,0.0,383.8,2013-03-16 00:02:45
13141,C,0,6263762,242,242,242,242,1,0.0,383.8,2013-03-16 00:02:46
13142,E,11,407,472,239,240,239,4,1.0,383.7,2013-03-16 00:02:50
13143,C,0,6268640,242,242,243,242,1,0.0,383.7,2013-03-16 00:02:51
13144,L,4,2220,242,243,472,242,19,0.0,380.8,2013-03-16 00:03:10
13145,C,0,6265211,242,242,242,242,0,0.0,380.8,2013-03-16 00:03:10
13146,L,4,545,243,242,243,242,6,0.0,382.1,2013-03-16 00:03:16
13147,C,0,6257645,242,242,243,242,0,0.0,382.1,2013-03-16 00:03:16
13148,E,6,1178,241,241,241,241,5,0.0,381.4,2013-03-16 00:03:21
13149,C,0,6278922,242,242,243,242,1,0.0,381.4,2013-03-16 00:03:22
13150,L,4,651,242,242,472,242,4,0.0,382.2,2013-03-16 00:03:26
13151,C,0,6247049,242,242,243,242,1,0.0,382.2,2013-03-16 00:03:27
13152,L,5,1940,243,243,244,243,5,0.0,382.4,2013-03-16 00:03:32
13153,C,0,6258201,242,242,243,242,0,0.0,382.4,2013-03-16 00:03:32
13154,L,5,1564,241,242,472,241,21,0.0,382.4,2013-03-16 00:03:53
13155,C,0,6270159,242,242,243,242,0,0.0,382.4,2013-03-16 00:03:53
13156,L,5,3849,242,242,242,242,35,0.0,385.4,2013-03-16 00:04:28
13157,C,0,6225422,242,242,243,242,0,0.0,385.4,2013-03-16 00:04:28
13158,E,7,1450,240,240,241,240,5,0.0,383.7,2013-03-16 00:04:33
13159,C,0,6224527,242,242,243,242,0,0.0,383.7,2013-03-16 00:04:33
13160,L,6,2304,240,239,240,239,1,0.0,383.2,2013-03-16 00:04:34
13161,C,0,6232068,242,242,242,242,0,0.0,383.2,2013-03-16 00:04:34
13162,L,5,2217,242,242,244,242,19,0.0,383.2,2013-03-16 00:04:53
13163,C,0,6257769,242,242,243,242,0,0.0,383.2,2013-03-16 00:04:53
13164,L,5,5056,241,242,242,241,36,0.0,384.3,2013-03-16 00:05:29
13165,C,0,6249100,242,242,243,242,0,0.0,384.3,2013-03-16 00:05:29
13166,L,4,876,240,240,472,240,13,0.0,383.1,2013-03-16 00:05:42
13167,C,0,6230235,242,242,243,242,1,0.0,383.1,2013-03-16 00:05:43
13168,L,5,2102,243,243,472,243,27,0.0,385.0,2013-03-16 00:06:10
13169,C,0,6239070,242,242,243,242,0,0.0,385.0,2013-03-16 00:06:10
13170,E,6,528,243,243,243,243,14,0.0,383.7,2013-03-16 00:06:24
13171,C,0,6225921,242,242,242,242,0,0.0,383.7,2013-03-16 00:06:24
13172,L,4,938,242,242,472,242,9,0.0,382.6,2013-03-16 00:06:33
13173,C,0,6240647,242,242,243,242,0,0.0,382.6,2013-03-16 00:06:33
13174,L,5,1112,243,242,472,242,6,0.0,381.7,2013-03-16 00:06:39
13175,C,0,6242111,242,242,243,242,0,0.0,381.7,2013-03-16 00:06:39
13176,E,5,743,242,242,472,242,29,0.0,379.6,2013-03-16 00:07:08
13177,C,0,6212751,242,242,243,242,1,0.0,379.6,2013-03-16 00:07:09
13178,L,6,2098,242,243,472,242,23,0.0,381.1,2013-03-16 00:07:32
13179,C,0,6234571,242,242,243,242,0,0.0,381.1,2013-03-16 00:07:32
13180,L,4,1344,241,241,472,241,1,0.0,381.1,2013-03-16 00:07:33
13181,C,0,6225663,242,242,243,242,0,0.0,381.1,2013-03-16 00:07:33
13182,E,5,801,240,239,472,239,5,0.0,380.0,2013-03-16 00:07:38
13183,C,0,6219619,242,243,243,242,1,0.0,380.0,2013-03-16 00:07:39
13184,E,5,829,241,240,241,240,29,0.0,382.2,2013-03-16 00:08:08
13185,C,0,6238039,242,242,243,242,1,0.0,382.2,2013-03-16 00:08:09
13186,L,4,1042,241,241,472,241,5,0.0,381.4,2013-03-16 00:08:14
13187,C,0,6235121,242,243,243,242,1,0.0,381.4,2013-03-16 00:08:15
13188,L,4,1489,241,472,472,241,57,0.0,382.6,2013-03-16 00:09:12
13189,C,0,6199598,242,242,243,242,0,0.0,382.6,2013-03-16 00:09:12
13190,E,21,1300,242,239,242,239,24,1.0,379.1,2013-03-16 00:09:36
13191,C,0,6246664,242,243,243,242,1,0.0,379.1,2013-03-16 00:09:37
13192,L,4,925,242,242,242,242,5,0.0,379.4,2013-03-16 00:09:42
13193,C,0,6244887,242,243,243,242,0,0.0,379.4,2013-03-16 00:09:42
13194,L,4,998,240,239,472,239,3,0.0,379.6,2013-03-16 00:09:45
13195,C,0,6208471,242,242,242,242,0,0.0,379.6,2013-03-16 00:09:45
13196,L,4,632,243,243,472,243,23,0.0,381.8,2013-03-16 00:10:08
13197,C,0,6213247,242,242,243,242,1,0.0,381.8,2013-03-16 00:10:09
13198,L,4,1186,241,240,472,240,12,0.0,381.5,2013-03-16 00:10:21
13199,C,0,6231212,242,242,243,242,0,0.0,381.5,2013-03-16 00:10:21
13200,L,5,2258,242,242,472,242,4,0.0,381.2,2013-03-16 00:10:25
13201,C,0,6222547,242,242,243,242,0,0.0,381.2,2013-03-16 00:10:25
13202,L,5,1028,243,243,244,243,5,0.0,381.4,2013-03-16 00:10:30
13203,C,0,6249580,242,242,243,242,0,0.0,381.4,2013-03-16 00:10:30
13204,E,5,697,242,240,472,240,15,0.0,381.3,2013-03-16 00:10:45
13205,C,0,6225963,242,242,242,242,1,0.0,381.3,2013-03-16 00:10:46
13206,L,5,5847,244,244,244,244,29,0.0,383.3,2013-03-16 00:11:15
13207,C,0,6235494,242,242,243,242,0,0.0,383.3,2013-03-16 00:11:15
13208,L,5,3915,240,240,240,240,5,0.0,383.9,2013-03-16 00:11:20
13209,C,0,6242328,242,242,243,242,0,0.0,383.9,2013-03-16 00:11:20
13210,E,5,508,241,241,472,241,4,0.0,383.3,2013-03-16 00:11:24
13211,C,0,6232433,242,242,243,242,0,0.0,383.3,2013-03-16 00:11:24
13212,L,4,710,472,242,242,242,30,0.0,383.0,2013-03-16 00:11:54
13213,C,0,6241909,242,242,243,242,1,0.0,383.0,2013-03-16 00:11:55
13214,L,4,1232,243,242,472,242,1,0.0,382.9,2013-03-16 00:11:56
13215,C,0,6241467,242,242,242,242,0,0.0,382.9,2013-03-16 00:11:56
13216,L,5,1998,242,242,243,242,12,0.0,381.7,2013-03-16 00:12:08
13217,C,0,6225878,243,243,243,243,0,0.0,381.7,2013-03-16 00:12:08
13218,L,5,2368,243,242,472,242,11,0.0,383.4,2013-03-16 00:12:19
13219,C,0,6226461,242,242,243,242,0,0.0,383.4,2013-03-16 00:12:19
13220,L,4,916,240,240,472,240,9,0.0,382.6,2013-03-16 00:12:28
13221,C,0,6215053,242,242,243,242,0,0.0,382.6,2013-03-16 00:12:28
13222,L,4,1000,241,241,472,241,34,0.0,385.1,2013-03-16 00:13:02
13223,C,0,6262700,242,242,242,242,0,0.0,385.1,2013-03-16 00:13:02
13224,L,5,934,241,240,242,240,13,0.0,383.3,2013-03-16 00:13:15
13225,C,0,6229072,242,242,242,242,1,0.0,383.3,2013-03-16 00:13:16
13226,L,4,1421,242,242,242,242,13,0.0,382.3,2013-03-16 00:13:29
13227,C,0,6229305,242,242,242,242,1,0.0,382.3,2013-03-16 00:13:30
13228,L,5,1291,242,242,472,242,19,0.0,379.6,2013-03-16 00:13:49
13229,C,0,6247050,242,242,242,242,0,0.0,379.6,2013-03-16 00:13:49
13230,L,5,2951,241,241,472,241,29,0.0,382.3,2013-03-16 00:14:18
13231,C,0,6234923,242,242,243,242,0,0.0,382.3,2013-03-16 00:14:18
13232,E,4,335,242,242,472,242,32,0.0,379.5,2013-03-16 00:14:50
13233,C,0,6222655,242,242,243,242,0,0.0,379.5,2013-03-16 00:14:50
13234,L,5,1450,241,240,241,240,20,0.0,381.5,2013-03-16 00:15:10
13235,C,0,6248438,242,242,243,242,0,0.0,381.5,2013-03-16 00:15:10
13236,L,5,844,240,240,240,240,4,0.0,382.0,2013-03-16 00:15:14
13237,C,0,6255018,242,242,243,242,0,0.0,382.0,2013-03-16 00:15:14
13238,L,5,1806,240,240,241,240,10,0.0,381.1,2013-03-16 00:15:24
13239,C,0,6256662,242,242,243,242,0,0.0,381.1,2013-03-16 00:15:24
13240,L,6,6331,244,244,244,244,16,0.0,382.1,2013-03-16 00:15:40
13241,C,0,6245770,242,242,243,242,0,0.0,382.1,2013-03-16 00:15:40
13242,L,6,1496,242,242,472,242,9,0.0,384.9,2013-03-16 00:15:49
13243,C,0,6229724,242,242,242,242,1,0.0,384.9,2013-03-16 00:15:50
13244,L,5,2142,242,242,472,242,2,0.0,385.3,2013-03-16 00:15:52
13245,C,0,6275180,242,242,242,242,0,0.0,385.3,2013-03-16 00:15:52
13246,L,4,723,240,239,239,239,4,0.0,385.7,2013-03-16 00:15:56
13247,C,0,6241980,242,242,242,242,0,0.0,385.7,2013-03-16 00:15:56
13248,L,4,867,243,242,472,242,6,0.0,385.1,2013-03-16 00:16:02
13249,C,0,6264069,242,242,243,242,1,0.0,385.1,2013-03-16 00:16:03
13250,L,5,1623,242,241,242,241,20,0.0,383.5,2013-03-16 00:16:23
13251,C,0,6244010,242,242,242,242,1,0.0,383.5,2013-03-16 00:16:24
13252,L,5,1395,242,242,472,242,4,0.0,383.0,2013-03-16 00:16:28
13253,C,0,6250847,242,242,243,242,0,0.0,383.0,2013-03-16 00:16:28
13254,E,18,375,472,239,243,239,2,1.0,382.8,2013-03-16 00:16:30
13255,C,0,6243474,242,242,243,242,0,0.0,382.8,2013-03-16 00:16:30
13256,L,5,1225,240,240,240,240,8,0.0,383.2,2013-03-16 00:16:38
13257,C,0,6258948,242,243,243,242,0,0.0,383.2,2013-03-16 00:16:38
13258,L,5,1697,244,244,245,244,18,0.0,383.0,2013-03-16 00:16:56
13259,C,0,6261127,242,242,242,242,0,0.0,383.0,2013-03-16 00:16:56
13260,L,5,2284,239,239,472,239,8,0.0,383.7,2013-03-16 00:17:04
13261,C,0,6242209,242,242,242,242,0,0.0,383.7,2013-03-16 00:17:04
13262,L,5,1914,243,243,244,243,8,0.0,383.4,2013-03-16 00:17:12
13263,C,0,6251073,242,242,243,242,0,0.0,383.4,2013-03-16 00:17:12
13264,L,5,2160,242,242,242,242,43,0.0,383.7,2013-03-16 00:17:55
13265,C,0,6254893,242,242,243,242,0,0.0,383.7,2013-03-16 00:17:55
13266,L,4,2243,240,240,240,240,29,0.0,384.8,2013-03-16 00:18:24
13267,C,0,6253626,242,242,243,242,0,0.0,384.8,2013-03-16 00:18:24
13268,L,4,972,240,240,472,240,11,0.0,384.9,2013-03-16 00:18:35
13269,C,0,6248831,242,242,243,242,0,0.0,384.9,2013-03-16 00:18:35
13270,L,5,4197,240,240,240,240,3,0.0,383.8,2013-03-16 00:18:38
13271,C,0,6261959,242,242,243,242,0,0.0,383.8,2013-03-16 00:18:38
13272,L,6,5238,241,242,472,241,3,0.0,384.0,2013-03-16 00:18:41
13273,C,0,6259153,242,243,243,242,0,0.0,384.0,2013-03-16 00:18:41
13274,L,4,2286,243,244,472,243,7,0.0,384.3,2013-03-16 00:18:48
13275,C,0,6260746,242,242,243,242,0,0.0,384.3,2013-03-16 00:18:48
13276,E,5,831,243,242,472,242,3,0.0,384.5,2013-03-16 00:18:51
13277,C,0,6255774,242,242,243,242,0,0.0,384.5,2013-03-16 00:18:51
13278,L,4,1005,242,242,243,242,27,0.0,383.6,2013-03-16 00:19:18
13279,C,0,6243097,242,242,243,242,1,0.0,383.6,2013-03-16 00:19:19
13280,L,5,1048,240,240,240,240,9,0.0,384.5,2013-03-16 00:19:28
13281,C,0,6261468,242,242,243,242,0,0.0,384.5,2013-03-16 00:19:28
13282,L,5,4685,241,241,241,241,6,0.0,383.5,2013-03-16 00:19:34
13283,C,0,6281148,242,242,243,242,0,0.0,383.5,2013-03-16 00:19:34
13284,L,5,1186,241,241,472,241,15,0.0,382.9,2013-03-16 00:19:49
13285,C,0,6229362,242,242,243,242,1,0.0,382.9,2013-03-16 00:19:50
13286,L,5,1759,242,240,472,240,8,0.0,383.9,2013-03-16 00:19:58
13287,C,0,6258906,242,242,243,242,1,0.0,383.9,2013-03-16 00:19:59
13288,L,5,1452,240,240,240,240,24,0.0,386.2,2013-03-16 00:20:23
13289,C,0,6244390,242,243,243,242,0,0.0,386.2,2013-03-16 00:20:23
13290,L,5,856,240,240,472,240,32,0.0,384.0,2013-03-16 00:20:55
13291,C,0,6236739,242,242,242,242,1,0.0,384.0,2013-03-16 00:20:56
13292,L,4,607,242,242,472,242,23,0.0,386.5,2013-03-16 00:21:19
13293,C,0,6252358,242,242,242,242,1,0.0,386.5,2013-03-16 00:21:20
13294,L,5,1714,241,241,472,241,6,0.0,384.6,2013-03-16 00:21:26
13295,C,0,6220806,242,242,243,242,0,0.0,384.6,2013-03-16 00:21:26
