EID,UTC,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
11120,2013-03-09  23:01:05,9,2597,238,238,470,238,100,607.7,0.0,1.842531,102.2161,722.928,1107.614,392.356,10.835999999999999,40.0,0.1727876,2.32379,1.086534,40.0,72.0,0.25976099389359625,0.018025831514004536
11122,2013-03-09  23:01:56,16,540,469,239,242,239,50,610.7,1.0,10.37362,2.813496,173.312,129.539,16.707,46.042,7.0,0.01570796,0.7745966999999999,2.44949,10.0,4.0,7.905694666656856,3.687090536049397
11124,2013-03-09  23:06:36,28,663,240,232,237,232,280,608.9,1.0,36.01465,0.4092133,363.74800000000005,86.477,10.1,211.325,11.0,0.4869469,1.443376,1.658312,12.0,4.0,3.4467359856336808,88.00948973211788
11126,2013-03-09  23:08:34,21,809,239,238,238,238,118,607.7,1.0,15.83302,0.105271,461.786,39.788000000000004,29.166,377.958,16.0,0.2356194,0.797724,2.44949,22.0,3.0,22.517721250290407,150.40259300025582
11128,2013-03-09  23:13:40,7,1382,242,242,471,242,306,606.5,0.0,1.2673709999999998,61.37642,364.838,606.89,287.87,9.888,21.0,0.1570796,1.428869,1.100239,24.0,38.0,0.4863201521438874,0.020649147892542
11130,2013-03-09  23:18:43,36,1103,240,235,239,235,303,610.1,1.0,20.69517,0.2405971,430.832,76.315,20.818,317.19,17.0,0.6283185,2.054805,2.160247,18.0,3.0,6.307889069765745,86.01585828219166
11132,2013-03-09  23:18:52,23,656,239,238,239,238,9,611.0,1.0,7.489999000000001,0.06864441,397.32199999999995,27.334,53.047,398.19699999999995,15.0,0.5340708000000001,1.475287,0.8164965999999999,17.0,3.0,3.136212863440582,109.11302058993095
11134,2013-03-09  23:23:13,7,3245,242,242,470,242,261,611.6,0.0,0.5874946,191.7273,501.315,1344.2,853.31,7.011,29.0,0.06283185,1.64611,0.9104655,31.0,76.0,0.2256070891534076,0.003064219982062691
11136,2013-03-09  23:32:00,7,1765,241,241,242,241,527,601.6,0.0,2.365919,244.4109,606.915,859.5930000000001,256.524,3.517,30.0,0.2199115,2.039924,1.038476,31.0,51.0,0.30943824858373226,0.009680089352549435
11140,2013-03-09  23:37:04,10,1452,240,239,239,239,275,593.2,1.0,216.3425,104.3556,663.306,653.266,3.0660000000000003,6.26,26.0,0.2513274,0.9026709,1.670828,27.0,24.0,2.082355263695772,2.073127693185377
11142,2013-03-09  23:40:47,14,126,470,240,240,240,223,587.9,1.0,2.7829900000000003,0.4188294,96.695,37.747,34.745,90.125,9.0,0.8953539,2.0226,1.414214,11.0,3.0,2.563755232538976,6.644687155112593
11144,2013-03-09  23:43:06,7,3484,238,238,240,238,138,596.2,0.0,1.844309,56.78367,1003.8,1514.023,544.269,26.663,40.0,0.2042035,2.268555,0.9444003,41.0,74.0,0.23065291115483866,0.03247955964243213
11146,2013-03-09  23:47:41,7,2772,239,239,239,239,275,594.5,0.0,2.2586630000000003,223.7749,988.845,1420.299,437.801,6.347,28.0,0.2513274,1.772811,1.073394,28.0,46.0,0.3685504325444535,0.010093462869355686
11148,2013-03-09  23:48:05,22,1256,241,237,239,237,23,589.8,1.0,42.85398,1.8005830000000005,464.88,289.721,10.847999999999999,160.904,15.0,0.2513274,0.7071068,1.95789,16.0,6.0,7.383665381240853,23.80005994781736
11150,2013-03-09  23:51:00,23,931,240,237,240,237,175,588.7,1.0,12.92835,0.5169437,365.213,134.776,28.249000000000002,260.717,20.0,0.7068583,1.279204,1.7888540000000002,22.0,5.0,6.153012029355756,25.009207900254808
11152,2013-03-09  23:51:25,12,537,242,238,238,238,25,588.2,1.0,46.83588,0.6149298000000001,318.48400000000004,96.199,6.8,156.439,14.0,0.3769911,0.7947194000000001,1.527525,19.0,6.0,6.086629444304492,76.16460253653119
11154,2013-03-09  23:51:52,184,12481,236,236,241,236,27,586.8,0.0,0.02238762,0.06329964,360.36400000000003,222.782,16096.57,3519.483,19.0,1.225221,2.781929,1.567907,23.0,24.0,0.5401207369658487,0.3536770094223213
11156,2013-03-09  23:53:15,7,2535,239,239,239,239,83,586.5,0.0,1.412978,1000.0,747.6039999999999,1273.557,529.0980000000001,0.0,30.0,0.1570796,1.936492,0.9449112,32.0,56.0,0.2788285503595456,0.0
11158,2013-03-09  23:55:13,8,1692,239,240,470,239,118,583.9,0.0,2.127502,17.27928,543.045,751.424,255.25,43.486999999999995,23.0,0.2042035,1.893728,0.8578164,29.0,53.0,0.2478556781839045,0.12312449293792956
11160,2013-03-09  23:58:15,12,290,469,237,239,237,181,589.2,1.0,1000.0,1.996936,214.463,125.12200000000001,0.0,62.657,11.0,0.4869469,1.0,1.870829,12.0,4.0,5.612487000000001,1000.0
11162,2013-03-09  23:58:53,7,431,240,240,471,240,38,591.6,0.0,4.575435,1000.0,245.042,274.711,53.556000000000004,0.0,16.0,0.2513274,1.212678,0.9780193,17.0,23.0,0.5961053391211703,0.0
11164,2013-03-09  23:59:58,7,4335,241,240,241,240,65,588.8,0.0,1.488835,113.2707,1123.795,1862.17,754.815,16.44,29.0,0.04712389,1.586231,0.72075,31.0,77.0,0.18293179109604968,0.013144045713531591
11166,2013-03-10  00:04:34,7,1674,238,470,470,238,275,588.1,0.0,0.6952136,100.8317,301.145,721.2489999999999,433.16900000000004,7.153,30.0,0.2356194,1.875134,0.8613568000000001,31.0,62.0,0.22967873229326544,0.006894793909927705
11168,2013-03-10  00:04:54,9,209,470,239,470,239,20,589.4,1.0,8.668895,0.8018005,141.329,56.199,16.303,70.09100000000001,6.0,0.1884956,1.0,2.160247,9.0,3.0,6.480741,10.811785621558842
11170,2013-03-10  00:08:13,23,618,240,233,237,233,198,595.4,1.0,17.82911,0.3964097,362.341,99.06,20.323,249.893,21.0,0.7696901999999999,1.258306,1.95789,24.0,6.0,6.223891485854793,44.97647641955327
11172,2013-03-10  00:18:54,28,6394,240,238,240,238,640,598.4,1.0,95.04391,0.7463609999999999,2536.817,1084.579,26.691,1453.156,48.0,0.5969026,0.9901475,1.921538,51.0,13.0,7.613351934550544,127.34307780384552
11174,2013-03-10  00:21:54,22,856,242,240,241,240,179,594.9,1.0,23.4349,0.7093566,456.629,180.854,19.485,254.955,20.0,0.5340708000000001,1.206045,1.897367,22.0,5.0,6.922142042792765,33.03683956537298
11176,2013-03-10  00:23:00,7,2340,240,240,240,240,66,593.5,0.0,3.0698950000000003,1000.0,871.758,1155.728,283.97,0.0,27.0,0.1570796,1.95789,0.8897565000000001,30.0,48.0,0.2840291397882414,0.0
11178,2013-03-10  00:23:07,16,6251,241,241,241,241,7,594.5,1.0,141.7435,3.14968,2958.4709999999995,2226.66,20.872,706.948,45.0,0.3455752,0.5890151,1.907878,49.0,25.0,6.348633303288829,45.002517880407225
11180,2013-03-10  00:26:44,9,1542,239,239,470,239,216,600.1,0.0,1.801821,65.02765,438.81199999999995,660.941,243.53799999999998,10.164,28.0,0.14137170000000002,1.5,0.9516619,28.0,53.0,0.3351765182389937,0.027708545149371617
11182,2013-03-10  00:27:33,14,1800,241,240,240,240,48,597.4,1.0,38.21667,2.502894,604.4730000000001,415.12,15.817,165.856,20.0,0.1884956,0.5897678000000001,2.0,23.0,9.0,8.666310895764589,15.268990392901133
11184,2013-03-10  00:33:00,20,1425,242,240,242,240,327,593.0,1.0,48.60698,1.6863290000000002,705.19,425.25,14.508,252.175,24.0,0.26703540000000003,0.745356,2.187628,27.0,14.0,5.660378204700647,28.82413647756141
11186,2013-03-10  00:33:40,10,207,246,240,241,240,40,586.4,1.0,37.08629000000001,0.0,140.965,0.0,3.801,118.098,2.0,0.4869469,2.44949,0.0,9.0,-1.0,-0.0,1000.0
11188,2013-03-10  00:34:27,7,578,241,239,240,239,47,604.5,1.0,26.78671,6.294316,340.968,287.153,12.729000000000001,45.621,14.0,0.3455752,0.8164965999999999,1.67332,15.0,10.0,3.0740850604889234,4.255697776762858
11190,2013-03-10  00:43:12,20,326,470,234,239,234,525,603.2,1.0,10.27693,1.890482,196.834,119.624,19.153,63.277,10.0,0.4555309,0.797724,2.061553,11.0,4.0,7.10680730428068,5.436142968813377
11192,2013-03-10  00:45:02,13,1633,241,240,241,240,110,593.9,1.0,42.68345,1.304719,905.9989999999999,476.57199999999995,21.226,365.26800000000003,30.0,0.4869469,1.1858540000000002,2.171241,32.0,14.0,4.185031691446477,32.71467893315
11194,2013-03-10  00:45:49,21,1515,239,238,239,238,47,590.4,1.0,107.154,0.7927395,766.794,345.2,7.156000000000001,435.452,35.0,0.408407,1.013423,1.6641009999999998,37.0,13.0,4.673554341611016,135.16924144718558
11196,2013-03-10  00:46:22,8,4119,240,240,240,240,33,573.1,0.0,3.573521,173.9689,1300.483,1654.444,363.92199999999997,9.51,49.0,0.1727876,2.25877,1.172604,49.0,72.0,0.3532994358286441,0.020541152845638653
11198,2013-03-10  00:47:16,27,2323,240,238,238,238,54,586.5,1.0,483.7064,0.5160011999999999,1585.106,528.475,3.2769999999999997,1024.174,46.0,0.4869469,0.9682458,2.0493900000000003,48.0,10.0,10.159684658585665,937.4134221447143
11200,2013-03-10  00:48:43,30,1455,241,240,243,240,87,587.3,1.0,29.12554,0.9599636,699.4789999999999,326.738,24.016,340.365,22.0,0.3926991,0.7801895000000001,2.3717080000000004,23.0,8.0,8.739749125052311,30.340256923122816
11202,2013-03-10  00:49:55,35,924,245,238,239,238,72,590.9,1.0,6.482284,0.3161817,461.759,32.457,71.234,102.65299999999999,17.0,1.178097,2.459191,1.802776,21.0,4.0,3.8486534799452334,20.501767657382352
11204,2013-03-10  00:52:21,16,664,241,232,470,232,146,593.7,1.0,5.299305,0.1030446,377.496,29.872,71.235,289.894,15.0,0.5969026,1.565248,1.264911,20.0,5.0,3.2324871202518715,51.42731512951786
11206,2013-03-10  00:58:32,13,3657,239,239,239,239,371,583.4,1.0,62.30591,5.466325,1915.346,1631.463,30.741,298.457,44.0,0.09424778,0.771845,1.721326,47.0,27.0,3.882103655910573,11.39813479174474
11208,2013-03-10  00:59:25,10,479,240,238,239,238,53,594.7,1.0,10.51571,0.7930786,268.035,105.78399999999999,25.489,133.384,11.0,0.26703540000000003,0.6454972,1.154701,12.0,6.0,3.5777103293399257,13.25935696787697
11210,2013-03-10  01:00:13,7,752,242,470,471,242,48,597.1,0.0,1.381656,27.15891,279.784,440.952,202.49900000000002,16.236,20.0,0.06283185,1.414214,0.9860133,22.0,36.0,0.4260767347327444,0.050873043224437135
11214,2013-03-10  01:03:16,29,4297,240,239,239,239,117,583.0,1.0,104.6705,0.5182391,1721.0970000000002,560.331,16.442999999999998,1081.221,41.0,0.3141593,0.8069466,2.236068,43.0,10.0,11.915401093455253,201.97337039927365
11216,2013-03-10  01:05:33,10,725,240,239,240,239,136,590.9,1.0,14.90087,2.011832,385.545,249.264,25.874000000000002,123.899,17.0,0.26703540000000003,0.9176629,1.914854,19.0,9.0,4.405179239081754,7.406614527447232
11218,2013-03-10  01:08:35,13,355,239,237,239,237,182,590.9,1.0,9.73881,0.6805524000000001,351.834,144.844,36.126999999999995,212.833,16.0,0.6440265000000001,1.698416,1.936492,26.0,8.0,3.7055697779578143,14.310155852500305
11220,2013-03-10  01:09:46,10,341,243,240,240,240,71,582.9,1.0,4.307015,0.5481014,207.891,82.75399999999999,48.268,150.983,12.0,0.14137170000000002,0.6546536999999999,2.0,14.0,6.0,7.128450762084851,7.858061793779631
11222,2013-03-10  01:10:45,15,557,241,236,243,236,59,585.7,1.0,14.30793,0.2407467,560.0409999999999,87.412,39.141999999999996,363.087,19.0,0.7853982,1.445998,2.44949,22.0,4.0,9.316883564154306,59.43146726373981
11224,2013-03-10  01:10:49,7,2226,240,240,240,240,4,585.6,0.0,2.141532,66.92792,792.1419999999999,1139.247,369.895,17.022000000000002,27.0,0.26703540000000003,1.929803,1.089725,29.0,48.0,0.3411620361422038,0.031997590218754285
11226,2013-03-10  01:12:51,8,851,241,240,241,240,121,589.0,0.0,6.430798,11.42782,342.94800000000004,356.94800000000004,53.32899999999999,31.235,18.0,0.3455752,1.433721,1.0,18.0,19.0,0.6607759955058422,0.5627317143792617
11228,2013-03-10  01:14:38,32,4669,240,239,240,239,106,584.7,1.0,99.82769,0.4338439,2261.197,664.8539999999999,22.651,1532.473,56.0,0.4712389,0.6948083,2.052873,58.0,14.0,12.240440379639349,230.10050200281597
11230,2013-03-10  01:15:36,9,577,239,237,237,237,58,590.5,1.0,56.54892,7.228772999999999,410.941,341.227,7.267,47.20399999999999,19.0,0.0,0.7559289,1.955385,21.0,17.0,3.1953740467328267,7.822754966714559
11232,2013-03-10  01:16:56,9,2858,239,239,241,239,80,593.2,0.0,1.988915,14.3066,807.933,1144.914,406.218,80.027,47.0,0.1570796,2.2407220000000003,1.040284,48.0,73.0,0.3052687286349593,0.13902082272645674
11236,2013-03-10  01:21:41,10,153,238,231,469,231,198,592.2,1.0,13.8924,1000.0,242.08900000000003,6.398,17.426,0.0,15.0,0.4869469,1.2565620000000002,3.0,19.0,1.0,45.36186833598342,0.0
11238,2013-03-10  01:21:52,21,554,243,237,239,237,11,591.7,1.0,53.25246,0.5601161,362.809,114.029,6.813,203.581,12.0,0.5497787,1.21106,2.598076,15.0,4.0,8.044840883193235,95.07396154526535
11244,2013-03-10  01:27:58,18,1202,240,239,239,239,212,589.5,1.0,17.0971,1.131652,412.536,192.399,24.129,170.016,9.0,0.2984513,1.607275,1.224745,12.0,2.0,4.572005412888274,15.108088273421462
11246,2013-03-10  01:28:45,12,1051,242,241,241,241,47,589.5,1.0,22.00373,1.497255,566.42,339.227,25.741999999999997,226.56599999999997,27.0,0.03141593,0.5669466999999999,1.620185,28.0,16.0,5.001041103158375,14.696049948108575
11248,2013-03-10  01:35:06,20,391,240,236,240,236,381,587.7,1.0,7.182642,0.17974820000000002,297.11,47.925,41.365,266.623,14.0,0.408407,0.9393364,2.12132,17.0,4.0,9.59785014186611,39.959470966668796
11250,2013-03-10  01:37:41,7,1278,239,239,470,239,155,592.1,0.0,3.002553,23.14892,470.476,608.886,156.692,26.303,30.0,0.2356194,2.195036,0.9545214,33.0,45.0,0.3188933393347535,0.1297059642332653
11252,2013-03-10  01:45:53,7,358,243,240,240,240,492,594.0,1.0,11.03286,17.18863,226.62599999999998,229.812,20.541,13.37,10.0,0.09424778,0.8017837,0.9258201,14.0,14.0,1.1547005757288404,0.641869671737396
11254,2013-03-10  01:47:44,61,4677,240,240,240,240,111,596.9,1.0,73.5784,0.163103,2504.388,327.27,34.037,2006.524,71.0,0.6126106,0.9574271,1.46385,72.0,7.0,15.726255144796774,451.11628146313143
11256,2013-03-10  01:51:54,9,420,470,237,240,237,250,597.7,1.0,12.74449,0.09074473,251.092,21.180999999999997,19.702,233.41299999999998,17.0,0.01570796,0.745356,2.768875,18.0,3.0,22.28901357203806,140.44333750734006
11258,2013-03-10  01:54:52,7,2093,240,240,241,240,178,600.6,0.0,2.829698,40.21964000000001,862.707,1123.214,304.876,27.927,29.0,0.1727876,1.713325,0.9035079,31.0,49.0,0.33362440796434434,0.07035611678963621
11260,2013-03-10  01:55:22,16,850,242,240,241,240,30,603.1,1.0,21.49196,3.65327,457.22,344.412,21.274,94.275,19.0,0.1884956,1.107823,1.0,22.0,11.0,1.805342550208833,5.882938804036341
11262,2013-03-10  01:55:40,29,1353,238,235,239,235,17,601.3,1.0,45.75699,0.4598640000000001,781.804,241.149,17.086,524.3919999999999,33.0,0.3298672,0.7559289,2.171241,35.0,7.0,14.361410180243144,99.50114499120764
11264,2013-03-10  01:55:48,13,355,470,238,238,238,8,602.3,1.0,13.11074,3.023457,258.439,189.47400000000002,19.712,62.668,12.0,0.06283185,0.8864053,1.7320509999999998,14.0,9.0,3.0395819559693016,4.336342455245891
11266,2013-03-10  02:02:52,15,1291,241,238,239,238,424,591.4,1.0,60.73472,0.9285591,920.3739999999999,413.583,15.154000000000002,445.403,27.0,0.1727876,0.75,2.174229,32.0,11.0,8.433373090909091,65.40749511815339
11268,2013-03-10  02:05:54,13,646,241,238,470,238,181,598.7,1.0,49.82961,3.693361,374.619,291.517,7.518,78.93,18.0,0.1884956,0.7237469,1.88108,21.0,13.0,4.198522566808498,13.491669554501295
11272,2013-03-10  02:08:25,17,2524,238,237,238,237,85,589.3,1.0,196.4845,1.737151,1309.373,815.186,6.664,469.26599999999996,40.0,0.3612832,0.7963331,2.01187,41.0,21.0,4.93252969977848,113.1073349383768
11274,2013-03-10  02:12:53,21,1646,242,240,242,240,268,594.3,1.0,56.11593000000001,1.141139,933.2639999999999,488.0,16.631,427.64300000000003,32.0,0.5654866999999999,0.9211324,2.253203,33.0,13.0,6.209388741342888,49.175376710094035
11276,2013-03-10  02:20:54,55,5551,238,237,238,237,481,593.4,1.0,39.49776,0.2561957,3163.099,614.366,80.083,2398.034,66.0,0.6126106,1.224745,1.837117,66.0,8.0,12.374996631951955,154.17026330849637
11280,2013-03-11  18:06:54,22,307,241,233,471,233,320,315.9,0.0,0.7009848000000001,0.1589491,35.378,6.752000000000001,50.468999999999994,42.479,1.0,1.021018,2.12132,1.581139,6.0,2.0,2.236068579940792,4.410120222784218
11282,2013-03-11  18:07:41,23,821,240,237,240,237,47,315.6,1.0,9.686246,0.4430383,539.0880000000001,182.608,55.655,412.17199999999997,43.0,0.5026548,1.26168,2.283481,49.0,14.0,6.334556702174879,21.863221927991162
11284,2013-03-11  18:08:21,60,2769,238,235,238,235,39,314.9,0.0,0.2845654,0.120199,70.97800000000001,130.049,249.426,1081.947,3.0,1.225221,3.354102,1.920286,12.0,16.0,0.4293889989034324,2.367451036124644
11288,2013-03-11  18:09:56,20,2655,242,242,242,242,17,315.1,1.0,33.40935,0.6817435000000001,1231.335,505.68800000000005,36.856,741.757,58.0,0.3298672,0.7128791999999999,1.822087,61.0,25.0,6.236529667298472,49.0057489113783
11290,2013-03-11  18:12:49,40,2251,240,240,241,240,173,314.5,1.0,1000.0,0.3885263,1263.293,342.045,0.0,880.365,53.0,0.5026548,1.114172,1.968502,58.0,16.0,6.4045943983514215,1000.0
11292,2013-03-11  18:13:14,20,2834,239,238,240,238,25,314.5,1.0,99.44148,1.189196,1474.22,808.8660000000001,14.825,680.179,50.0,0.4869469,1.111919,1.936492,55.0,24.0,3.991112811874485,83.620784075325
11296,2013-03-11  18:15:47,7,548,469,237,238,237,77,315.3,1.0,29.01813,0.585958,411.39,158.361,14.177,270.26,28.0,0.06283185,0.6123724,1.615893,32.0,18.0,4.691097552186654,49.52254191861945
11300,2013-03-11  18:24:30,12,281,470,238,239,238,301,422.4,1.0,5.324927,0.4592078,182.00599999999997,59.86600000000001,34.18,130.368,13.0,0.1256637,0.7559289,1.527525,14.0,6.0,4.715026770374832,11.595898583489475
11302,2013-03-11  18:31:02,7,193,469,241,470,241,392,516.3,1.0,18.21205,1.1309280000000002,125.736,8.18,6.904,7.233,0.0,0.6440265000000001,1.0,2.0,4.0,1.0,8.0,16.103638725433257
11304,2013-03-11  18:38:46,8,2578,240,240,470,240,464,597.6,0.0,1.903731,29.51847,817.289,1222.035,429.309,41.398999999999994,35.0,0.1727876,2.2711,1.160699,38.0,72.0,0.26973323010386546,0.0644928941908873
11306,2013-03-11  18:40:39,7,1788,241,241,242,241,113,597.4,0.0,1.413137,63.45953000000001,522.178,889.068,369.517,14.01,35.0,0.1884956,2.083952,0.9534626,35.0,66.0,0.24262752024068024,0.022268312298835836
11308,2013-03-11  18:50:31,7,4755,240,239,240,239,592,600.3,0.0,0.7178658,148.1896,900.31,2144.896,1254.148,14.474,31.0,0.1256637,1.581139,1.094243,32.0,76.0,0.2913936692073513,0.004844239572246565
11312,2013-03-11  18:55:31,12,793,240,240,240,240,97,597.8,1.0,30.73934,9.965124,424.541,403.73699999999997,13.811,40.515,17.0,0.408407,0.781736,1.943651,18.0,18.0,2.4863265859574075,3.08469198395103
11314,2013-03-11  18:57:46,33,1455,239,222,239,222,134,597.4,0.0,0.009820776,0.04928288,201.59400000000002,227.852,20527.3,4623.35,14.0,1.2409290000000002,2.772041,1.315587,19.0,26.0,0.3468168400106636,0.19927356924467504
11316,2013-03-11  18:58:39,42,2543,243,241,243,241,52,598.4,1.0,42.90031,0.3745489,1404.1270000000004,392.44300000000004,32.73,1047.775,37.0,0.2827433,0.9459053,1.47196,38.0,6.0,9.855546145405182,114.53858936659594
11318,2013-03-11  19:06:15,8,121,469,240,470,240,456,597.7,0.0,2.255585,4.7494239999999985,35.539,14.424000000000001,15.755999999999998,3.037,0.0,0.5654866999999999,1.290994,3.0,3.0,0.0,10.0,0.4749176492748468
11320,2013-03-11  19:07:43,15,426,239,237,239,237,88,598.0,1.0,10.00721,2.524603,284.575,203.637,28.436999999999998,80.661,11.0,0.2984513,0.5773503000000001,2.672612,15.0,7.0,9.919498984040908,3.9638743378241217
11322,2013-03-11  19:13:01,29,793,244,239,241,239,318,596.6,1.0,15.7611,1.603705,342.33099999999996,196.239,21.72,122.366,9.0,0.4869469,1.095445,1.0,10.0,3.0,3.0429034167241014,9.827925357808471
11324,2013-03-11  19:16:09,26,744,239,236,239,236,187,595.7,1.0,108.3139,0.9742038,351.587,143.395,3.2460000000000004,147.192,14.0,0.2513274,0.8563488000000001,2.041241,15.0,6.0,5.959140130750459,111.1820023268586
11326,2013-03-11  19:18:26,9,1204,240,238,239,238,137,595.7,1.0,15.701479999999998,10.12496,622.909,599.57,39.672,59.217,16.0,0.26703540000000003,0.6488857,1.198958,19.0,16.0,2.1941655132791493,1.5507686678124564
11328,2013-03-11  19:18:30,7,4942,239,239,240,239,4,595.8,0.0,1.809122,40.50025,1612.4229999999998,2386.639,891.2739999999999,58.928999999999995,34.0,0.1884956,2.211762,0.8637313,37.0,63.0,0.2293514236577279,0.044669396501313366
11330,2013-03-11  19:19:16,21,366,470,238,240,238,45,595.8,1.0,5.83751,1.348061,230.389,54.339,39.467,40.309,13.0,0.3769911,1.354006,2.12132,18.0,6.0,4.700097340779878,4.33030021286798
11332,2013-03-11  19:20:10,25,1608,240,238,239,238,54,595.6,1.0,21.43549,0.4581037,887.408,284.41,41.398999999999994,620.842,34.0,0.5026548,0.9279607,1.802776,36.0,8.0,8.742279710767924,46.7917960845738
11334,2013-03-11  19:20:39,29,1448,241,239,239,239,29,596.2,1.0,35.42938,0.6096348,509.439,175.43400000000003,14.379000000000001,287.769,17.0,0.3926991,1.051315,1.870829,19.0,4.0,8.452688062093664,58.11573669925333
11336,2013-03-11  19:21:13,13,636,243,239,240,239,34,595.8,1.0,6.833309,1.392064,329.87800000000004,194.438,48.275,139.67600000000002,8.0,0.04712389,0.8366600000000001,0.8164965999999999,10.0,3.0,3.2530004223141216,4.908759044544047
11338,2013-03-11  19:22:50,7,292,241,240,240,240,97,597.0,1.0,7.429672,8.429329,217.942,206.645,29.334,24.515,11.0,0.1727876,0.8660254000000001,1.754116,16.0,13.0,2.49289685960712,0.8814072945246044
11340,2013-03-11  19:25:14,33,1733,240,239,240,239,143,598.8,1.0,13.73318,0.3956711,916.058,263.82599999999996,66.704,666.7810000000001,33.0,0.6754424,1.169795,1.85164,38.0,7.0,8.59275343115674,34.70856968809118
11342,2013-03-11  19:26:35,44,2050,239,238,239,238,80,598.8,1.0,25.78172,0.2751239,990.482,219.838,38.418,799.051,38.0,0.5811946,1.095445,1.46385,40.0,7.0,7.636035714122702,93.70948913966824
11344,2013-03-11  19:27:51,7,2823,241,241,243,241,75,598.8,0.0,0.5806719,42.03457,556.606,1479.953,958.555,35.208,37.0,0.14137170000000002,1.874437,1.084652,37.0,102.0,0.20990419847582573,0.01381415354250112
11346,2013-03-11  19:29:48,7,3392,240,240,470,240,117,600.5,0.0,1.910362,213.9663,1011.636,1519.375,529.552,7.101,31.0,0.04712389,1.632993,0.9740215,33.0,78.0,0.25235014432442104,0.008928329295262855
11348,2013-03-11  19:30:04,29,1464,239,237,237,237,16,599.8,1.0,102.2333,0.7420784,851.706,361.856,8.331,487.625,25.0,0.3769911,1.322876,1.85164,28.0,7.0,5.598831636525269,137.7662247407962
11350,2013-03-11  19:31:46,8,740,243,239,471,239,102,599.2,1.0,43.65099,1.481535,298.922,156.096,6.848,105.361,15.0,0.1256637,0.7276069000000001,1.936492,17.0,12.0,3.7703925933999063,29.463357629204577
11352,2013-03-11  19:33:51,14,277,470,240,242,240,124,598.6,1.0,8.423164,2.617973,171.563,130.80700000000002,20.368,49.965,9.0,0.14137170000000002,0.797724,2.56348,11.0,7.0,5.049773749173541,3.217437740977574
11354,2013-03-11  19:41:58,7,750,238,237,238,237,487,599.2,1.0,15.98276,12.9837,321.70099999999996,305.805,20.128,23.553,18.0,0.26703540000000003,0.8271702,1.6770509999999998,19.0,16.0,2.4076037343946872,1.2309869169682701
11360,2013-03-11  19:45:24,15,542,239,235,469,235,47,598.8,1.0,108.5826,1.6941970000000002,333.24,186.62599999999998,3.069,110.156,15.0,0.2984513,1.272418,2.0,21.0,8.0,4.126002618636329,64.09088180176329
