,EID,GPS,kod1,kod2,kod3,kod4,high,cur,temp,strTime,Uhigh,H,UTC,cur52,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,Amax,Fifo_err,I_coef,cur_n
1338,26113,21:56:44,618,3416,3733,1026,-27.29,1.579,1.2,21:56:44,-29.189999999999998,139.7,21:56:44,158.0,3,224,472,242,472,242,167,0,0.9839378200598783,1.5536378178745478
1339,26115,21:56:45,618,3416,3733,1026,-27.29,1.579,1.2,21:56:45,-29.189999999999998,139.7,21:56:45,158.0,1,76,472,243,473,243,165,0,0.9839378200598783,1.5536378178745478
1340,26121,21:56:53,618,3416,3733,1026,-27.29,1.579,1.2,21:56:53,-29.189999999999998,139.7,21:56:53,158.0,7,434,473,242,473,242,145,0,0.9839378200598783,1.5536378178745478
1341,26123,21:56:54,618,3416,3733,1026,-27.29,1.579,1.2,21:56:54,-29.189999999999998,139.7,21:56:54,158.0,3,851,472,240,472,240,344,0,0.9839378200598783,1.5536378178745478
1342,26125,21:56:54,618,3416,3733,1026,-27.29,1.579,1.2,21:56:54,-29.189999999999998,139.7,21:56:54,158.0,3,183,472,243,472,243,144,0,0.9839378200598783,1.5536378178745478
1343,26127,21:56:57,618,3416,3733,1026,-27.29,1.579,1.2,21:56:57,-29.189999999999998,139.7,21:56:57,158.0,5,257,472,241,473,241,197,0,0.9839378200598783,1.5536378178745478
1344,26129,21:57:01,618,3416,3733,1026,-27.29,1.579,1.2,21:57:01,-29.189999999999998,139.7,21:57:01,158.0,5,416,472,245,472,245,166,0,0.9839378200598783,1.5536378178745478
1345,26131,21:57:02,618,3416,3733,1026,-27.29,1.579,1.2,21:57:02,-29.189999999999998,139.7,21:57:02,158.0,4,245,472,239,472,239,145,0,0.9839378200598783,1.5536378178745478
1346,26133,21:57:04,618,3416,3733,1026,-27.29,1.579,1.2,21:57:04,-29.189999999999998,139.7,21:57:04,158.0,10,647,472,243,472,243,168,0,0.9839378200598783,1.5536378178745478
1347,26135,21:57:05,618,3416,3733,1026,-27.29,1.579,1.2,21:57:05,-29.189999999999998,139.7,21:57:05,158.0,7,437,472,243,472,243,144,0,0.9839378200598783,1.5536378178745478
1348,26141,21:57:10,618,3416,3733,1026,-27.29,1.579,1.2,21:57:10,-29.189999999999998,139.7,21:57:10,158.0,5,280,472,243,472,243,141,0,0.9839378200598783,1.5536378178745478
1349,26143,21:57:11,618,3416,3733,1026,-27.29,1.579,1.2,21:57:11,-29.189999999999998,139.7,21:57:11,158.0,5,200,472,242,472,242,156,0,0.9839378200598783,1.5536378178745478
1350,26145,21:57:13,618,3416,3733,1026,-27.29,1.579,1.2,21:57:13,-29.189999999999998,139.7,21:57:13,158.0,2,55,472,243,472,243,190,0,0.9839378200598783,1.5536378178745478
1351,26147,21:57:15,618,3416,3733,1026,-27.29,1.579,1.2,21:57:15,-29.189999999999998,139.7,21:57:15,158.0,7,349,472,244,472,244,165,0,0.9839378200598783,1.5536378178745478
1352,26149,21:57:17,618,3416,3733,1026,-27.29,1.579,1.2,21:57:17,-29.189999999999998,139.7,21:57:17,158.0,4,233,472,244,472,244,169,0,0.9839378200598783,1.5536378178745478
1353,26151,21:57:17,618,3416,3733,1026,-27.29,1.579,1.2,21:57:17,-29.189999999999998,139.7,21:57:17,158.0,2,2004,472,242,472,242,171,0,0.9839378200598783,1.5536378178745478
1354,26153,21:57:19,618,3416,3733,1026,-27.29,1.579,1.2,21:57:19,-29.189999999999998,139.7,21:57:19,158.0,9,659,472,242,472,242,134,0,0.9839378200598783,1.5536378178745478
1355,26157,21:57:27,618,3415,3733,1025,-27.24,1.594,1.2,21:57:27,-29.139999999999997,139.8,21:57:27,158.0,5,447,472,242,472,242,182,0,1.0,1.594
1356,26162,21:57:36,618,3415,3733,1025,-27.24,1.594,1.2,21:57:36,-29.139999999999997,139.8,21:57:36,158.0,8,729,472,242,472,242,176,0,1.0,1.594
1357,26164,21:57:38,618,3415,3733,1025,-27.24,1.594,1.2,21:57:38,-29.139999999999997,139.8,21:57:38,158.0,8,578,472,244,472,244,153,0,1.0,1.594
1358,26169,21:57:44,618,3415,3733,1025,-27.24,1.594,1.2,21:57:44,-29.139999999999997,139.8,21:57:44,158.0,7,378,472,243,473,243,172,0,1.0,1.594
1359,26171,21:57:47,618,3415,3733,1025,-27.24,1.594,1.2,21:57:47,-29.139999999999997,139.8,21:57:47,158.0,4,273,472,243,472,243,132,0,1.0,1.594
1360,26175,21:57:51,618,3415,3733,1025,-27.24,1.594,1.2,21:57:51,-29.139999999999997,139.8,21:57:51,158.0,6,416,472,244,472,244,171,0,1.0,1.594
1361,26177,21:57:51,618,3415,3733,1025,-27.24,1.594,1.2,21:57:51,-29.139999999999997,139.8,21:57:51,158.0,11,451,472,244,472,244,174,0,1.0,1.594
1362,26179,21:57:55,618,3415,3733,1025,-27.24,1.594,1.2,21:57:55,-29.139999999999997,139.8,21:57:55,158.0,6,556,472,243,472,243,174,0,1.0,1.594
1363,26185,21:58:01,618,3415,3733,1025,-27.24,1.594,1.2,21:58:01,-29.139999999999997,139.8,21:58:01,158.0,8,408,472,244,472,244,164,0,1.0,1.594
1364,26187,21:58:03,618,3415,3733,1025,-27.24,1.594,1.2,21:58:03,-29.139999999999997,139.8,21:58:03,158.0,3,207,472,242,472,242,144,0,1.0,1.594
1365,26189,21:58:07,618,3415,3733,1025,-27.24,1.594,1.2,21:58:07,-29.139999999999997,139.9,21:58:07,158.0,2,86,472,241,472,241,152,0,1.0,1.594
1366,26191,21:58:08,618,3415,3733,1025,-27.24,1.594,1.2,21:58:08,-29.139999999999997,139.9,21:58:08,158.0,10,541,472,244,472,244,159,0,1.0,1.594
1367,26193,21:58:13,618,3415,3733,1025,-27.24,1.594,1.2,21:58:13,-29.139999999999997,139.9,21:58:13,158.0,10,724,472,243,473,243,142,0,1.0,1.594
1368,26195,21:58:15,618,3415,3733,1025,-27.24,1.594,1.2,21:58:15,-29.139999999999997,139.9,21:58:15,158.0,3,1996,472,244,244,244,490,0,1.0,1.594
1369,26197,21:58:15,618,3415,3733,1025,-27.24,1.594,1.2,21:58:15,-29.139999999999997,139.9,21:58:15,158.0,4,153,472,243,473,243,169,0,1.0,1.594
1370,26199,21:58:18,618,3415,3733,1025,-27.24,1.594,1.2,21:58:18,-29.139999999999997,139.9,21:58:18,158.0,2,100,472,243,472,243,140,0,1.0,1.594
1371,26201,21:58:18,618,3415,3733,1025,-27.24,1.594,1.2,21:58:18,-29.139999999999997,139.9,21:58:18,158.0,4,338,473,244,473,244,211,0,1.0,1.594
1372,26205,21:58:24,618,3425,3735,1027,-27.24,1.594,1.2,21:58:24,-29.139999999999997,139.9,21:58:24,155.0,5,234,472,243,472,243,153,0,1.0,1.594
1373,26207,21:58:28,618,3425,3735,1027,-27.24,1.594,1.2,21:58:28,-29.139999999999997,139.9,21:58:28,155.0,4,4761,241,241,241,241,798,0,1.0,1.594
1374,26209,21:58:29,618,3425,3735,1027,-27.24,1.594,1.2,21:58:29,-29.139999999999997,139.9,21:58:29,155.0,3,5142,245,244,244,244,716,0,1.0,1.594
1375,26213,21:58:32,618,3425,3735,1027,-27.24,1.594,1.2,21:58:32,-29.139999999999997,139.9,21:58:32,155.0,3,280,472,244,472,244,140,0,1.0,1.594
1376,26217,21:58:33,618,3425,3735,1027,-27.24,1.594,1.2,21:58:33,-29.139999999999997,139.9,21:58:33,155.0,10,1014,472,243,472,243,140,0,1.0,1.594
1377,26219,21:58:36,618,3425,3735,1027,-27.24,1.594,1.2,21:58:36,-29.139999999999997,139.9,21:58:36,155.0,3,211,472,238,472,238,150,0,1.0,1.594
1378,26221,21:58:37,618,3425,3735,1027,-27.24,1.594,1.2,21:58:37,-29.139999999999997,139.9,21:58:37,155.0,1,104,472,241,472,241,172,0,1.0,1.594
1379,26223,21:58:39,618,3425,3735,1027,-27.24,1.594,1.2,21:58:39,-29.139999999999997,139.9,21:58:39,155.0,3,256,472,242,472,242,176,0,1.0,1.594
1380,26229,21:58:43,618,3425,3735,1027,-27.24,1.594,1.2,21:58:43,-29.139999999999997,139.9,21:58:43,155.0,8,457,472,241,473,241,132,0,1.0,1.594
1381,26231,21:58:45,618,3425,3735,1027,-27.24,1.594,1.2,21:58:45,-29.139999999999997,139.9,21:58:45,155.0,5,256,472,243,472,243,158,0,1.0,1.594
1382,26233,21:58:48,618,3425,3735,1027,-27.24,1.594,1.2,21:58:48,-29.139999999999997,139.9,21:58:48,155.0,3,205,472,239,473,239,194,0,1.0,1.594
1383,26235,21:58:54,618,3425,3735,1027,-27.24,1.594,1.2,21:58:54,-29.139999999999997,139.9,21:58:54,155.0,3,1488,472,242,242,242,499,0,1.0,1.594
1384,26237,21:58:54,618,3425,3735,1027,-27.24,1.594,1.2,21:58:54,-29.139999999999997,139.9,21:58:54,155.0,6,348,472,240,472,240,159,0,1.0,1.594
1385,26239,21:58:56,618,3425,3735,1027,-27.24,1.594,1.2,21:58:56,-29.139999999999997,139.9,21:58:56,155.0,4,381,472,243,472,243,172,0,1.0,1.594
1386,26243,21:59:08,618,3425,3735,1027,-27.24,1.594,1.2,21:59:08,-29.139999999999997,139.9,21:59:08,155.0,1,49,472,236,472,236,137,0,1.0,1.594
1387,26251,21:59:21,618,3429,3734,1026,-27.24,1.594,1.2,21:59:21,-29.139999999999997,139.9,21:59:21,152.0,2,1457,472,241,472,241,169,0,1.0,1.594
1388,26253,21:59:26,618,3429,3734,1026,-27.24,1.594,1.2,21:59:26,-29.139999999999997,139.9,21:59:26,152.0,5,272,472,244,472,244,157,0,1.0,1.594
1389,26255,21:59:27,618,3429,3734,1026,-27.24,1.594,1.2,21:59:27,-29.139999999999997,139.9,21:59:27,152.0,2,102,472,244,472,244,162,0,1.0,1.594
1390,26257,21:59:33,618,3429,3734,1026,-27.24,1.594,1.2,21:59:33,-29.139999999999997,139.9,21:59:33,152.0,8,653,472,241,472,241,164,0,1.0,1.594
1391,26265,21:59:44,618,3429,3734,1026,-27.24,1.594,1.2,21:59:44,-29.139999999999997,139.9,21:59:44,152.0,2,69,472,244,473,244,147,0,1.0,1.594
1392,26267,21:59:44,618,3429,3734,1026,-27.24,1.594,1.2,21:59:44,-29.139999999999997,139.9,21:59:44,152.0,7,408,472,241,472,241,155,0,1.0,1.594
1393,26269,21:59:46,618,3429,3734,1026,-27.24,1.594,1.2,21:59:46,-29.139999999999997,139.9,21:59:46,152.0,4,208,472,241,473,241,164,0,1.0,1.594
1394,26271,21:59:46,618,3429,3734,1026,-27.24,1.594,1.2,21:59:46,-29.139999999999997,139.9,21:59:46,152.0,4,364,472,241,472,241,156,0,1.0,1.594
1395,26273,21:59:48,618,3429,3734,1026,-27.24,1.594,1.2,21:59:48,-29.139999999999997,139.9,21:59:48,152.0,7,513,472,243,473,243,184,0,1.0,1.594
1396,26275,21:59:48,618,3429,3734,1026,-27.24,1.594,1.2,21:59:48,-29.139999999999997,139.9,21:59:48,152.0,4,310,472,241,472,241,138,0,1.0,1.594
1397,26277,21:59:50,618,3429,3734,1026,-27.24,1.594,1.2,21:59:50,-29.139999999999997,139.9,21:59:50,152.0,6,503,472,239,473,239,132,0,1.0,1.594
1398,26279,21:59:50,618,3429,3734,1026,-27.24,1.594,1.2,21:59:50,-29.139999999999997,139.9,21:59:50,152.0,4,230,472,245,472,245,194,0,1.0,1.594
1399,26281,21:59:52,618,3429,3734,1026,-27.24,1.594,1.2,21:59:52,-29.139999999999997,139.9,21:59:52,152.0,4,158,472,229,472,229,136,0,1.0,1.594
1400,26285,21:59:56,618,3429,3734,1026,-27.24,1.594,1.2,21:59:56,-29.139999999999997,139.9,21:59:56,152.0,5,349,472,241,473,241,138,0,1.0,1.594
1401,26287,21:59:56,618,3429,3734,1026,-27.24,1.594,1.2,21:59:56,-29.139999999999997,139.9,21:59:56,152.0,3,179,472,242,473,242,172,0,1.0,1.594
1402,26289,21:59:58,618,3429,3734,1026,-27.24,1.594,1.2,21:59:58,-29.139999999999997,139.9,21:59:58,152.0,5,411,472,242,472,242,179,0,1.0,1.594
1403,26293,22:00:00,618,3429,3734,1026,-27.24,1.594,1.2,22:00:00,-29.139999999999997,139.9,22:00:00,152.0,8,567,472,243,472,243,155,0,1.0,1.594
1404,26297,22:00:03,618,3429,3734,1026,-27.24,1.594,1.2,22:00:03,-29.139999999999997,139.9,22:00:03,152.0,3,310,472,240,473,240,136,0,1.0,1.594
1405,26301,22:00:05,618,3429,3734,1026,-27.24,1.594,1.2,22:00:05,-29.139999999999997,139.9,22:00:05,152.0,6,405,472,232,245,232,170,0,1.0,1.594
1406,26305,22:00:11,618,3429,3734,1026,-27.24,1.594,1.2,22:00:11,-29.139999999999997,140.0,22:00:11,152.0,1,35,472,244,472,244,140,0,1.0,1.594
1407,26307,22:00:11,618,3429,3734,1026,-27.24,1.594,1.2,22:00:11,-29.139999999999997,140.0,22:00:11,152.0,6,360,472,241,472,241,161,0,1.0,1.594
1408,26309,22:00:13,618,3429,3734,1026,-27.24,1.594,1.2,22:00:13,-29.139999999999997,140.0,22:00:13,152.0,9,580,472,243,472,243,146,0,1.0,1.594
1409,26311,22:00:13,618,3429,3734,1026,-27.24,1.594,1.2,22:00:13,-29.139999999999997,140.0,22:00:13,152.0,8,469,472,242,472,242,179,0,1.0,1.594
1410,26315,22:00:19,618,3429,3734,1026,-27.24,1.594,1.2,22:00:19,-29.139999999999997,140.0,22:00:19,152.0,3,159,472,241,472,241,164,0,1.0,1.594
1411,26317,22:00:21,618,3429,3734,1026,-27.24,1.594,1.2,22:00:21,-29.139999999999997,140.0,22:00:21,152.0,2,31,472,243,472,243,139,0,1.0,1.594
1412,26319,22:00:21,618,3429,3734,1026,-27.24,1.594,1.2,22:00:21,-29.139999999999997,140.0,22:00:21,152.0,1,43,472,241,473,241,179,0,1.0,1.594
1413,26325,22:00:28,618,3419,3733,1026,-27.24,1.594,1.2,22:00:28,-29.139999999999997,140.1,22:00:28,157.0,2,2376,472,244,472,244,166,0,1.0,1.594
1414,26327,22:00:28,618,3419,3733,1026,-27.24,1.594,1.2,22:00:28,-29.139999999999997,140.1,22:00:28,157.0,1,29,472,244,472,244,167,0,1.0,1.594
1415,26337,22:00:32,618,3419,3733,1026,-27.24,1.594,1.2,22:00:32,-29.139999999999997,140.1,22:00:32,157.0,8,486,472,244,472,244,162,0,1.0,1.594
1416,26339,22:00:32,618,3419,3733,1026,-27.24,1.594,1.2,22:00:32,-29.139999999999997,140.1,22:00:32,157.0,13,657,472,231,472,231,184,0,1.0,1.594
1417,26341,22:00:34,618,3419,3733,1026,-27.24,1.594,1.2,22:00:34,-29.139999999999997,140.1,22:00:34,157.0,6,394,472,241,472,241,140,0,1.0,1.594
1418,26343,22:00:36,618,3419,3733,1026,-27.24,1.594,1.2,22:00:36,-29.139999999999997,140.1,22:00:36,157.0,3,253,473,243,473,243,172,0,1.0,1.594
1419,26345,22:00:36,618,3419,3733,1026,-27.24,1.594,1.2,22:00:36,-29.139999999999997,140.1,22:00:36,157.0,6,268,472,241,472,241,177,0,1.0,1.594
1420,26357,22:00:42,618,3419,3733,1026,-27.24,1.594,1.2,22:00:42,-29.139999999999997,140.0,22:00:42,157.0,4,212,472,238,473,238,141,0,1.0,1.594
1421,26359,22:00:43,618,3419,3733,1026,-27.24,1.594,1.2,22:00:43,-29.139999999999997,140.0,22:00:43,157.0,2,51,472,243,472,243,236,0,1.0,1.594
1422,26371,22:00:47,618,3419,3733,1026,-27.24,1.594,1.2,22:00:47,-29.139999999999997,140.0,22:00:47,157.0,1,33,472,241,241,241,596,0,1.0,1.594
1423,26374,22:00:48,618,3419,3733,1026,-27.24,1.594,1.2,22:00:48,-29.139999999999997,140.0,22:00:48,157.0,6,378,472,244,473,244,166,0,1.0,1.594
1424,26378,22:00:50,618,3419,3733,1026,-27.24,1.594,1.2,22:00:50,-29.139999999999997,140.0,22:00:50,157.0,3,253,472,241,472,241,146,0,1.0,1.594
1425,26380,22:00:50,618,3419,3733,1026,-27.24,1.594,1.2,22:00:50,-29.139999999999997,140.0,22:00:50,157.0,7,436,472,239,472,239,159,0,1.0,1.594
1426,26382,22:00:52,618,3419,3733,1026,-27.24,1.594,1.2,22:00:52,-29.139999999999997,140.0,22:00:52,157.0,2,87,472,241,472,241,142,0,1.0,1.594
1427,26390,22:00:59,618,3419,3733,1026,-27.24,1.594,1.2,22:00:59,-29.139999999999997,140.0,22:00:59,157.0,5,270,472,244,472,244,138,0,1.0,1.594
1428,26392,22:01:00,618,3419,3733,1026,-27.24,1.594,1.2,22:01:00,-29.139999999999997,140.0,22:01:00,157.0,2,41,472,242,472,242,176,0,1.0,1.594
1429,26398,22:01:04,618,3419,3733,1026,-27.24,1.594,1.2,22:01:04,-29.139999999999997,140.0,22:01:04,157.0,8,461,472,241,472,241,156,0,1.0,1.594
1430,26407,22:01:07,618,3419,3733,1026,-27.24,1.594,1.2,22:01:07,-29.139999999999997,140.0,22:01:07,157.0,3,247,472,241,472,241,146,0,1.0,1.594
1431,26409,22:01:09,618,3419,3733,1026,-27.24,1.594,1.2,22:01:09,-29.139999999999997,140.0,22:01:09,157.0,7,371,473,231,473,231,173,0,1.0,1.594
1432,26413,22:01:10,618,3419,3733,1026,-27.24,1.594,1.2,22:01:10,-29.139999999999997,140.0,22:01:10,157.0,6,498,472,244,472,244,183,0,1.0,1.594
1433,26415,22:01:11,618,3419,3733,1026,-27.24,1.594,1.2,22:01:11,-29.139999999999997,140.0,22:01:11,157.0,7,341,472,244,473,244,163,0,1.0,1.594
1434,26417,22:01:11,618,3419,3733,1026,-27.24,1.594,1.2,22:01:11,-29.139999999999997,140.0,22:01:11,157.0,11,921,472,243,472,243,144,0,1.0,1.594
1435,26419,22:01:13,618,3419,3733,1026,-27.24,1.594,1.2,22:01:13,-29.139999999999997,140.0,22:01:13,157.0,5,227,472,243,472,243,166,0,1.0,1.594
1436,26421,22:01:16,618,3419,3733,1026,-27.24,1.594,1.2,22:01:16,-29.139999999999997,140.0,22:01:16,157.0,5,330,472,239,473,239,132,0,1.0,1.594
1437,26425,22:01:19,618,3419,3733,1026,-27.24,1.594,1.2,22:01:19,-29.139999999999997,140.0,22:01:19,157.0,3,160,472,242,472,242,163,0,1.0,1.594
1438,26431,22:01:21,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:21,-29.13,140.0,22:01:21,157.0,7,388,472,242,472,242,164,0,1.0032755713680892,1.5641066157628511
1439,26435,22:01:23,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:23,-29.13,140.0,22:01:23,157.0,7,418,472,227,243,227,141,0,1.0032755713680892,1.5641066157628511
1440,26437,22:01:28,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:28,-29.13,140.0,22:01:28,157.0,3,258,472,244,473,244,156,0,1.0032755713680892,1.5641066157628511
1441,26439,22:01:30,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:30,-29.13,140.0,22:01:30,157.0,2,161,473,243,473,243,178,0,1.0032755713680892,1.5641066157628511
1442,26441,22:01:31,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:31,-29.13,140.0,22:01:31,157.0,6,326,472,243,472,243,153,0,1.0032755713680892,1.5641066157628511
1443,26443,22:01:31,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:31,-29.13,140.0,22:01:31,157.0,5,320,472,242,472,242,151,0,1.0032755713680892,1.5641066157628511
1444,26445,22:01:32,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:32,-29.13,140.0,22:01:32,157.0,3,221,472,241,472,241,145,0,1.0032755713680892,1.5641066157628511
1445,26449,22:01:35,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:35,-29.13,140.0,22:01:35,157.0,1,78,472,244,472,244,148,0,1.0032755713680892,1.5641066157628511
1446,26451,22:01:36,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:36,-29.13,140.0,22:01:36,157.0,2,145,472,241,472,241,141,0,1.0032755713680892,1.5641066157628511
1447,26453,22:01:38,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:38,-29.13,140.0,22:01:38,157.0,3,70,472,244,472,244,136,0,1.0032755713680892,1.5641066157628511
1448,26455,22:01:39,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:39,-29.13,140.0,22:01:39,157.0,3,171,472,240,472,240,144,0,1.0032755713680892,1.5641066157628511
1449,26457,22:01:41,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:41,-29.13,140.0,22:01:41,157.0,7,361,472,241,472,241,145,0,1.0032755713680892,1.5641066157628511
1450,26459,22:01:42,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:42,-29.13,140.0,22:01:42,157.0,4,372,472,244,472,244,174,0,1.0032755713680892,1.5641066157628511
1451,26465,22:01:47,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:47,-29.13,140.0,22:01:47,157.0,5,302,472,242,472,242,139,0,1.0032755713680892,1.5641066157628511
1452,26467,22:01:50,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:50,-29.13,140.0,22:01:50,157.0,2,121,472,230,473,230,181,0,1.0032755713680892,1.5641066157628511
1453,26469,22:01:50,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:50,-29.13,140.0,22:01:50,157.0,3,167,472,244,473,244,150,0,1.0032755713680892,1.5641066157628511
1454,26471,22:01:52,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:52,-29.13,140.0,22:01:52,157.0,9,739,472,245,472,245,171,0,1.0032755713680892,1.5641066157628511
1455,26473,22:01:52,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:52,-29.13,140.0,22:01:52,157.0,2,131,472,241,472,241,139,0,1.0032755713680892,1.5641066157628511
1456,26475,22:01:55,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:55,-29.13,140.0,22:01:55,157.0,6,298,472,241,472,241,167,0,1.0032755713680892,1.5641066157628511
1457,26479,22:01:58,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:58,-29.13,140.1,22:01:58,157.0,7,414,472,244,472,244,144,0,1.0032755713680892,1.5641066157628511
1458,26481,22:01:58,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:58,-29.13,140.1,22:01:58,157.0,3,1884,472,241,241,241,689,0,1.0032755713680892,1.5641066157628511
1459,26483,22:01:59,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:01:59,-29.13,140.1,22:01:59,157.0,5,315,472,244,472,244,154,0,1.0032755713680892,1.5641066157628511
1460,26485,22:02:02,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:02:02,-29.13,140.1,22:02:02,157.0,3,1270,472,242,242,242,425,0,1.0032755713680892,1.5641066157628511
1461,26489,22:02:08,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:02:08,-29.13,140.1,22:02:08,157.0,3,217,472,232,242,232,156,0,1.0032755713680892,1.5641066157628511
1462,26491,22:02:10,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:02:10,-29.13,140.1,22:02:10,157.0,2,104,472,244,472,244,153,0,1.0032755713680892,1.5641066157628511
1463,26493,22:02:11,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:02:11,-29.13,140.1,22:02:11,157.0,3,69,472,243,472,243,161,0,1.0032755713680892,1.5641066157628511
1464,26495,22:02:13,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:02:13,-29.13,140.1,22:02:13,157.0,3,177,472,230,472,230,158,0,1.0032755713680892,1.5641066157628511
1465,26497,22:02:15,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:02:15,-29.13,140.1,22:02:15,157.0,7,557,473,244,473,244,159,0,1.0032755713680892,1.5641066157628511
1466,26503,22:02:18,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:02:18,-29.13,140.1,22:02:18,157.0,6,292,472,241,473,241,156,0,1.0032755713680892,1.5641066157628511
1467,26507,22:02:20,619,3421,3732,1027,-27.23,1.5590000000000002,1.4,22:02:20,-29.13,140.2,22:02:20,157.0,5,333,472,242,472,242,130,0,1.0032755713680892,1.5641066157628511
1468,26511,22:02:24,618,3425,3735,1028,-27.23,1.5590000000000002,1.4,22:02:24,-29.13,140.2,22:02:24,155.0,7,432,472,241,472,241,171,0,1.0032755713680892,1.5641066157628511
1469,26513,22:02:25,618,3425,3735,1028,-27.23,1.5590000000000002,1.4,22:02:25,-29.13,140.2,22:02:25,155.0,9,508,472,243,472,243,162,0,1.0032755713680892,1.5641066157628511
1470,26515,22:02:26,618,3425,3735,1028,-27.23,1.5590000000000002,1.4,22:02:26,-29.13,140.2,22:02:26,155.0,1,61,472,242,472,242,170,0,1.0032755713680892,1.5641066157628511
1471,26521,22:02:28,618,3425,3735,1028,-27.23,1.5590000000000002,1.4,22:02:28,-29.13,140.2,22:02:28,155.0,4,190,472,243,473,243,146,0,1.0032755713680892,1.5641066157628511
1472,26529,22:02:31,618,3425,3735,1028,-27.23,1.5590000000000002,1.4,22:02:31,-29.13,140.2,22:02:31,155.0,4,229,472,232,472,232,152,0,1.0032755713680892,1.5641066157628511
1473,26531,22:02:33,618,3425,3735,1028,-27.23,1.5590000000000002,1.4,22:02:33,-29.13,140.2,22:02:33,155.0,6,377,472,231,472,231,147,0,1.0032755713680892,1.5641066157628511
