,EID,UTC,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,Amax,Fifo_err
2734,25573,2018-12-08  00:44:34,L,4,2394,472,243,473,243,703,0
2738,25577,2018-12-08  00:44:37,L,2,90,472,229,473,229,139,0
2740,25579,2018-12-08  00:44:38,L,2,39,472,241,472,241,155,0
2744,25583,2018-12-08  00:44:41,L,4,963,472,243,472,243,407,0
2746,25585,2018-12-08  00:44:42,L,6,3617,244,242,244,242,843,0
2748,25587,2018-12-08  00:44:47,L,3,198,472,222,473,222,176,0
2750,25589,2018-12-08  00:44:48,E,6,233,472,244,472,244,157,0
2752,25591,2018-12-08  00:44:57,L,2,116,472,232,473,232,148,0
2754,25593,2018-12-08  00:45:04,E,6,393,472,240,472,240,170,0
2756,25595,2018-12-08  00:45:07,L,3,1497,472,241,241,241,520,0
2758,25597,2018-12-08  00:45:08,L,2,184,472,245,473,245,172,0
2762,25601,2018-12-08  00:45:24,L,2,97,472,241,472,241,144,0
2764,25603,2018-12-08  00:45:26,L,4,4814,243,242,242,242,725,0
2766,25605,2018-12-08  00:45:28,L,3,2068,472,244,244,244,706,0
2768,25607,2018-12-08  00:45:31,L,1,59,472,230,241,230,173,0
2770,25609,2018-12-08  00:45:35,L,2,160,472,242,473,242,151,0
2772,25611,2018-12-08  00:45:45,L,3,1447,472,244,245,244,662,0
2776,25615,2018-12-08  00:45:48,L,4,3239,472,241,242,241,664,0
2778,25617,2018-12-08  00:45:52,L,1,83,472,242,472,242,171,0
2780,25619,2018-12-08  00:45:56,L,1,28,472,243,243,243,532,0
2782,25621,2018-12-08  00:45:57,L,4,1171,472,243,243,243,318,0
2784,25623,2018-12-08  00:46:00,L,2,115,472,242,472,242,170,0
2788,25627,2018-12-08  00:46:06,L,3,238,472,242,472,242,233,0
2790,25629,2018-12-08  00:46:07,E,9,615,472,230,241,230,163,0
2792,25631,2018-12-08  00:46:14,E,9,456,472,241,472,241,167,0
2794,25633,2018-12-08  00:46:16,L,3,2372,243,243,243,243,718,0
2796,25635,2018-12-08  00:46:17,E,4,152,472,240,472,240,150,0
2798,25637,2018-12-08  00:46:19,E,4,200,472,241,473,241,149,0
2802,25641,2018-12-08  00:46:29,E,5,277,472,241,472,241,165,0
2804,25643,2018-12-08  00:46:33,L,3,106,472,242,473,242,153,0
2806,25645,2018-12-08  00:46:33,E,4,259,472,239,472,239,152,0
2808,25647,2018-12-08  00:46:34,E,5,308,472,221,242,221,156,0
2810,25649,2018-12-08  00:46:36,E,9,715,472,240,472,240,177,0
2812,25651,2018-12-08  00:46:38,L,2,174,472,241,241,241,351,0
2814,25653,2018-12-08  00:46:39,L,3,1953,472,241,241,241,741,0
2818,25657,2018-12-08  00:46:48,L,3,2403,267,241,242,241,671,0
2820,25659,2018-12-08  00:46:49,E,4,252,472,242,473,242,188,0
2822,25661,2018-12-08  00:46:57,E,6,516,472,242,472,242,161,0
2824,25663,2018-12-08  00:46:58,L,2,1736,472,244,472,244,159,0
2826,25665,2018-12-08  00:46:59,E,5,302,472,240,472,240,160,0
2828,25667,2018-12-08  00:47:00,L,3,109,472,240,472,240,159,0
2830,25669,2018-12-08  00:47:02,L,2,137,472,244,472,244,187,0
2832,25671,2018-12-08  00:47:05,E,9,498,472,242,472,242,139,0
2838,25677,2018-12-08  00:47:10,L,2,784,472,241,241,241,510,0
2840,25679,2018-12-08  00:47:16,E,9,544,472,242,472,242,184,0
2842,25681,2018-12-08  00:47:26,E,7,477,472,239,472,239,154,0
2846,25685,2018-12-08  00:47:30,L,2,1038,472,241,241,241,619,0
2848,25687,2018-12-08  00:47:31,L,2,277,472,243,243,243,308,0
2850,25689,2018-12-08  00:47:32,E,4,193,472,244,472,244,158,0
2852,25691,2018-12-08  00:47:37,L,2,28,472,241,472,241,167,0
2854,25693,2018-12-08  00:47:39,L,3,98,472,241,472,241,188,0
2856,25695,2018-12-08  00:47:41,L,5,1447,472,242,243,242,301,0
2858,25697,2018-12-08  00:47:45,L,3,3455,241,241,241,241,783,0
2860,25699,2018-12-08  00:47:48,E,4,280,472,244,472,244,180,0
2866,25705,2018-12-08  00:48:01,L,2,114,472,241,473,241,192,0
2868,25707,2018-12-08  00:48:04,L,3,946,472,243,243,243,577,0
2870,25709,2018-12-08  00:48:06,L,2,30,472,243,472,243,183,0
2872,25711,2018-12-08  00:48:09,L,2,871,472,245,245,245,498,0
2874,25713,2018-12-08  00:48:13,L,3,164,472,244,472,244,234,0
2876,25715,2018-12-08  00:48:15,E,4,218,472,243,472,243,164,0
2878,25717,2018-12-08  00:48:16,L,3,334,472,241,472,241,151,0
2880,25719,2018-12-08  00:48:19,L,4,3318,472,241,242,241,704,0
2882,25721,2018-12-08  00:48:25,L,4,5245,242,241,241,241,840,0
2884,25723,2018-12-08  00:48:27,E,8,364,472,230,472,230,149,0
2888,25727,2018-12-08  00:48:34,L,3,491,472,245,472,245,201,0
2890,25729,2018-12-08  00:48:36,L,2,165,472,241,473,241,161,0
2892,25731,2018-12-08  00:48:42,L,2,64,472,243,472,243,171,0
2894,25733,2018-12-08  00:48:46,E,4,398,472,244,472,244,196,0
2896,25735,2018-12-08  00:48:47,L,3,212,472,241,472,241,146,0
2898,25737,2018-12-08  00:48:50,L,3,1053,472,243,243,243,470,0
2900,25739,2018-12-08  00:48:52,L,3,3603,472,243,244,243,703,0
2902,25741,2018-12-08  00:48:54,L,3,783,472,243,243,243,330,0
2904,25743,2018-12-08  00:48:57,E,4,222,472,242,472,242,147,0
2906,25745,2018-12-08  00:49:07,L,4,2959,472,243,243,243,763,0
2908,25747,2018-12-08  00:49:19,E,6,274,472,241,472,241,164,0
2910,25749,2018-12-08  00:49:22,L,3,2141,472,242,243,242,626,0
2912,25751,2018-12-08  00:49:26,E,15,728,473,244,473,244,153,0
2914,25753,2018-12-08  00:49:32,L,3,59,472,239,472,239,139,0
2916,25755,2018-12-08  00:49:32,L,2,140,472,230,245,230,183,0
2918,25757,2018-12-08  00:49:35,E,6,438,472,222,242,222,154,0
2920,25759,2018-12-08  00:49:37,L,1,82,472,242,472,242,148,0
2926,25765,2018-12-08  00:49:49,L,2,50,472,241,472,241,165,0
2928,25767,2018-12-08  00:49:50,L,2,1730,472,244,472,244,177,0
2930,25769,2018-12-08  00:49:58,E,11,683,472,243,472,243,172,0
2936,25775,2018-12-08  00:50:15,L,4,1391,472,241,241,241,415,0
2938,25777,2018-12-08  00:50:23,L,3,163,472,229,244,229,138,0
2942,25781,2018-12-08  00:50:26,L,3,2420,472,243,243,243,641,0
2944,25783,2018-12-08  00:50:31,E,10,673,472,241,472,241,142,0
2946,25785,2018-12-08  00:50:34,L,2,97,472,237,243,237,155,0
2948,25787,2018-12-08  00:50:39,E,4,213,472,229,473,229,165,0
2950,25789,2018-12-08  00:50:40,E,5,433,472,241,472,241,174,0
2952,25791,2018-12-08  00:50:47,L,2,130,472,241,472,241,185,0
2954,25793,2018-12-08  00:50:48,L,2,109,472,242,472,242,153,0
2956,25795,2018-12-08  00:50:49,E,10,398,473,228,244,228,170,0
2958,25797,2018-12-08  00:50:51,E,4,368,472,241,244,241,158,0
2960,25799,2018-12-08  00:50:52,E,8,465,472,239,242,239,190,0
2962,25801,2018-12-08  00:50:53,E,5,510,472,244,472,244,159,0
2964,25803,2018-12-08  00:50:54,L,4,1020,472,244,473,244,441,0
2966,25805,2018-12-08  00:50:55,E,5,192,472,226,244,226,150,0
2968,25807,2018-12-08  00:50:56,E,6,329,472,244,472,244,141,0
2970,25809,2018-12-08  00:51:00,L,2,99,472,243,472,243,166,0
2972,25811,2018-12-08  00:51:16,L,1,29,472,230,472,230,160,0
2974,25813,2018-12-08  00:51:19,L,4,1843,472,245,472,245,694,0
2976,25815,2018-12-08  00:51:19,L,1,42,472,243,243,243,451,0
2978,25817,2018-12-08  00:51:21,L,2,1373,472,244,244,244,715,0
2980,25819,2018-12-08  00:51:23,L,3,1363,472,242,242,242,568,0
2986,25825,2018-12-08  00:51:31,L,3,68,472,226,241,226,184,0
2988,25827,2018-12-08  00:51:32,E,6,613,472,244,244,244,144,0
2990,25829,2018-12-08  00:51:33,L,6,1622,472,242,242,242,495,0
2996,25835,2018-12-08  00:51:38,L,6,2243,472,241,241,241,685,0
2998,25837,2018-12-08  00:51:39,E,5,393,472,228,243,228,145,0
3000,25839,2018-12-08  00:51:44,L,1,50,472,243,243,243,158,0
3002,25841,2018-12-08  00:51:45,E,9,651,472,234,243,234,160,0
3004,25843,2018-12-08  00:51:51,E,6,382,472,243,472,243,177,0
3006,25845,2018-12-08  00:51:51,L,3,2933,472,243,243,243,643,0
3014,25853,2018-12-08  00:52:06,E,5,243,472,244,472,244,162,0
3018,25857,2018-12-08  00:52:11,E,5,325,472,236,241,236,163,0
3020,25859,2018-12-08  00:52:12,L,3,1054,472,241,241,241,478,0
3022,25861,2018-12-08  00:52:12,E,5,363,472,221,244,221,170,0
3026,25865,2018-12-08  00:52:20,E,8,662,472,239,473,239,136,0
3028,25867,2018-12-08  00:52:22,E,4,423,472,242,473,242,169,0
3030,25869,2018-12-08  00:52:30,L,2,2737,472,233,242,233,170,0
3032,25871,2018-12-08  00:52:33,E,4,323,472,241,472,241,169,0
3034,25873,2018-12-08  00:52:36,L,3,1919,242,242,242,242,809,0
3036,25875,2018-12-08  00:52:39,L,2,142,472,241,472,241,144,0
3038,25877,2018-12-08  00:52:42,L,2,1368,472,242,243,242,461,0
3040,25879,2018-12-08  00:52:46,L,3,26608,472,243,243,243,752,0
3042,25881,2018-12-08  00:53:00,L,4,1840,472,242,243,242,747,0
3046,25885,2018-12-08  00:53:09,E,4,269,472,244,472,244,179,0
3050,25889,2018-12-08  00:53:10,E,12,889,472,242,472,242,163,0
3054,25893,2018-12-08  00:53:12,L,4,1940,472,243,243,243,463,0
3056,25895,2018-12-08  00:53:17,E,8,611,472,241,472,241,128,0
3058,25897,2018-12-08  00:53:20,L,3,113,472,226,243,226,141,0
3060,25899,2018-12-08  00:53:21,L,3,2310,472,243,244,243,642,0
3062,25901,2018-12-08  00:53:21,E,4,228,472,243,472,243,151,0
3064,25903,2018-12-08  00:53:22,L,3,3120,244,243,244,243,796,0
3066,25905,2018-12-08  00:53:25,E,6,940,472,244,472,244,327,0
3068,25907,2018-12-08  00:53:28,L,8,3796,246,244,245,244,726,0
3070,25909,2018-12-08  00:53:29,L,3,2383,472,242,242,242,728,0
3072,25911,2018-12-08  00:53:35,E,6,492,472,234,472,234,143,0
3074,25913,2018-12-08  00:53:40,E,8,436,472,231,472,231,185,0
3076,25915,2018-12-08  00:53:44,E,5,183,472,242,473,242,141,0
3078,25917,2018-12-08  00:53:46,L,3,207,472,243,472,243,180,0
3080,25919,2018-12-08  00:53:49,E,4,188,472,241,472,241,177,0
3082,25921,2018-12-08  00:53:53,L,3,140,472,244,472,244,182,0
3084,25923,2018-12-08  00:53:54,L,3,1041,472,242,242,242,265,0
3086,25925,2018-12-08  00:53:57,E,4,338,472,242,472,242,195,0
3088,25927,2018-12-08  00:54:00,L,3,193,472,240,472,240,168,0
3090,25929,2018-12-08  00:54:04,L,3,2480,241,241,241,241,668,0
3092,25931,2018-12-08  00:54:05,L,3,171,472,243,472,243,169,0
3094,25933,2018-12-08  00:54:07,E,5,284,472,242,472,242,195,0
3098,25937,2018-12-08  00:54:11,E,5,396,472,242,472,242,153,0
3102,25941,2018-12-08  00:54:16,L,2,30,472,228,472,228,169,0
3104,25943,2018-12-08  00:54:18,E,4,323,472,244,472,244,183,0
3106,25945,2018-12-08  00:54:22,L,3,196,472,241,472,241,164,0
3108,25947,2018-12-08  00:54:23,E,5,330,472,243,472,243,144,0
3112,25951,2018-12-08  00:54:25,L,3,175,472,240,473,240,180,0
3116,25955,2018-12-08  00:54:31,L,6,2606,246,244,245,244,523,0
3118,25957,2018-12-08  00:54:32,L,4,2121,241,241,241,241,546,0
3120,25959,2018-12-08  00:54:33,L,3,193,472,242,472,242,167,0
3122,25961,2018-12-08  00:54:35,L,2,139,472,229,472,229,153,0
3124,25963,2018-12-08  00:54:36,L,1,29,472,244,472,244,173,0
3126,25965,2018-12-08  00:54:37,L,2,1331,472,240,472,240,173,0
3128,25967,2018-12-08  00:54:40,E,4,299,472,243,472,243,167,0
3130,25969,2018-12-08  00:54:42,L,3,194,472,228,472,228,154,0
3132,25971,2018-12-08  00:54:44,E,7,332,472,242,472,242,133,0
3134,25973,2018-12-08  00:54:44,L,2,46,472,240,472,240,167,0
3142,25981,2018-12-08  00:54:49,E,9,644,472,244,473,244,171,0
3148,25987,2018-12-08  00:54:51,E,5,268,472,243,472,243,156,0
3150,25989,2018-12-08  00:54:53,L,3,256,472,243,472,243,184,0
3154,25993,2018-12-08  00:54:55,E,6,339,472,241,473,241,147,0
3158,25997,2018-12-08  00:54:57,E,6,212,472,245,473,245,168,0
3160,25999,2018-12-08  00:54:58,E,8,311,472,241,473,241,154,0
3164,26003,2018-12-08  00:55:01,L,5,2299,472,242,242,242,460,0
3166,26005,2018-12-08  00:55:02,E,5,305,472,242,472,242,188,0
3168,26007,2018-12-08  00:55:04,E,10,640,472,241,472,241,180,0
3170,26009,2018-12-08  00:55:05,E,7,389,472,241,472,241,153,0
3176,26015,2018-12-08  00:55:14,E,6,367,472,245,472,245,133,0
3178,26017,2018-12-08  00:55:15,L,2,1927,243,243,243,243,670,0
3182,26021,2018-12-08  00:55:18,L,2,102,472,241,472,241,140,0
3184,26023,2018-12-08  00:55:20,L,3,164,472,245,472,245,193,0
3186,26025,2018-12-08  00:55:21,L,3,953,472,241,241,241,388,0
3188,26027,2018-12-08  00:55:22,L,2,54,472,245,472,245,144,0
3190,26029,2018-12-08  00:55:24,L,3,800,472,241,241,241,438,0
3192,26031,2018-12-08  00:55:25,L,1,55,472,229,472,229,138,0
3194,26033,2018-12-08  00:55:26,L,3,158,472,230,472,230,143,0
3198,26037,2018-12-08  00:55:29,E,5,505,472,241,472,241,175,0
3200,26039,2018-12-08  00:55:30,E,10,719,472,241,473,241,177,0
3202,26041,2018-12-08  00:55:32,E,4,255,472,241,472,241,178,0
3208,26047,2018-12-08  00:55:36,L,1,43,472,243,243,243,585,0
3210,26049,2018-12-08  00:55:38,L,2,29,472,244,472,244,168,0
3212,26051,2018-12-08  00:55:38,E,7,287,472,224,245,224,143,0
3220,26059,2018-12-08  00:55:44,E,8,707,472,241,472,241,160,0
3224,26063,2018-12-08  00:55:45,L,3,225,472,244,472,244,165,0
3226,26065,2018-12-08  00:55:47,E,8,341,472,232,472,232,171,0
3228,26067,2018-12-08  00:55:48,L,3,167,472,243,472,243,133,0
3230,26069,2018-12-08  00:55:49,L,5,2040,472,244,244,244,708,0
3232,26071,2018-12-08  00:55:52,L,2,25562,472,242,472,242,189,0
3234,26073,2018-12-08  00:55:54,L,3,68,472,242,472,242,141,0
3236,26075,2018-12-08  00:55:55,E,5,219,472,229,472,229,143,0
3238,26077,2018-12-08  00:56:01,L,3,190,472,244,472,244,163,0
3240,26079,2018-12-08  00:56:02,E,7,415,472,242,472,242,172,0
3242,26081,2018-12-08  00:56:03,E,6,349,472,242,472,242,150,0
3244,26083,2018-12-08  00:56:07,L,3,271,472,241,472,241,179,0
3246,26085,2018-12-08  00:56:07,L,3,1226,472,241,241,241,378,0
3248,26087,2018-12-08  00:56:08,E,6,244,472,231,472,231,132,0
3250,26089,2018-12-08  00:56:09,L,3,127,472,228,472,228,158,0
3252,26091,2018-12-08  00:56:12,E,8,644,472,237,473,237,167,0
3254,26093,2018-12-08  00:56:13,L,1,58,472,241,472,241,148,0
3256,26095,2018-12-08  00:56:18,L,2,59,472,240,472,240,174,0
3260,26099,2018-12-08  00:56:20,E,4,180,472,228,243,228,148,0
3262,26101,2018-12-08  00:56:21,E,9,571,472,242,472,242,155,0
3264,26103,2018-12-08  00:56:22,E,8,511,472,239,472,239,155,0
3266,26105,2018-12-08  00:56:27,E,6,394,472,229,472,229,134,0
3270,26109,2018-12-08  00:56:30,E,7,382,472,244,472,244,189,0
3274,26113,2018-12-08  00:56:37,L,3,224,472,242,472,242,167,0
3276,26115,2018-12-08  00:56:38,L,1,76,472,243,473,243,165,0
3282,26121,2018-12-08  00:56:46,E,7,434,473,242,473,242,145,0
3284,26123,2018-12-08  00:56:47,L,3,851,472,240,472,240,344,0
3286,26125,2018-12-08  00:56:47,L,3,183,472,243,472,243,144,0
3288,26127,2018-12-08  00:56:50,E,5,257,472,241,473,241,197,0
3290,26129,2018-12-08  00:56:54,E,5,416,472,245,472,245,166,0
3292,26131,2018-12-08  00:56:55,E,4,245,472,239,472,239,145,0
3294,26133,2018-12-08  00:56:57,E,10,647,472,243,472,243,168,0
3296,26135,2018-12-08  00:56:58,E,7,437,472,243,472,243,144,0
3302,26141,2018-12-08  00:57:03,E,5,280,472,243,472,243,141,0
3304,26143,2018-12-08  00:57:04,E,5,200,472,242,472,242,156,0
3306,26145,2018-12-08  00:57:06,L,2,55,472,243,472,243,190,0
3308,26147,2018-12-08  00:57:07,E,7,349,472,244,472,244,165,0
3310,26149,2018-12-08  00:57:10,E,4,233,472,244,472,244,169,0
3312,26151,2018-12-08  00:57:10,L,2,2004,472,242,472,242,171,0
3314,26153,2018-12-08  00:57:11,E,9,659,472,242,472,242,134,0
3318,26157,2018-12-08  00:57:20,E,5,447,472,242,472,242,182,0
3323,26162,2018-12-08  00:57:29,E,8,729,472,242,472,242,176,0
3325,26164,2018-12-08  00:57:31,E,8,578,472,244,472,244,153,0
3330,26169,2018-12-08  00:57:38,E,7,378,472,243,473,243,172,0
3332,26171,2018-12-08  00:57:40,E,4,273,472,243,472,243,132,0
3336,26175,2018-12-08  00:57:44,E,6,416,472,244,472,244,171,0
3338,26177,2018-12-08  00:57:44,E,11,451,472,244,472,244,174,0
3340,26179,2018-12-08  00:57:48,E,6,556,472,243,472,243,174,0
3346,26185,2018-12-08  00:57:54,E,8,408,472,244,472,244,164,0
3348,26187,2018-12-08  00:57:55,L,3,207,472,242,472,242,144,0
3350,26189,2018-12-08  00:58:00,L,2,86,472,241,472,241,152,0
3352,26191,2018-12-08  00:58:01,E,10,541,472,244,472,244,159,0
3354,26193,2018-12-08  00:58:06,E,10,724,472,243,473,243,142,0
3356,26195,2018-12-08  00:58:07,L,3,1996,472,244,244,244,490,0
3358,26197,2018-12-08  00:58:08,E,4,153,472,243,473,243,169,0
3360,26199,2018-12-08  00:58:11,L,2,100,472,243,472,243,140,0
3362,26201,2018-12-08  00:58:12,E,4,338,473,244,473,244,211,0
3366,26205,2018-12-08  00:58:17,E,5,234,472,243,472,243,153,0
3368,26207,2018-12-08  00:58:21,L,4,4761,241,241,241,241,798,0
3370,26209,2018-12-08  00:58:22,L,3,5142,245,244,244,244,716,0
3374,26213,2018-12-08  00:58:25,L,3,280,472,244,472,244,140,0
3378,26217,2018-12-08  00:58:26,E,10,1014,472,243,472,243,140,0
3380,26219,2018-12-08  00:58:29,L,3,211,472,238,472,238,150,0
3382,26221,2018-12-08  00:58:30,L,1,104,472,241,472,241,172,0
3384,26223,2018-12-08  00:58:31,L,3,256,472,242,472,242,176,0
3390,26229,2018-12-08  00:58:36,E,8,457,472,241,473,241,132,0
3392,26231,2018-12-08  00:58:38,E,5,256,472,243,472,243,158,0
3394,26233,2018-12-08  00:58:41,L,3,205,472,239,473,239,194,0
3396,26235,2018-12-08  00:58:47,L,3,1488,472,242,242,242,499,0
3398,26237,2018-12-08  00:58:48,E,6,348,472,240,472,240,159,0
3400,26239,2018-12-08  00:58:48,E,4,381,472,243,472,243,172,0
3404,26243,2018-12-08  00:59:01,L,1,49,472,236,472,236,137,0
3412,26251,2018-12-08  00:59:14,L,2,1457,472,241,472,241,169,0
3414,26253,2018-12-08  00:59:19,E,5,272,472,244,472,244,157,0
3416,26255,2018-12-08  00:59:20,L,2,102,472,244,472,244,162,0
3418,26257,2018-12-08  00:59:26,E,8,653,472,241,472,241,164,0
3426,26265,2018-12-08  00:59:37,L,2,69,472,244,473,244,147,0
3428,26267,2018-12-08  00:59:37,E,7,408,472,241,472,241,155,0
3430,26269,2018-12-08  00:59:38,E,4,208,472,241,473,241,164,0
3432,26271,2018-12-08  00:59:39,E,4,364,472,241,472,241,156,0
3434,26273,2018-12-08  00:59:41,E,7,513,472,243,473,243,184,0
3436,26275,2018-12-08  00:59:42,E,4,310,472,241,472,241,138,0
3438,26277,2018-12-08  00:59:43,E,6,503,472,239,473,239,132,0
3440,26279,2018-12-08  00:59:43,E,4,230,472,245,472,245,194,0
3442,26281,2018-12-08  00:59:45,E,4,158,472,229,472,229,136,0
3446,26285,2018-12-08  00:59:49,E,5,349,472,241,473,241,138,0
3448,26287,2018-12-08  00:59:50,L,3,179,472,242,473,242,172,0
3450,26289,2018-12-08  00:59:51,E,5,411,472,242,472,242,179,0
3454,26293,2018-12-08  00:59:53,E,8,567,472,243,472,243,155,0
3458,26297,2018-12-08  00:59:56,L,3,310,472,240,473,240,136,0
3462,26301,2018-12-08  00:59:58,E,6,405,472,232,245,232,170,0
3466,26305,2018-12-08  01:00:03,L,1,35,472,244,472,244,140,0
3468,26307,2018-12-08  01:00:04,E,6,360,472,241,472,241,161,0
3470,26309,2018-12-08  01:00:05,E,9,580,472,243,472,243,146,0
3472,26311,2018-12-08  01:00:06,E,8,469,472,242,472,242,179,0
3476,26315,2018-12-08  01:00:12,L,3,159,472,241,472,241,164,0
3478,26317,2018-12-08  01:00:13,L,2,31,472,243,472,243,139,0
3480,26319,2018-12-08  01:00:14,L,1,43,472,241,473,241,179,0
3486,26325,2018-12-08  01:00:20,L,2,2376,472,244,472,244,166,0
3488,26327,2018-12-08  01:00:21,L,1,29,472,244,472,244,167,0
3498,26337,2018-12-08  01:00:25,E,8,486,472,244,472,244,162,0
3500,26339,2018-12-08  01:00:25,E,13,657,472,231,472,231,184,0
3502,26341,2018-12-08  01:00:26,E,6,394,472,241,472,241,140,0
3504,26343,2018-12-08  01:00:29,L,3,253,473,243,473,243,172,0
3506,26345,2018-12-08  01:00:29,E,6,268,472,241,472,241,177,0
3518,26357,2018-12-08  01:00:35,E,4,212,472,238,473,238,141,0
3520,26359,2018-12-08  01:00:35,L,2,51,472,243,472,243,236,0
3532,26371,2018-12-08  01:00:40,L,1,33,472,241,241,241,596,0
3535,26374,2018-12-08  01:00:41,E,6,378,472,244,473,244,166,0
3539,26378,2018-12-08  01:00:42,L,3,253,472,241,472,241,146,0
3541,26380,2018-12-08  01:00:42,E,7,436,472,239,472,239,159,0
3543,26382,2018-12-08  01:00:45,L,2,87,472,241,472,241,142,0
3551,26390,2018-12-08  01:00:51,E,5,270,472,244,472,244,138,0
3553,26392,2018-12-08  01:00:53,L,2,41,472,242,472,242,176,0
3559,26398,2018-12-08  01:00:57,E,8,461,472,241,472,241,156,0
3568,26407,2018-12-08  01:01:00,L,3,247,472,241,472,241,146,0
3570,26409,2018-12-08  01:01:01,E,7,371,473,231,473,231,173,0
3574,26413,2018-12-08  01:01:02,E,6,498,472,244,472,244,183,0
3576,26415,2018-12-08  01:01:04,E,7,341,472,244,473,244,163,0
3578,26417,2018-12-08  01:01:04,E,11,921,472,243,472,243,144,0
3580,26419,2018-12-08  01:01:05,E,5,227,472,243,472,243,166,0
3582,26421,2018-12-08  01:01:08,E,5,330,472,239,473,239,132,0
3586,26425,2018-12-08  01:01:11,L,3,160,472,242,472,242,163,0
3592,26431,2018-12-08  01:01:14,E,7,388,472,242,472,242,164,0
3596,26435,2018-12-08  01:01:16,E,7,418,472,227,243,227,141,0
3598,26437,2018-12-08  01:01:21,L,3,258,472,244,473,244,156,0
3600,26439,2018-12-08  01:01:23,L,2,161,473,243,473,243,178,0
3602,26441,2018-12-08  01:01:24,E,6,326,472,243,472,243,153,0
3604,26443,2018-12-08  01:01:24,E,5,320,472,242,472,242,151,0
3606,26445,2018-12-08  01:01:25,L,3,221,472,241,472,241,145,0
3610,26449,2018-12-08  01:01:27,L,1,78,472,244,472,244,148,0
3612,26451,2018-12-08  01:01:28,L,2,145,472,241,472,241,141,0
3614,26453,2018-12-08  01:01:30,L,3,70,472,244,472,244,136,0
3616,26455,2018-12-08  01:01:31,L,3,171,472,240,472,240,144,0
3618,26457,2018-12-08  01:01:34,E,7,361,472,241,472,241,145,0
3620,26459,2018-12-08  01:01:35,E,4,372,472,244,472,244,174,0
3626,26465,2018-12-08  01:01:40,E,5,302,472,242,472,242,139,0
3628,26467,2018-12-08  01:01:43,L,2,121,472,230,473,230,181,0
3630,26469,2018-12-08  01:01:43,L,3,167,472,244,473,244,150,0
3632,26471,2018-12-08  01:01:45,E,9,739,472,245,472,245,171,0
3634,26473,2018-12-08  01:01:46,L,2,131,472,241,472,241,139,0
3636,26475,2018-12-08  01:01:49,E,6,298,472,241,472,241,167,0
3640,26479,2018-12-08  01:01:50,E,7,414,472,244,472,244,144,0
3642,26481,2018-12-08  01:01:51,L,3,1884,472,241,241,241,689,0
3644,26483,2018-12-08  01:01:51,E,5,315,472,244,472,244,154,0
3646,26485,2018-12-08  01:01:55,L,3,1270,472,242,242,242,425,0
3650,26489,2018-12-08  01:02:01,L,3,217,472,232,242,232,156,0
3652,26491,2018-12-08  01:02:03,L,2,104,472,244,472,244,153,0
3654,26493,2018-12-08  01:02:04,L,3,69,472,243,472,243,161,0
3656,26495,2018-12-08  01:02:06,L,3,177,472,230,472,230,158,0
3658,26497,2018-12-08  01:02:07,E,7,557,473,244,473,244,159,0
3664,26503,2018-12-08  01:02:10,E,6,292,472,241,473,241,156,0
3668,26507,2018-12-08  01:02:12,E,5,333,472,242,472,242,130,0
3672,26511,2018-12-08  01:02:17,E,7,432,472,241,472,241,171,0
3674,26513,2018-12-08  01:02:17,E,9,508,472,243,472,243,162,0
3676,26515,2018-12-08  01:02:18,L,1,61,472,242,472,242,170,0
3682,26521,2018-12-08  01:02:21,E,4,190,472,243,473,243,146,0
3690,26529,2018-12-08  01:02:24,E,4,229,472,232,472,232,152,0
3692,26531,2018-12-08  01:02:26,E,6,377,472,231,472,231,147,0
3694,26533,2018-12-08  01:02:26,L,1,80,472,243,472,243,181,0
3696,26535,2018-12-08  01:02:29,E,6,474,472,245,472,245,149,0
3698,26537,2018-12-08  01:02:29,L,1,39,472,241,473,241,165,0
3700,26539,2018-12-08  01:02:30,L,2,151,472,240,472,240,164,0
3702,26541,2018-12-08  01:02:34,E,10,525,472,241,473,241,162,0
3704,26543,2018-12-08  01:02:35,E,5,382,472,242,472,242,155,0
3708,26547,2018-12-08  01:02:38,L,2,265,473,241,473,241,182,0
3712,26551,2018-12-08  01:02:39,L,3,282,472,230,472,230,178,0
3714,26553,2018-12-08  01:02:42,E,8,1456,472,244,245,244,258,0
3716,26555,2018-12-08  01:02:43,E,4,212,472,242,472,242,161,0
3718,26557,2018-12-08  01:02:43,L,3,150,472,241,472,241,147,0
3722,26561,2018-12-08  01:02:45,E,6,537,472,242,472,242,140,0
3724,26563,2018-12-08  01:02:48,E,11,839,472,244,472,244,164,0
3728,26567,2018-12-08  01:02:53,E,6,418,472,241,472,241,130,0
3732,26571,2018-12-08  01:02:55,E,9,451,472,243,472,243,152,0
3736,26575,2018-12-08  01:02:57,L,3,95,472,244,473,244,129,0
3740,26579,2018-12-08  01:03:04,L,3,99,472,244,472,244,154,0
3742,26581,2018-12-08  01:03:06,E,4,244,472,241,472,241,150,0
3748,26587,2018-12-08  01:03:08,L,2,130,472,240,472,240,132,0
3750,26589,2018-12-08  01:03:08,E,7,391,472,242,473,242,134,0
3752,26591,2018-12-08  01:03:09,L,3,192,472,242,472,242,136,0
3770,26609,2018-12-08  01:03:17,E,6,478,472,242,473,242,156,0
3772,26611,2018-12-08  01:03:18,E,8,420,472,243,472,243,154,0
3784,26623,2018-12-08  01:03:22,E,6,406,472,243,472,243,151,0
