EID      GPS    kod1 kod2  kod3  kod4   high    cur    temp
27152 22:29:36  685  3528  3734  1025  -26.23   1.032   1.2
27153 22:29:36  685  3528  3734  1025  -26.23   1.032   1.2
27154 22:29:36  685  3528  3734  1025  -26.23   1.032   1.2
27155 22:29:42  685  3528  3734  1025  -26.23   1.032   1.2
27156 22:29:42  685  3528  3734  1025  -26.23   1.032   1.2
27157 22:29:42  685  3528  3734  1025  -26.23   1.032   1.2
27158 22:29:42  685  3528  3734  1025  -26.23   1.032   1.2
27159 22:29:44  685  3528  3734  1025  -26.23   1.032   1.2
27160 22:29:44  685  3528  3734  1025  -26.23   1.032   1.2
27161 22:29:51  685  3528  3734  1025  -26.23   1.032   1.2
27162 22:29:51  685  3528  3734  1025  -26.23   1.032   1.2
27163 22:29:55  685  3528  3734  1025  -26.23   1.032   1.2
27164 22:29:55  685  3528  3734  1025  -26.23   1.032   1.2
27165 22:29:59  685  3528  3734  1025  -26.23   1.032   1.2
27166 22:29:59  685  3528  3734  1025  -26.23   1.032   1.2
27167 22:29:59  685  3528  3734  1025  -26.23   1.032   1.2
27168 22:29:59  685  3528  3734  1025  -26.23   1.032   1.2
27169 22:30:01  685  3528  3734  1025  -26.23   1.032   1.2
27170 22:30:01  685  3528  3734  1025  -26.23   1.032   1.2
27171 22:30:02  685  3528  3734  1025  -26.23   1.032   1.2
27172 22:30:02  685  3528  3734  1025  -26.23   1.032   1.2
27173 22:30:07  685  3528  3734  1025  -26.23   1.032   1.2
27174 22:30:07  685  3528  3734  1025  -26.23   1.032   1.2
27175 22:30:08  685  3528  3734  1025  -26.23   1.032   1.2
27176 22:30:08  685  3528  3734  1025  -26.23   1.032   1.2
27177 22:30:10  685  3528  3734  1025  -26.23   1.032   1.2
27178 22:30:10  685  3528  3734  1025  -26.23   1.032   1.2
27179 22:30:10  685  3528  3734  1025  -26.23   1.032   1.2
27180 22:30:10  685  3528  3734  1025  -26.23   1.032   1.2
27181 22:30:12  685  3528  3734  1025  -26.23   1.032   1.2
27182 22:30:12  685  3528  3734  1025  -26.23   1.032   1.2
27183 22:30:14  612  3415  3731  1024  -26.23   1.032   1.2
27184 22:30:14  612  3415  3731  1024  -26.23   1.032   1.2
27185 22:30:14  612  3415  3731  1024  -26.23   1.032   1.2
27186 22:30:14  612  3415  3731  1024  -26.23   1.032   1.2
27187 22:30:16  612  3415  3731  1024  -26.23   1.032   1.2
27188 22:30:16  612  3415  3731  1024  -26.23   1.032   1.2
27189 22:30:19  612  3415  3731  1024  -26.23   1.032   1.2
27190 22:30:19  612  3415  3731  1024  -26.23   1.032   1.2
27191 22:30:21  612  3415  3731  1024  -26.23   1.032   1.2
27192 22:30:21  612  3415  3731  1024  -26.23   1.032   1.2
27193 22:30:22  612  3415  3731  1024  -26.23   1.032   1.2
27194 22:30:22  612  3415  3731  1024  -26.23   1.032   1.2
27195 22:30:26  612  3415  3731  1024  -26.23   1.032   1.2
27196 22:30:26  612  3415  3731  1024  -26.23   1.032   1.2
27197 22:30:32  612  3415  3731  1024  -26.23   1.032   1.2
27198 22:30:32  612  3415  3731  1024  -26.23   1.032   1.2
27199 22:30:34  612  3415  3731  1024  -26.23   1.032   1.2
27200 22:30:34  612  3415  3731  1024  -26.23   1.032   1.2
27201 22:30:39  612  3415  3731  1024  -26.23   1.032   1.2
27202 22:30:39  612  3415  3731  1024  -26.23   1.032   1.2
27203 22:30:40  612  3415  3731  1024  -26.23   1.032   1.2
27204 22:30:40  612  3415  3731  1024  -26.23   1.032   1.2
27205 22:30:43  612  3415  3731  1024  -26.23   1.032   1.2
27206 22:30:43  612  3415  3731  1024  -26.23   1.032   1.2
27207 22:30:44  612  3415  3731  1024  -26.23   1.032   1.2
27208 22:30:44  612  3415  3731  1024  -26.23   1.032   1.2
27209 22:30:45  612  3415  3731  1024  -26.23   1.032   1.2
27210 22:30:45  612  3415  3731  1024  -26.23   1.032   1.2
27211 22:30:46  612  3415  3731  1024  -26.23   1.032   1.2
27212 22:30:46  612  3415  3731  1024  -26.23   1.032   1.2
27213 22:30:47  612  3415  3731  1024  -26.23   1.032   1.2
27214 22:30:47  612  3415  3731  1024  -26.23   1.032   1.2
27215 22:30:50  612  3415  3731  1024  -26.23   1.032   1.2
27216 22:30:50  612  3415  3731  1024  -26.23   1.032   1.2
27217 22:30:52  612  3415  3731  1024  -26.23   1.032   1.2
27218 22:30:52  612  3415  3731  1024  -26.23   1.032   1.2
27219 22:30:57  612  3415  3731  1024  -26.23   1.032   1.2
27220 22:30:57  612  3415  3731  1024  -26.23   1.032   1.2
27221 22:30:58  612  3415  3731  1024  -26.23   1.032   1.2
27222 22:30:58  612  3415  3731  1024  -26.23   1.032   1.2
27223 22:30:59  612  3415  3731  1024  -26.23   1.032   1.2
27224 22:30:59  612  3415  3731  1024  -26.23   1.032   1.2
27225 22:31:03  612  3415  3731  1024  -26.23   1.032   1.2
27226 22:31:03  612  3415  3731  1024  -26.23   1.032   1.2
27227 22:31:03  612  3415  3731  1024  -26.23   1.032   1.2
27228 22:31:03  612  3415  3731  1024  -26.23   1.032   1.2
27229 22:31:05  612  3415  3731  1024  -26.23   1.032   1.2
27230 22:31:05  612  3415  3731  1024  -26.23   1.032   1.2
27231 22:31:08  612  3415  3731  1024  -26.23   1.032   1.2
27232 22:31:08  612  3415  3731  1024  -26.23   1.032   1.2
27233 22:31:09  612  3415  3731  1024  -26.23   1.032   1.2
27234 22:31:09  612  3415  3731  1024  -26.23   1.032   1.2
27235 22:31:10  612  3415  3731  1024  -26.23   1.032   1.2
27236 22:31:10  612  3415  3731  1024  -26.23   1.032   1.2
27237 22:31:12  612  3415  3731  1024  -26.23   1.032   1.2
27238 22:31:12  612  3415  3731  1024  -26.23   1.032   1.2
27239 22:31:16  612  3423  3736  1025  -26.23   1.032   1.2
27240 22:31:16  612  3423  3736  1025  -26.23   1.032   1.2
27241 22:31:19  612  3423  3736  1025  -26.23   1.032   1.2
27242 22:31:19  612  3423  3736  1025  -26.23   1.032   1.2
27243 22:31:20  612  3423  3736  1025  -26.23   1.032   1.2
27244 22:31:20  612  3423  3736  1025  -26.23   1.032   1.2
27245 22:31:22  612  3423  3736  1025  -26.23   1.032   1.2
27246 22:31:22  612  3423  3736  1025  -26.23   1.032   1.2
27247 22:31:23  612  3423  3736  1025  -26.23   1.032   1.2
27248 22:31:23  612  3423  3736  1025  -26.23   1.032   1.2
27249 22:31:28  612  3423  3736  1025  -26.23   1.032   1.2
27250 22:31:28  612  3423  3736  1025  -26.23   1.032   1.2
27251 22:31:30  612  3423  3736  1025  -26.23   1.032   1.2
27252 22:31:30  612  3423  3736  1025  -26.23   1.032   1.2
27253 22:31:33  612  3423  3736  1025  -26.23   1.032   1.2
27254 22:31:33  612  3423  3736  1025  -26.23   1.032   1.2
27255 22:31:35  612  3423  3736  1025  -26.23   1.032   1.2
27256 22:31:35  612  3423  3736  1025  -26.23   1.032   1.2
27257 22:31:37  612  3423  3736  1025  -26.23   1.032   1.2
27258 22:31:37  612  3423  3736  1025  -26.23   1.032   1.2
27259 22:31:37  612  3423  3736  1025  -26.23   1.032   1.2
27260 22:31:37  612  3423  3736  1025  -26.23   1.032   1.2
27261 22:31:38  612  3423  3736  1025  -26.23   1.032   1.2
27262 22:31:38  612  3423  3736  1025  -26.23   1.032   1.2
27263 22:31:39  612  3423  3736  1025  -26.23   1.032   1.2
27264 22:31:39  612  3423  3736  1025  -26.23   1.032   1.2
27265 22:31:46  612  3423  3736  1025  -26.23   1.032   1.2
27266 22:31:46  612  3423  3736  1025  -26.23   1.032   1.2
27267 22:31:46  612  3423  3736  1025  -26.23   1.032   1.2
27268 22:31:46  612  3423  3736  1025  -26.23   1.032   1.2
27269 22:31:48  612  3423  3736  1025  -26.23   1.032   1.2
27270 22:31:48  612  3423  3736  1025  -26.23   1.032   1.2
27271 22:31:52  612  3423  3736  1025  -26.23   1.032   1.2
27272 22:31:52  612  3423  3736  1025  -26.23   1.032   1.2
27273 22:31:52  612  3423  3736  1025  -26.23   1.032   1.2
27274 22:31:52  612  3423  3736  1025  -26.23   1.032   1.2
27275 22:31:53  612  3423  3736  1025  -26.23   1.032   1.2
27276 22:31:53  612  3423  3736  1025  -26.23   1.032   1.2
27277 22:31:56  612  3423  3736  1025  -26.23   1.032   1.2
27278 22:31:56  612  3423  3736  1025  -26.23   1.032   1.2
27279 22:32:00  612  3423  3736  1025  -26.23   1.032   1.2
27280 22:32:00  612  3423  3736  1025  -26.23   1.032   1.2
27281 22:32:01  612  3423  3736  1025  -26.23   1.032   1.2
27282 22:32:01  612  3423  3736  1025  -26.23   1.032   1.2
27283 22:32:03  612  3423  3736  1025  -26.23   1.032   1.2
27284 22:32:03  612  3423  3736  1025  -26.23   1.032   1.2
27285 22:32:06  612  3423  3736  1025  -26.23   1.032   1.2
27286 22:32:06  612  3423  3736  1025  -26.23   1.032   1.2
27287 22:32:08  612  3423  3736  1025  -26.23   1.032   1.2
27288 22:32:08  612  3423  3736  1025  -26.23   1.032   1.2
27289 22:32:09  612  3423  3736  1025  -26.23   1.032   1.2
27290 22:32:09  612  3423  3736  1025  -26.23   1.032   1.2
27291 22:32:11  612  3423  3736  1025  -26.23   1.032   1.2
27292 22:32:11  612  3423  3736  1025  -26.23   1.032   1.2
27293 22:32:12  612  3423  3736  1025  -26.23   1.032   1.2
27294 22:32:12  612  3423  3736  1025  -26.23   1.032   1.2
27295 22:32:14  612  3423  3736  1025  -26.23   1.032   1.2
27296 22:32:14  612  3423  3736  1025  -26.23   1.032   1.2
27297 22:32:16  612  3428  3730  1024  -26.23   1.032   1.2
27298 22:32:16  612  3428  3730  1024  -26.23   1.032   1.2
27299 22:32:18  612  3428  3730  1024  -26.23   1.032   1.2
27300 22:32:18  612  3428  3730  1024  -26.23   1.032   1.2
27301 22:32:23  612  3428  3730  1024  -26.23   1.032   1.2
27302 22:32:23  612  3428  3730  1024  -26.23   1.032   1.2
27303 22:32:24  612  3428  3730  1024  -26.23   1.032   1.2
27304 22:32:24  612  3428  3730  1024  -26.23   1.032   1.2
27305 22:32:31  612  3428  3730  1024  -26.23   1.032   1.2
27306 22:32:31  612  3428  3730  1024  -26.23   1.032   1.2
27307 22:32:33  612  3428  3730  1024  -26.23   1.032   1.2
27308 22:32:33  612  3428  3730  1024  -26.23   1.032   1.2
27309 22:32:33  612  3428  3730  1024  -26.23   1.032   1.2
27310 22:32:33  612  3428  3730  1024  -26.23   1.032   1.2
27311 22:32:35  612  3428  3730  1024  -26.23   1.032   1.2
27312 22:32:35  612  3428  3730  1024  -26.23   1.032   1.2
27313 22:32:36  612  3428  3730  1024  -26.23   1.032   1.2
27314 22:32:36  612  3428  3730  1024  -26.23   1.032   1.2
27315 22:32:37  612  3428  3730  1024  -26.23   1.032   1.2
27316 22:32:37  612  3428  3730  1024  -26.23   1.032   1.2
27317 22:32:38  612  3428  3730  1024  -26.23   1.032   1.2
27318 22:32:38  612  3428  3730  1024  -26.23   1.032   1.2
27319 22:32:39  612  3428  3730  1024  -26.23   1.032   1.2
27320 22:32:39  612  3428  3730  1024  -26.23   1.032   1.2
27321 22:32:42  612  3428  3730  1024  -26.23   1.032   1.2
27322 22:32:42  612  3428  3730  1024  -26.23   1.032   1.2
27323 22:32:43  612  3428  3730  1024  -26.23   1.032   1.2
27324 22:32:43  612  3428  3730  1024  -26.23   1.032   1.2
27325 22:32:43  612  3428  3730  1024  -26.23   1.032   1.2
27326 22:32:43  612  3428  3730  1024  -26.23   1.032   1.2
27327 22:32:49  612  3428  3730  1024  -26.23   1.032   1.2
27328 22:32:49  612  3428  3730  1024  -26.23   1.032   1.2
27329 22:32:50  612  3428  3730  1024  -26.23   1.032   1.2
27330 22:32:50  612  3428  3730  1024  -26.23   1.032   1.2
27331 22:32:53  612  3428  3730  1024  -26.23   1.032   1.2
27332 22:32:53  612  3428  3730  1024  -26.23   1.032   1.2
27333 22:32:54  612  3428  3730  1024  -26.23   1.032   1.2
27334 22:32:54  612  3428  3730  1024  -26.23   1.032   1.2
27335 22:32:56  612  3428  3730  1024  -26.23   1.032   1.2
27336 22:32:56  612  3428  3730  1024  -26.23   1.032   1.2
27337 22:32:57  612  3428  3730  1024  -26.23   1.032   1.2
27338 22:32:57  612  3428  3730  1024  -26.23   1.032   1.2
27339 22:32:58  612  3428  3730  1024  -26.23   1.032   1.2
27340 22:32:58  612  3428  3730  1024  -26.23   1.032   1.2
27341 22:32:59  612  3428  3730  1024  -26.23   1.032   1.2
27342 22:32:59  612  3428  3730  1024  -26.23   1.032   1.2
27343 22:32:59  612  3428  3730  1024  -26.23   1.032   1.2
27344 22:32:59  612  3428  3730  1024  -26.23   1.032   1.2
27345 22:33:01  612  3428  3730  1024  -26.23   1.032   1.2
27346 22:33:01  612  3428  3730  1024  -26.23   1.032   1.2
27347 22:33:04  612  3428  3730  1024  -26.23   1.032   1.2
27348 22:33:04  612  3428  3730  1024  -26.23   1.032   1.2
27349 22:33:06  612  3428  3730  1024  -26.23   1.032   1.2
27350 22:33:06  612  3428  3730  1024  -26.23   1.032   1.2
27351 22:33:07  612  3428  3730  1024  -26.23   1.032   1.2
27352 22:33:07  612  3428  3730  1024  -26.23   1.032   1.2
27353 22:33:12  612  3428  3730  1024  -26.23   1.032   1.2
27354 22:33:12  612  3428  3730  1024  -26.23   1.032   1.2
27355 22:33:13  612  3428  3731  1024  -27.33   1.519   1.2
27356 22:33:13  612  3428  3731  1024  -27.33   1.519   1.2
27357 22:33:14  612  3428  3731  1024  -27.33   1.519   1.2
27358 22:33:14  612  3428  3731  1024  -27.33   1.519   1.2
27359 22:33:16  612  3428  3731  1024  -27.33   1.519   1.2
27360 22:33:16  612  3428  3731  1024  -27.33   1.519   1.2
27361 22:33:20  612  3428  3731  1024  -27.33   1.519   1.2
27362 22:33:20  612  3428  3731  1024  -27.33   1.519   1.2
27363 22:33:24  612  3428  3731  1024  -27.33   1.519   1.2
27364 22:33:24  612  3428  3731  1024  -27.33   1.519   1.2
27365 22:33:28  612  3428  3731  1024  -27.33   1.519   1.2
27366 22:33:28  612  3428  3731  1024  -27.33   1.519   1.2
27367 22:33:29  612  3428  3731  1024  -27.33   1.519   1.2
27368 22:33:29  612  3428  3731  1024  -27.33   1.519   1.2
27369 22:33:30  612  3428  3731  1024  -27.33   1.519   1.2
27370 22:33:30  612  3428  3731  1024  -27.33   1.519   1.2
27371 22:33:33  612  3428  3731  1024  -27.33   1.519   1.2
27372 22:33:33  612  3428  3731  1024  -27.33   1.519   1.2
27373 22:33:40  612  3428  3731  1024  -27.33   1.519   1.2
27374 22:33:40  612  3428  3731  1024  -27.33   1.519   1.2
27375 22:33:42  612  3428  3731  1024  -27.33   1.519   1.2
27376 22:33:42  612  3428  3731  1024  -27.33   1.519   1.2
27377 22:33:43  612  3428  3731  1024  -27.33   1.519   1.2
27378 22:33:43  612  3428  3731  1024  -27.33   1.519   1.2
27379 22:33:46  612  3428  3731  1024  -27.33   1.519   1.2
27380 22:33:46  612  3428  3731  1024  -27.33   1.519   1.2
27381 22:33:47  612  3428  3731  1024  -27.33   1.519   1.2
27382 22:33:47  612  3428  3731  1024  -27.33   1.519   1.2
27383 22:33:48  612  3428  3731  1024  -27.33   1.519   1.2
27384 22:33:48  612  3428  3731  1024  -27.33   1.519   1.2
27385 22:33:51  612  3428  3731  1024  -27.33   1.519   1.2
27386 22:33:51  612  3428  3731  1024  -27.33   1.519   1.2
27387 22:33:52  612  3428  3731  1024  -27.33   1.519   1.2
27388 22:33:52  612  3428  3731  1024  -27.33   1.519   1.2
27389 22:34:00  612  3428  3731  1024  -27.33   1.519   1.2
27390 22:34:00  612  3428  3731  1024  -27.33   1.519   1.2
27391 22:34:01  612  3428  3731  1024  -27.33   1.519   1.2
27392 22:34:01  612  3428  3731  1024  -27.33   1.519   1.2
27393 22:34:01  612  3428  3731  1024  -27.33   1.519   1.2
27394 22:34:01  612  3428  3731  1024  -27.33   1.519   1.2
27395 22:34:04  612  3428  3731  1024  -27.33   1.519   1.2
27396 22:34:04  612  3428  3731  1024  -27.33   1.519   1.2
27397 22:34:07  612  3428  3731  1024  -27.33   1.519   1.2
27398 22:34:07  612  3428  3731  1024  -27.33   1.519   1.2
27399 22:34:10  612  3428  3731  1024  -27.33   1.519   1.2
27400 22:34:10  612  3428  3731  1024  -27.33   1.519   1.2
27401 22:34:11  612  3428  3731  1024  -27.33   1.519   1.2
27402 22:34:11  612  3428  3731  1024  -27.33   1.519   1.2
27403 22:34:11  612  3428  3731  1024  -27.33   1.519   1.2
27404 22:34:11  612  3428  3731  1024  -27.33   1.519   1.2
27405 22:34:12  612  3428  3731  1024  -27.33   1.519   1.2
27406 22:34:12  612  3428  3731  1024  -27.33   1.519   1.2
27407 22:34:12  612  3428  3731  1024  -27.33   1.519   1.2
27408 22:34:12  612  3428  3731  1024  -27.33   1.519   1.2
27409 22:34:14  612  3435  3735  1025  -27.33   1.519   1.2
27410 22:34:18  612  3435  3735  1025  -27.33   1.519   1.2
27411 22:34:18  612  3435  3735  1025  -27.33   1.519   1.2
27412 22:34:23  612  3435  3735  1025  -27.33   1.519   1.2
27413 22:34:23  612  3435  3735  1025  -27.33   1.519   1.2
27414 22:34:26  612  3435  3735  1025  -27.33   1.519   1.2
27415 22:34:26  612  3435  3735  1025  -27.33   1.519   1.2
27416 22:34:27  612  3435  3735  1025  -27.33   1.519   1.2
27417 22:34:27  612  3435  3735  1025  -27.33   1.519   1.2
27418 22:34:28  612  3435  3735  1025  -27.33   1.519   1.2
27419 22:34:28  612  3435  3735  1025  -27.33   1.519   1.2
27420 22:34:29  612  3435  3735  1025  -27.33   1.519   1.2
27421 22:34:29  612  3435  3735  1025  -27.33   1.519   1.2
27422 22:34:30  612  3435  3735  1025  -27.33   1.519   1.2
27423 22:34:30  612  3435  3735  1025  -27.33   1.519   1.2
27424 22:34:31  612  3435  3735  1025  -27.33   1.519   1.2
27425 22:34:31  612  3435  3735  1025  -27.33   1.519   1.2
27426 22:34:31  612  3435  3735  1025  -27.33   1.519   1.2
27427 22:34:31  612  3435  3735  1025  -27.33   1.519   1.2
27428 22:34:33  612  3435  3735  1025  -27.33   1.519   1.2
27429 22:34:33  612  3435  3735  1025  -27.33   1.519   1.2
27430 22:34:33  612  3435  3735  1025  -27.33   1.519   1.2
27431 22:34:33  612  3435  3735  1025  -27.33   1.519   1.2
27432 22:34:34  612  3435  3735  1025  -27.33   1.519   1.2
27433 22:34:34  612  3435  3735  1025  -27.33   1.519   1.2
27434 22:34:35  612  3435  3735  1025  -27.33   1.519   1.2
27435 22:34:35  612  3435  3735  1025  -27.33   1.519   1.2
27436 22:34:35  612  3435  3735  1025  -27.33   1.519   1.2
27437 22:34:35  612  3435  3735  1025  -27.33   1.519   1.2
27438 22:34:36  612  3435  3735  1025  -27.33   1.519   1.2
27439 22:34:36  612  3435  3735  1025  -27.33   1.519   1.2
27440 22:34:37  612  3435  3735  1025  -27.33   1.519   1.2
27441 22:34:37  612  3435  3735  1025  -27.33   1.519   1.2
27442 22:34:38  612  3435  3735  1025  -27.33   1.519   1.2
27443 22:34:38  612  3435  3735  1025  -27.33   1.519   1.2
27444 22:34:41  612  3435  3735  1025  -27.33   1.519   1.2
27445 22:34:41  612  3435  3735  1025  -27.33   1.519   1.2
27446 22:34:45  612  3435  3735  1025  -27.33   1.519   1.2
27447 22:34:45  612  3435  3735  1025  -27.33   1.519   1.2
27448 22:34:49  612  3435  3735  1025  -27.33   1.519   1.2
27449 22:34:49  612  3435  3735  1025  -27.33   1.519   1.2
27450 22:34:54  612  3435  3735  1025  -27.33   1.519   1.2
27451 22:34:54  612  3435  3735  1025  -27.33   1.519   1.2
27452 22:34:57  612  3435  3735  1025  -27.33   1.519   1.2
27453 22:34:57  612  3435  3735  1025  -27.33   1.519   1.2
27454 22:34:58  612  3435  3735  1025  -27.33   1.519   1.2
27455 22:34:58  612  3435  3735  1025  -27.33   1.519   1.2
27456 22:34:59  612  3435  3735  1025  -27.33   1.519   1.2
27457 22:34:59  612  3435  3735  1025  -27.33   1.519   1.2
27458 22:35:00  612  3435  3735  1025  -27.33   1.519   1.2
27459 22:35:00  612  3435  3735  1025  -27.33   1.519   1.2
27460 22:35:02  612  3435  3735  1025  -27.33   1.519   1.2
27461 22:35:02  612  3435  3735  1025  -27.33   1.519   1.2
27462 22:35:03  612  3435  3735  1025  -27.33   1.519   1.2
27463 22:35:03  612  3435  3735  1025  -27.33   1.519   1.2
27464 22:35:08  612  3435  3735  1025  -27.33   1.519   1.2
27465 22:35:08  612  3435  3735  1025  -27.33   1.519   1.2
27466 22:35:12  612  3435  3735  1025  -27.33   1.519   1.2
27467 22:35:12  612  3435  3735  1025  -27.33   1.519   1.2
27468 22:35:12  612  3435  3735  1025  -27.33   1.519   1.2
27469 22:35:12  612  3435  3735  1025  -27.33   1.519   1.2
27470 22:35:15  612  3435  3731  1024  -27.33   1.519   1.2
27471 22:35:15  612  3435  3731  1024  -27.33   1.519   1.2
27472 22:35:16  612  3435  3731  1024  -27.33   1.519   1.2
27473 22:35:16  612  3435  3731  1024  -27.33   1.519   1.2
27474 22:35:20  612  3435  3731  1024  -27.33   1.519   1.2
27475 22:35:20  612  3435  3731  1024  -27.33   1.519   1.2
27476 22:35:21  612  3435  3731  1024  -27.33   1.519   1.2
27477 22:35:21  612  3435  3731  1024  -27.33   1.519   1.2
27478 22:35:24  612  3435  3731  1024  -27.33   1.519   1.2
